Contour,Path Length
UID_33_7_5_all-9,680.475
UID_33_7_6_all-6,711.621
UID_33_7_7_all-12,621.699
UID_33_7_8_all-18,786.474
UID_33_7_9_all-20,768.983
UID_33_8_1_all-11,718.806
UID_33_8_2_all-9,716.114
UID_33_9_1_all-9,651.08
UID_33_9_2_all-10,680.31
UID_33_9_3_all-22,868.649
UID_33_9_4_all-17,784.156
UID_34_10_10_all-10,743.865
UID_34_10_11_all-12,546.561
UID_34_10_1_all-18,755.217
UID_34_10_2_all-13,659.315
UID_34_10_3_all-24,840.005
UID_34_10_4_all-12,1311.23
UID_34_10_5_all-12,640.618
UID_34_10_6_all-11,939.316
UID_34_10_7_all-14,1049.02
UID_34_10_8_all-16,768.982
UID_34_10_9_all-7,1291.01
UID_34_11_10_all-19,1232.7
UID_34_11_11_all-7,579.83
UID_34_11_12_all-16,960.552
UID_34_11_1_all-9,654.243
UID_34_11_2_all-12,586.041
UID_34_11_3_all-8,1001.16
UID_34_11_4_all-16,1337.34
UID_34_11_5_all-9,527.109
UID_34_11_6_all-11,587.36
UID_34_11_7_all-10,655.413
UID_34_11_8_all-27,1681.46
UID_34_11_9_all-14,704.354
UID_34_12_10_all-16,690.041
UID_34_12_11_all-10,1597.79
UID_34_12_12_all-9,529.178
UID_34_12_13_all-13,623.557
UID_34_12_14_all-21,711.354
UID_34_12_15_all-8,520.032
UID_34_12_1_all-9,694.876
UID_34_12_2_all-12,669.319
UID_34_12_3_all-5,682.37
UID_34_12_4_all-19,1031.44
UID_34_12_5_all-11,595.352
UID_34_12_6_all-8,605.023
UID_34_12_7_all-20,701.183
UID_34_12_8_all-3,1093.46
UID_34_12_9_all-27,1744.26
UID_34_13_10_all-21,744.844
UID_34_13_11_all-4,1078.83
UID_34_13_12_all-8,1134.67
UID_34_13_13_all-14,602.436
UID_34_13_14_all-10,542.336
UID_34_13_15_all-13,868.551
UID_34_13_1_all-15,134.781
UID_34_13_2_all-15,548.488
UID_34_13_3_all-7,1230.6
UID_34_13_4_all-10,641.179
UID_34_13_5_all-6,848.534
UID_34_13_6_all-15,724.201
UID_34_13_7_all-15,963.822
UID_34_13_8_all-6,582.675
UID_34_13_9_all-17,539.646
UID_34_14_10_all-29,808.635
UID_34_14_1_all-18,774.917
UID_34_14_2_all-16,582.625
UID_34_14_3_all-18,634.99
UID_34_14_4_all-19,969.007
UID_34_14_5_all-10,1000.99
UID_34_14_6_all-23,725.88
UID_34_14_7_all-14,943.73
UID_34_14_8_all-26,706.057
UID_34_14_9_all-15,839.538
UID_34_15_10_all-30,729.948
UID_34_15_1_all-22,724.883
UID_34_15_2_all-14,1200.09
UID_34_15_3_all-13,590.638
UID_34_15_4_all-21,686.919
UID_34_15_5_all-8,1286.56
UID_34_15_6_all-56,791.119
UID_34_15_7_all-12,671.387
UID_34_15_8_all-10,659.013
UID_34_15_9_all-8,536.133
UID_34_16_1_all-18,907.576
UID_34_16_2_all-9,416.546
UID_34_16_3_all-20,692.025
UID_34_16_4_all-19,731.823
UID_34_16_5_all-29,1633.31
UID_34_16_6_all-8,605.788
UID_34_16_7_all-14,537.86
UID_34_17_10_all-11,757.639
UID_34_17_11_all-27,724.599
UID_34_17_12_all-15,653.695
UID_34_17_13_all-9,689.647
UID_34_17_14_all-33,671.135
UID_34_17_15_all-20,548.78
UID_34_17_16_all-12,726.333
UID_34_17_17_all-22,741.731
UID_34_17_18_all-15,880.026
UID_34_17_1_all-14,638.662
UID_34_17_2_all-7,575.407
UID_34_17_3_all-20,1661.35
UID_34_17_4_all-17,689.343
UID_34_17_5_all-35,770.549
UID_34_17_6_all-23,722.597
UID_34_17_7_all-22,727.398
UID_34_17_8_all-17,774.486
UID_34_17_9_all-28,733.615
UID_34_18_10_all-27,1505.54
UID_34_18_11_all-26,719.017
UID_34_18_12_all-18,595.401
UID_34_18_13_all-23,1109.65
UID_34_18_1_all-6,676.338
UID_34_18_2_all-20,803.666
UID_34_18_3_all-7,670.734
UID_34_18_4_all-11,1019.57
UID_34_18_5_all-24,373.606
UID_34_18_6_all-22,1271.26
UID_34_18_7_all-16,1187.65
UID_34_18_8_all-15,982.866
UID_34_18_9_all-24,708
UID_34_19_10_all-14,600.618
UID_34_19_11_all-9,860.443
UID_34_19_12_all-15,549.776
UID_34_19_13_all-12,575.543
UID_34_19_14_all-4,638.093
UID_34_19_15_all-9,670.571
UID_34_19_16_all-19,745.475
UID_34_19_1_all-8,546.997
UID_34_19_2_all-19,609.899
UID_34_19_3_all-10,557.385
UID_34_19_4_all-16,877.221
UID_34_19_5_all-16,612.88
UID_34_19_6_all-6,602.59
UID_34_19_7_all-12,842.605
UID_34_19_8_all-18,818.086
UID_34_19_9_all-29,760.835
UID_34_1_1_all-13,1011.26
UID_34_1_2_all-16,610.945
UID_34_1_3_all-14,1060.23
UID_34_1_4_all-19,1096.52
UID_34_1_5_all-15,1151.66
UID_34_1_6_all-12,504.082
UID_34_20_1_all-8,794.17
UID_34_20_2_all,119.029
UID_34_20_3_all-9,568.234
UID_34_20_4_all-14,571.19
UID_34_20_5_all-20,610.473
UID_34_20_6_all-18,678.022
UID_34_20_7_all-10,672.979
UID_34_20_8_all-23,618.948
UID_34_21_10_all-3,997.662
UID_34_21_11_all-15,1252.55
UID_34_21_12_all-12,921.727
UID_34_21_13_all-15,1211.98
UID_34_21_14_all-11,549.279
UID_34_21_15_all-21,719.534
UID_34_21_16_all-16,751.641
UID_34_21_17_all-8,520.022
UID_34_21_18_all-12,668.681
UID_34_21_19_all-17,735.405
UID_34_21_1_all-20,757.464
UID_34_21_20_all-4,528.497
UID_34_21_21_all-10,554.88
UID_34_21_2_all-12,1010.07
UID_34_21_3_all-22,1297.4
UID_34_21_4_all-15,545.694
UID_34_21_5_all-18,603.716
UID_34_21_6_all-19,1188.47
UID_34_21_7_all-12,631.626
UID_34_21_8_all-6,1279.54
UID_34_21_9_all-24,710.103
UID_34_22_10_all-35,765.863
UID_34_22_11_all-19,503.903
UID_34_22_12_all-4,725.532
UID_34_22_1_all-13,572.251
UID_34_22_2_all-11,1308.6
UID_34_22_3_all-8,1252.62
UID_34_22_4_all-7,269.156
UID_34_22_5_all-11,608.944
UID_34_22_6_all-30,948.922
UID_34_22_7_all-10,532.774
UID_34_22_8_all-21,701.541
UID_34_22_9_all-30,729.313
UID_34_23_1_all-7,707.339
UID_34_23_2_all-14,650.741
UID_34_23_3_all-25,1200.1
UID_34_23_4_all-20,684.678
UID_34_23_5_all-12,1180.63
UID_34_24_10_all-11,590.763
UID_34_24_11_all-20,616.021
UID_34_24_1_all-21,807.734
UID_34_24_2_all-10,1162.91
UID_34_24_3_all-10,1112.27
UID_34_24_4_all-15,583.07
UID_34_24_5_all-14,661.185
UID_34_24_6_all-22,689.815
UID_34_24_7_all-18,747.171
UID_34_24_8_all-19,572.644
UID_34_24_9_all-25,791.212
UID_34_25_10_all-27,685.662
UID_34_25_11_all-9,659.831
UID_34_25_12_all-8,458.88
UID_34_25_13_all-9,880.725
UID_34_25_1_all-12,1074.3
UID_34_25_2_all-20,820.341
UID_34_25_3_all-13,598.809
UID_34_25_4_all-15,533.363
UID_34_25_5_all-22,1838.86
UID_34_25_6_all-13,675.946
UID_34_25_7_all-17,551.358
UID_34_25_8_all-18,1147.25
UID_34_25_9_all-7,644.312
UID_34_26_1_all-7,687.487
UID_34_26_2_all-21,671.046
UID_34_26_3_all-17,1312.71
UID_34_26_4_all-22,758.596
UID_34_26_5_all-19,774.169
UID_34_26_6_all-14,640.231
UID_34_26_7_all-14,557.337
UID_34_27_1_all-17,531.035
UID_34_27_2_all-24,700.651
UID_34_27_3_all-8,669.897
UID_34_27_4_all-14,553.819
UID_34_27_5_all-32,633.781
UID_34_27_6_all-31,774.187
UID_34_28_1_all-9,661.71
UID_34_28_2_all-18,607.939
UID_34_28_3_all-15,594.856
UID_34_28_4_all-15,551.061
UID_34_28_5_all-17,1335.01
UID_34_29_1_all-20,756.73
UID_34_29_2_all-12,613.786
UID_34_29_3_all-14,605.105
UID_34_29_4_all-17,1100.52
UID_34_29_5_all-20,603.888
UID_34_29_6_all-7,784.561
UID_34_2_10_all-21,552.569
UID_34_2_11_all-13,644.774
UID_34_2_12_all-24,585.402
UID_34_2_13_all-11,1064.02
UID_34_2_14_all-35,681.026
UID_34_2_1_all-13,1177.34
UID_34_2_2_all-9,546.256
UID_34_2_3_all-13,544.077
UID_34_2_4_all-8,723.458
UID_34_2_5_all-5,530.701
UID_34_2_6_all-10,532.908
UID_34_2_7_all-26,792.587
UID_34_2_8_all-9,506.875
UID_34_2_9_all-19,1043.6
UID_34_30_10_all-13,548.88
UID_34_30_11_all-13,547.596
UID_34_30_12_all-19,994.856
UID_34_30_13_all-23,533.634
UID_34_30_1_all-25,677.462
UID_34_30_2_all-21,616.49
UID_34_30_3_all-38,766.686
UID_34_30_4_all-16,633.485
UID_34_30_5_all-12,561.176
UID_34_30_6_all-6,610.494
UID_34_30_7_all,77.4555
UID_34_30_8_all-28,690.188
UID_34_30_9_all-27,1375.45
UID_34_31_1_all-10,743.852
UID_34_31_2_all-25,733.801
UID_34_31_3_all-19,783.537
UID_34_31_4_all-22,762.163
UID_34_31_5_all-16,955.289
UID_34_31_6_all-20,773.593
UID_34_31_7_all-28,1332.71
UID_34_31_8_all-11,984.509
UID_34_32_1_all-24,663.6
UID_34_32_2_all-18,601.696
UID_34_32_3_all-33,730.815
UID_34_32_4_all-27,1356.58
UID_34_32_5_all-28,1227.84
UID_34_32_6_all-20,593.455
UID_34_32_7_all-23,567.601
UID_34_32_8_all-4,544.296
UID_34_32_9_all-29,679.292
UID_34_33_1_all-13,1381.44
UID_34_33_2_all-11,959.328
UID_34_33_3_all-31,687.42
UID_34_33_4_all-16,612.603
UID_34_33_5_all-17,652.119
UID_34_33_6_all-17,1111.86
UID_34_33_7_all-19,585.947
UID_34_33_8_all-13,1357.26
UID_34_33_9_all-19,604.49
UID_34_34_1_all-27,656.411
UID_34_34_2_all-20,613.345
UID_34_34_3_all-19,534.327
UID_34_34_4_all-15,1175.18
UID_34_34_5_all-32,1019.67
UID_34_34_6_all-24,928.229
UID_34_34_7_all-15,657.059
UID_34_35_1_all-10,745.386
UID_34_35_2_all-14,598.526
UID_34_35_3_all-20,732.805
UID_34_35_4_all-30,782.261
UID_34_35_5_all-20,760.923
UID_34_35_6_all-28,955.438
UID_34_35_7_all-17,769.617
UID_34_35_8_all-23,1487.26
UID_34_35_9_all-14,1069.64
UID_34_36_1_all-17,1403.84
UID_34_36_2_all-21,1358.52
UID_34_36_3_all-21,719.66
UID_34_36_4_all-13,1268.86
UID_34_36_5_all-21,627.184
UID_34_36_6_all-11,1037.64
UID_34_36_7_all-14,942.918
UID_34_37_1_all-19,649.531
UID_34_37_2_all-9,531.336
UID_34_37_3_all-2,815.039
UID_34_37_4_all-22,690.51
UID_34_3_1_all-16,1485.41
UID_34_4_1_all-20,658.694
UID_34_4_2_all-26,1048.74
UID_34_4_3_all-20,582.655
UID_34_4_4_all-13,931.507
UID_34_4_5_all-21,616.368
UID_34_4_6_all-17,675.138
UID_34_5_1_all-34,741.645
UID_34_5_2_all-13,986.793
UID_34_5_3_all-23,747.78
UID_34_5_4_all-11,567.926
UID_34_6_1_all-19,755.231
UID_34_6_2_all-16,657.075
UID_34_6_3_all-14,846.463
UID_34_6_4_all-18,703.211
UID_34_6_5_all-9,744.479
UID_34_6_6_all-17,592.909
UID_34_7_10_all-16,1450.12
UID_34_7_11_all-20,724.227
UID_34_7_12_all-9,1033.79
UID_34_7_13_all-16,464.495
UID_34_7_14_all-15,754.644
UID_34_7_15_all-4,604.541
UID_34_7_16_all-29,1212.24
UID_34_7_17_all-16,634.479
UID_34_7_1_all-16,600.922
UID_34_7_2_all-15,691.241
UID_34_7_3_all-10,775.367
UID_34_7_4_all-8,1050.59
UID_34_7_5_all-13,709.678
UID_34_7_6_all-22,719.052
UID_34_7_7_all-19,1370.69
UID_34_7_8_all-23,641.204
UID_34_7_9_all-8,883.588
UID_34_8_1_all-8,728.06
UID_34_9_10_all-17,655.258
UID_34_9_1_all-13,1034.58
UID_34_9_2_all-24,636.742
UID_34_9_3_all-26,697.274
UID_34_9_4_all-17,916.472
UID_34_9_5_all-9,1087.56
UID_34_9_6_all-17,708.711
UID_34_9_7_all-14,858.708
UID_34_9_8_all-22,808.741
UID_34_9_9_all-9,649.906
UID_38_10_1_all-5,1111.38
UID_38_10_2_all-23,673.883
UID_38_10_3_all-4,1084.08
UID_38_10_4_all-10,690.793
UID_38_10_5_all-27,813.044
UID_38_10_6_all-3,723.159
UID_38_11_1_all-12,851.533
UID_38_11_2_all-18,127.379
UID_38_11_3_all-17,677.268
UID_38_11_4_all-39,711.576
UID_38_11_5_all-21,726.899
UID_38_11_6_all-6,672.964
UID_38_12_1_all-25,743.807
UID_38_12_2_all-17,659.852
UID_38_12_3_all-21,768.944
UID_38_13_1_all-22,733.323
UID_38_13_2_all-21,726.025
UID_38_13_3_all-2,107.677
UID_38_13_4_all-8,651.914
UID_38_13_5_all-16,695.258
UID_38_13_6_all-16,712.944
UID_38_14_1_all-27,777.495
UID_38_14_2_all-7,657.212
UID_38_14_3_all-20,702.835
UID_38_14_4_all-24,904.472
UID_38_14_5_all-28,680.638
UID_38_14_6_all-11,643.35
UID_38_14_7_all-27,743.173
UID_38_14_8_all-10,706.008
UID_38_15_1_all,78.1404
UID_38_15_2_all-8,642.773
UID_38_15_3_all-6,657.968
UID_38_15_4_all-25,704.094
UID_38_15_5_all-2,67.0615
UID_38_15_6_all-14,687.364
UID_38_15_7_all-27,716.46
UID_38_15_8_all-30,805.095
UID_38_16_1_all-9,808.063
UID_38_16_2_all-9,1336.89
UID_38_17_1_all-30,804.565
UID_38_17_2_all-11,1175.52
UID_38_17_3_all-12,1343.57
UID_38_17_4_all-12,1285.89
UID_38_18_1_all-17,778.027
UID_38_18_2_all-19,723.305
UID_38_18_3_all-9,71.9851
UID_38_18_4_all-24,1257.07
UID_38_1_1_all-8,652.239
UID_38_1_2_all-10,622.542
UID_38_1_3_all-11,640.046
UID_38_1_4_all-11,649.747
UID_38_20_1_all-12,714.283
UID_38_20_2_all-9,691.119
UID_38_20_3_all-34,1144.09
UID_38_20_4_all-16,722.11
UID_38_20_5_all,56.7607
UID_38_20_6_all-18,879.659
UID_38_20_7_all-8,1231.97
UID_38_20_8_all-16,828.532
UID_38_20_9_all-21,943.552
UID_38_21_10_all-17,739.899
UID_38_21_1_all-8,1120.39
UID_38_21_2_all-15,43.4065
UID_38_21_3_all-24,1261.87
UID_38_21_4_all-20,1164.35
UID_38_21_5_all-25,1286.74
UID_38_21_6_all-26,866.773
UID_38_21_7_all-28,775.334
UID_38_21_8_all-23,707.67
UID_38_21_9_all-11,752.46
UID_38_22_10_all-16,816.541
UID_38_22_11_all-16,728.596
UID_38_22_12_all-27,675.059
UID_38_22_1_all-18,738.955
UID_38_22_2_all-32,809.934
UID_38_22_3_all-25,742.55
UID_38_22_4_all-5,44.2063
UID_38_22_5_all-34,772.716
UID_38_22_6_all-31,774.245
UID_38_22_7_all-45,1000.01
UID_38_22_8_all-17,769.79
UID_38_22_9_all-20,802.867
UID_38_23_1_all-16,733.3
UID_38_23_2_all-26,697.948
UID_38_23_3_all-11,1260.99
UID_38_23_4_all-19,702.691
UID_38_23_5_all-17,736.229
UID_38_24_1_all-2,57.6417
UID_38_24_2_all-13,738.204
UID_38_24_3_all-11,678.841
UID_38_24_4_all-10,790.786
UID_38_25_1_all-15,659.943
UID_38_25_2_all-3,656.32
UID_38_26_1_all-14,84.2348
UID_38_26_2_all-33,702.939
UID_38_26_3_all-36,713.25
UID_38_26_4_all-13,685.957
UID_38_26_5_all-21,803.716
UID_38_2_1_all-41,1718.05
UID_38_2_2_all-20,748.391
UID_38_3_1_all-14,724.674
UID_38_3_2_all-16,678.596
UID_38_3_3_all-21,736.742
UID_38_4_1_all-15,736.663
UID_38_5_10_all-5,971.221
UID_38_5_11_all-15,621.915
UID_38_5_1_all-12,659.692
UID_38_5_2_all-8,649.002
UID_38_5_3_all-14,630.609
UID_38_5_4_all-4,691.569
UID_38_5_5_all-21,726.641
UID_38_5_6_all-20,773.724
UID_38_5_7_all-12,610.479
UID_38_5_8_all-12,643.598
UID_38_5_9_all-21,686.761
UID_38_6_10_all-2,113.145
UID_38_6_11_all-20,605.887
UID_38_6_12_all-20,625.129
UID_38_6_13_all-15,780.813
UID_38_6_1_all-13,642.193
UID_38_6_2_all-8,632.655
UID_38_6_3_all-11,1396.39
UID_38_6_4_all-24,681.131
UID_38_6_5_all-21,729.252
UID_38_6_6_all-11,659.797
UID_38_6_7_all-6,604.698
UID_38_6_8_all-10,640.186
UID_38_6_9_all-24,1200.57
UID_38_7_1_all-16,710.973
UID_38_7_2_all-13,669.669
UID_38_7_3_all-16,701.747
UID_38_7_4_all-21,718.382
UID_38_7_5_all-12,1315.26
UID_38_7_6_all-24,1562.15
UID_38_7_7_all-22,667.424
UID_38_8_1_all-12,1257.69
UID_38_8_2_all-25,1543.32
UID_38_8_3_all-24,748.223
UID_38_8_4_all-10,667.303
UID_38_8_5_all-27,660.738
UID_38_8_6_all-15,679.811
UID_38_8_7_all-14,688.499
UID_38_9_1_all-9,766.457
UID_38_9_2_all-11,666.047
UID_38_9_3_all-18,829.452
UID_44_10_1_all-9,659.181
UID_44_10_2_all-15,665.46
UID_44_10_3_all-8,628.103
UID_44_10_4_all-11,628.87
UID_44_10_5_all-18,645.962
UID_44_10_6_all-15,626.921
UID_44_11_1_all-12,656.247
UID_44_11_2_all-35,643.45
UID_44_11_3_all-11,680.736
UID_44_11_4_all-36,714.288
UID_44_12_1_all-3,799.354
UID_44_12_2_all-18,1109.8
UID_44_12_3_all-17,629.423
UID_44_13_1_all-9,701.546
UID_44_13_2_all-16,698.399
UID_44_14_1_all-6,1065.48
UID_44_14_2_all-22,641.571
UID_44_14_3_all-24,604.476
UID_44_14_4_all-20,656.524
UID_44_14_5_all-12,615.916
UID_44_15_1_all-7,646.939
UID_44_15_2_all-4,516.944
UID_44_15_3_all-25,787.629
UID_44_16_1_all-14,710.715
UID_44_16_2_all-18,642.651
UID_44_16_3_all-29,696.644
UID_44_16_4_all-14,599.381
UID_44_17_1_all-25,810.357
UID_44_17_2_all-8,774.58
UID_44_17_3_all-37,773.684
UID_44_17_4_all-15,687.555
UID_44_18_1_all-15,727.5
UID_44_18_2_all-5,773.876
UID_44_18_3_all-26,771.21
UID_44_18_4_all-15,682.423
UID_44_19_1_all-27,720.221
UID_44_19_2_all-19,617.131
UID_44_19_3_all-24,685.209
UID_44_1_1_all-25,691.13
UID_44_1_2_all-17,622.174
UID_44_1_3_all-13,585.353
UID_44_1_4_all-14,652.704
UID_44_1_5_all-4,597.154
UID_44_1_6_all-17,659.85
UID_44_1_7_all-12,615.2
UID_44_20_1_all-18,754.515
UID_44_20_2_all-13,618.076
UID_44_20_3_all-12,1318.99
UID_44_21_1_all-11,617.465
UID_44_21_2_all-17,638.77
UID_44_21_3_all-18,661.399
UID_44_22_1_all-7,563.583
UID_44_22_2_all-8,1161.18
UID_44_22_3_all-16,642.538
UID_44_22_4_all-28,641.017
UID_44_22_5_all-9,601.07
UID_44_22_6_all-21,652.62
UID_44_23_1_all-3,546.135
UID_44_23_2_all-15,729.709
UID_44_23_3_all-24,627.031
UID_44_23_4_all-6,671.526
UID_44_23_5_all-15,580.567
UID_44_23_6_all-8,596.616
UID_44_23_7_all-7,549.637
UID_44_24_1_all-14,736.395
UID_44_24_2_all-15,739.477
UID_44_24_3_all-17,763.716
UID_44_25_1_all-7,709.511
UID_44_25_2_all-27,738.18
UID_44_26_1_all-12,746.124
UID_44_26_2_all-3,681.412
UID_44_26_3_all-19,667.376
UID_44_27_1_all-30,819.387
UID_44_27_2_all-18,760.264
UID_44_27_3_all-24,637.152
UID_44_28_1_all-23,836.492
UID_44_28_2_all-22,633.327
UID_44_29_1_all-8,602.086
UID_44_29_2_all-22,657.532
UID_44_29_3_all-28,684.226
UID_44_29_4_all-22,679.171
UID_44_2_1_all-13,673.693
UID_44_2_2_all-19,749.014
UID_44_2_3_all-18,820.439
UID_44_2_4_all-17,594.064
UID_44_2_5_all-31,739.119
UID_44_30_1_all-25,671.485
UID_44_30_2_all-20,655.014
UID_44_30_3_all-26,803.205
UID_44_30_4_all-23,1032.38
UID_44_31_1_all-2,608.872
UID_44_31_2_all-12,716.642
UID_44_31_3_all-18,720.455
UID_44_32_1_all-17,639.149
UID_44_32_2_all-23,659.131
UID_44_32_3_all-15,628.386
UID_44_33_1_all-12,676.871
UID_44_33_2_all-14,624.591
UID_44_34_1_all-24,693.741
UID_44_34_2_all-9,578.197
UID_44_34_3_all-18,657.689
UID_44_34_4_all-20,701.005
UID_44_34_5_all-9,569.218
UID_44_35_1_all-2,729.522
UID_44_35_2_all-5,668.369
UID_44_36_1_all-2,776.113
UID_44_37_1_all-13,687.092
UID_44_37_2_all-20,657.116
UID_44_37_3_all-17,583.594
UID_44_37_4_all-27,601.835
UID_44_37_5_all-12,614.148
UID_44_3_1_all-20,665.124
UID_44_3_2_all-25,695.36
UID_44_3_3_all-18,602.946
UID_44_3_4_all-20,666.824
UID_44_4_1_all-13,681.591
UID_44_4_2_all-8,616.556
UID_44_4_3_all-12,647.691
UID_44_4_4_all-16,651.435
UID_44_4_5_all-26,752.377
UID_44_4_6_all-13,657.892
UID_44_4_7_all-4,569.062
UID_44_4_8_all-12,645.486
UID_44_4_9_all-12,693.049
UID_44_5_1_all-12,657.528
UID_44_5_2_all-27,722.03
UID_44_5_3_all-18,793.302
UID_44_6_1_all-14,665.582
UID_44_6_2_all-13,769.463
UID_44_6_3_all-5,633.932
UID_44_6_4_all-6,785.923
UID_44_7_1_all-26,656.056
UID_44_7_2_all-7,662.161
UID_44_7_3_all-34,791.815
UID_44_7_4_all-13,736.634
UID_44_7_5_all-9,717.719
UID_44_8_1_all-17,685.582
UID_44_8_2_all-14,664.104
UID_44_8_3_all-16,666.131
UID_44_8_4_all-15,657.782
UID_44_8_5_all-13,586.541
UID_44_9_1_all-21,699.822
UID_44_9_2_all-17,650.004
UID_44_9_3_all-13,721.009
UID_44_9_4_all-16,708.139
UID_44_9_5_all-22,688.61
UID_46_10_1_all-26,1024.49
UID_46_10_2_all-9,703.5
UID_46_10_3_all-5,1018.14
UID_46_11_1_all-18,749.051
UID_46_11_2_all-6,844.463
UID_46_11_3_all-15,942.054
UID_46_11_4_all-12,814.762
UID_46_12_1_all-25,1372.86
UID_46_13_1_all-10,753.79
UID_46_13_2_all-13,690.142
UID_46_13_3_all-11,725.875
UID_46_13_4_all-16,845.939
UID_46_13_5_all-16,871.145
UID_46_13_6_all-10,859.196
UID_46_13_7_all-26,794.857
UID_46_13_8_all-10,736.712
UID_46_13_9_all-14,736.394
UID_46_14_1_all-18,1298.4
UID_46_14_2_all-13,1149.57
UID_46_15_1_all-9,1237.55
UID_46_15_2_all-20,721.704
UID_46_15_3_all-16,690.391
UID_46_15_4_all-18,805.228
UID_46_16_1_all-18,720.94
UID_46_16_2_all-19,767.131
UID_46_16_3_all-9,815.145
UID_46_16_4_all-12,763.863
UID_46_16_5_all-21,881.333
UID_46_17_1_all,83.4857
UID_46_17_2_all-20,646.504
UID_46_17_3_all-13,723.05
UID_46_17_4_all-15,741.92
UID_46_17_5_all-20,686.507
UID_46_17_6_all-40,778.016
UID_46_17_7_all-5,849.637
UID_46_17_8_all-11,820.068
UID_46_18_1_all-8,2097.72
UID_46_18_2_all-13,1676.8
UID_46_18_3_all-9,1091.95
UID_46_19_1_all-16,701.087
UID_46_19_2_all-6,935.594
UID_46_19_3_all-5,935.526
UID_46_1_1_all-7,748.383
UID_46_1_2_all-11,733.89
UID_46_1_3_all-3,965.403
UID_46_1_4_all-8,735.681
UID_46_1_5_all-6,744.357
UID_46_20_1_all-21,769.654
UID_46_20_2_all-18,785.435
UID_46_20_3_all-12,1078.84
UID_46_20_4_all-4,713.842
UID_46_20_5_all-18,778.289
UID_46_20_6_all-24,743.237
UID_46_21_10_all-32,818.732
UID_46_21_1_all-15,1056.6
UID_46_21_2_all-14,726.544
UID_46_21_3_all,114.709
UID_46_21_4_all-24,1415.69
UID_46_21_5_all-11,1504.42
UID_46_21_6_all-9,992.234
UID_46_21_7_all-21,1419.31
UID_46_21_8_all-19,702.177
UID_46_21_9_all-6,1455.12
UID_46_22_1_all-13,836.686
UID_46_22_2_all-16,735.497
UID_46_22_3_all-13,725.73
UID_46_22_4_all-15,910.03
UID_46_22_5_all-17,734.701
UID_46_22_6_all-14,868.687
UID_46_22_7_all-25,1315.24
UID_46_22_8_all-34,762.257
UID_46_22_9_all-12,780.887
UID_46_23_1_all-12,874.088
UID_46_23_2_all-11,1597.41
UID_46_23_3_all-23,720.939
UID_46_23_4_all-24,896.402
UID_46_24_1_all-19,764.299
UID_46_24_2_all-21,744.286
UID_46_24_3_all-7,1336.37
UID_46_24_4_all-21,806.697
UID_46_24_5_all-7,1082.72
UID_46_25_1_all-16,2932.59
UID_46_25_2_all-14,795.131
UID_46_25_3_all-17,893.745
UID_46_25_4_all-2,1038.49
UID_46_25_5_all-16,828.726
UID_46_25_6_all-25,689.714
UID_46_26_1_all-17,820.11
UID_46_26_2_all-28,764.376
UID_46_26_3_all-8,1027.76
UID_46_26_4_all-15,699.491
UID_46_27_1_all-15,1345.23
UID_46_28_1_all-23,785.206
UID_46_29_1_all-10,1080.16
UID_46_29_2_all-13,736.361
UID_46_29_3_all-11,771.884
UID_46_29_4_all-13,715.201
UID_46_29_5_all-5,1512.67
UID_46_2_1_all-17,757.936
UID_46_2_2_all-21,743.022
UID_46_2_3_all-23,907.42
UID_46_2_4_all-17,736.087
UID_46_2_5_all-14,753.011
UID_46_30_1_all-16,951.64
UID_46_30_2_all-23,1908.41
UID_46_30_3_all-18,1640.25
UID_46_30_4_all-5,1348.46
UID_46_30_5_all-15,803.727
UID_46_31_1_all-14,881.038
UID_46_31_2_all-12,1000.49
UID_46_31_3_all-17,907.739
UID_46_31_4_all-10,833.623
UID_46_31_5_all-17,1179.75
UID_46_32_1_all-13,887.092
UID_46_33_1_all-15,1599.63
UID_46_33_2_all-9,1401.87
UID_46_33_3_all-7,1260.8
UID_46_33_4_all-11,1134.16
UID_46_34_1_all-17,691.424
UID_46_34_2_all-7,1013.88
UID_46_34_3_all-6,1181.11
UID_46_35_1_all-23,926.545
UID_46_35_2_all-22,704.156
UID_46_36_1_all-19,723.554
UID_46_36_2_all-23,758.846
UID_46_36_3_all-18,1178.43
UID_46_37_1_all-19,828.306
UID_46_3_10_all-18,1170.66
UID_46_3_11_all-18,1357.6
UID_46_3_12_all-19,676.845
UID_46_3_1_all-30,816.918
UID_46_3_2_all-25,864.364
UID_46_3_3_all-23,759.921
UID_46_3_4_all-19,718.174
UID_46_3_5_all-15,774.754
UID_46_3_6_all-13,704.507
UID_46_3_7_all-21,689.754
UID_46_3_8_all-10,741.629
UID_46_3_9_all-12,714.489
UID_46_4_1_all-12,1031.79
UID_46_4_2_all-14,752.466
UID_46_4_3_all-10,751.98
UID_46_4_4_all-6,801.162
UID_46_4_5_all-14,740.352
UID_46_4_6_all-19,757.746
UID_46_4_7_all-6,802.07
UID_46_5_10_all-7,1932.18
UID_46_5_1_all-19,1109.42
UID_46_5_2_all-31,826.056
UID_46_5_3_all-4,351.671
UID_46_5_4_all-4,1582.66
UID_46_5_5_all-6,1746.49
UID_46_5_6_all-9,1093.2
UID_46_5_7_all-4,165.837
UID_46_5_8_all-8,1095.54
UID_46_5_9_all-17,916.617
UID_46_6_10_all-16,787.134
UID_46_6_1_all-14,728.39
UID_46_6_2_all-14,711.282
UID_46_6_3_all-20,729.863
