Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_H12_4_3_hem-10,0.788269,-1.07715,0.145799,0.481102,-0.0635934,0.0875751,0.247635,0.943096,0.435339
UID_H12_4_4_hem-21,1.26235,-1.91588,0.278825,0.657619,-0.0828941,0.55459,0.300113,0.337898,0.182465
UID_H12_4_5_hem-12,0.231123,0.0703664,0.129368,-0.0917792,-0.00231007,-0.33811,-0.172828,-0.471322,0.0230869
UID_H12_5_1_hem-13,-1.05029,-1.19932,-3.67166,-0.991773,-3.78754,-3.68465,0.850038,-2.71438,-0.922284
UID_H12_5_2_hem-16,0.657706,-1.00874,0.310748,0.182621,0.139307,0.448105,-0.144826,0.648532,0.439212
UID_H12_5_3_hem-26,1.18119,-1.2003,0.0123939,0.804293,-0.343355,0.212923,0.136921,0.293302,-0.621079
UID_H12_5_4_hem-9,-2.05398,4.57325,-0.193606,-1.89152,1.30339,-0.399052,-1.01061,-0.701479,0.560918
UID_H12_5_5_hem-9,-0.0932887,-0.750453,-0.460327,-1.56046,-1.95921,-1.12798,0.523141,0.738404,1.55165
UID_H12_6_1_hem-2,0.142114,-0.462206,-0.429129,-0.711133,-0.435458,-0.583372,1.26236,0.143819,1.10073
UID_H12_6_2_hem-21,1.1871,-1.57318,0.263852,0.719515,-0.21604,0.387463,0.38916,0.354234,0.0446586
UID_H12_6_3_hem-12,0.49786,0.138226,-0.250074,0.232981,-0.236312,-0.00843181,-0.222607,0.272068,-0.313298
UID_H12_6_4_hem-5,0.196256,0.440145,0.0617892,-0.174193,0.341422,0.0775936,-0.232826,-0.130272,-0.383378
UID_H12_7_1_hem-12,0.106959,0.362643,-0.192993,0.0248427,-0.234924,-0.324895,0.260397,0.523845,0.676888
UID_H12_7_2_hem-7,0.479678,0.0275727,-0.0389866,0.499188,-0.268194,-0.0778326,0.0647238,-0.098368,0.331624
UID_H12_7_3_hem-9,0.184037,0.704282,-0.0451343,0.281502,-0.222829,-0.0110344,0.207627,-0.388982,0.166614
UID_H12_7_4_hem-8,0.113124,0.707986,0.0191495,0.288669,-0.0315896,0.0267628,-0.463551,-0.279045,-0.126544
UID_H12_7_5_hem-10,0.223234,0.673855,-0.123217,0.223719,-0.0868714,0.0314548,-0.242992,-0.204706,0.121813
UID_H12_7_6_hem-10,0.298385,-0.0831256,0.200625,-0.382777,0.464428,0.470321,0.190405,-0.1976,0.152934
UID_H12_8_1_hem-9,0.0419839,0.97047,-0.207508,-0.0426086,0.0624851,-0.027155,-0.0820134,-0.0719075,0.230594
UID_H12_8_2_hem-23,1.05208,-1.11287,0.404718,0.647697,-1.2285,0.234274,0.773715,-0.294998,0.335831
UID_H12_8_3_hem-4,1.15907,-1.43367,0.00903358,0.928908,-0.652129,-0.0485658,-0.352544,1.47138,-0.22461
UID_H12_8_4_hem-14,0.575205,-0.125275,0.0237393,0.608456,-0.45409,0.0166482,-0.0184983,-0.147419,-0.182558
UID_H12_9_1_hem-20,1.16399,-1.37253,0.0369531,1.21981,-0.391703,-0.139502,0.496651,1.17823,-1.04408
UID_H15_10_1_hem-13,1.06939,-0.830422,-0.153262,0.944819,-0.71078,0.0504557,0.245061,0.0814082,-0.164747
UID_H15_10_2_hem-5,0.411506,0.254044,-0.0723084,0.372511,-0.218125,-0.0482866,0.133622,-0.133265,-0.0862505
UID_H15_10_3_hem-12,1.15806,-1.10015,-0.157764,1.09069,-0.809877,0.00411454,0.151481,0.0976276,-0.00778302
UID_H15_10_4_hem-3,0.0156714,1.08648,-0.102308,0.134472,-0.0517964,-0.0812692,-0.276037,-0.303763,0.0241998
UID_H15_10_5_hem-8,0.0445475,0.445502,-0.341508,-0.313145,0.0545132,-0.0735499,-0.0748062,0.206916,0.536014
UID_H15_11_1_hem-4,0.180198,0.796128,-0.0915664,0.233233,-0.18542,-0.106337,0.0835653,-0.460584,-0.280131
UID_H15_11_2_hem-4,0.108556,0.840454,-0.0100876,0.0576621,0.0667786,-0.0942248,-0.212633,0.199277,0.209669
UID_H15_11_3_hem-21,0.594881,-0.392159,-0.12038,0.315167,-0.401551,-0.213586,-0.0968292,-0.179299,0.177775
UID_H15_11_4_hem-5,0.31465,0.40204,-0.0648694,0.366518,-0.276269,-0.092233,0.330307,-0.112403,-0.0183979
UID_H15_12_1_hem-4,1.00113,-1.88065,0.856997,-0.529037,1.01209,0.623087,-0.0734394,0.848129,-0.512458
UID_H15_12_2_hem-15,0.33065,-0.970405,0.362514,-0.461935,0.375845,0.179462,0.83601,-0.000154358,-0.202161
UID_H15_13_1_hem-19,1.23657,-1.1474,-0.139212,0.970656,-0.748268,0.254905,0.26161,0.260191,-0.148846
UID_H15_13_2_hem-13,0.500376,0.154901,-0.075782,0.344323,-0.200144,-0.00207419,0.175655,0.240547,-0.118586
UID_H15_13_3_hem-9,0.263652,0.0732908,-0.133741,-0.427617,0.144679,0.639854,0.440295,0.987596,0.633905
UID_H15_14_1_hem-5,0.511113,-0.392955,0.0684507,-0.0735265,0.60046,0.416128,-0.469477,0.0964121,0.0655239
UID_H15_14_2_hem-6,0.184561,0.303551,0.0455434,-0.25047,0.514031,0.231492,-0.315896,-0.134919,0.257301
UID_H15_14_3_hem-7,0.0409003,0.862745,-0.0761862,-0.108732,0.197283,0.08734,0.00347632,-0.568502,-0.0107823
UID_H15_14_4_hem-9,0.196617,0.582896,-0.0395302,0.0843836,0.0354477,0.0112354,-0.120644,-0.0776478,0.00730811
UID_H15_14_5_hem-6,0.139037,0.498116,0.165023,-0.20616,0.281042,-0.0546861,-0.0941208,-0.101059,-0.574303
UID_H15_14_6_hem-3,0.111163,0.587663,-0.0319704,-0.247725,0.437674,0.20936,-0.413499,-0.106017,0.18682
UID_H15_14_7_hem-2,-2.66731,-0.595859,-0.396841,0.299087,2.82751,1.45767,-1.89915,-1.05313,2.42798
UID_H15_14_8_hem-3,0.0774887,0.801192,0.0329824,0.000116352,0.0793275,-0.00325402,-0.343285,-0.195012,-0.163966
UID_H15_15_1_hem-2,-0.0324335,0.804179,6.84383e-05,0.331978,0.131458,-0.00383638,-0.159632,-0.320153,0.00848512
UID_H15_15_2_hem-10,0.498294,-0.367444,0.0970925,-0.0575437,0.61444,0.492094,-0.54489,0.126949,0.103097
UID_H15_15_3_hem-8,0.251006,0.675106,-0.271329,0.292621,-0.461942,-0.325915,-0.121696,0.108951,-0.505212
UID_H15_15_4_hem-5,0.192198,0.302437,0.0547047,-0.219669,0.529745,0.235916,-0.317616,-0.141342,0.281978
UID_H15_15_5_hem-19,0.67695,-0.230537,-0.0428574,0.533947,-0.440411,-0.00869424,0.559591,-0.0398872,-0.219055
UID_H15_15_6_hem-3,-0.0289114,1.18955,-0.100513,-0.097382,-0.0145225,-0.0741618,-0.295295,-0.0650266,-0.191338
UID_H15_15_7_hem-8,0.215501,0.805003,-0.143902,0.340864,-0.264193,-0.0715842,-0.201563,-0.272488,-0.235429
UID_H15_15_8_hem-3,0.120485,0.547163,-0.0198874,-0.252604,0.450109,0.219238,-0.407963,-0.117614,0.176259
UID_H15_15_9_hem-3,0.0813904,0.781382,0.0478325,0.0328542,0.0817891,0.0357789,-0.413128,-0.138583,-0.143074
UID_H15_16_1_hem-11,0.38385,0.280069,-0.0483362,0.227525,0.0698408,0.0126086,-0.251228,-0.070975,-0.36709
UID_H15_16_2_hem-22,0.666873,-0.314789,-0.276308,0.639334,-0.75635,0.130491,-0.62824,0.883766,-0.122359
UID_H15_16_3_hem-4,0.0607394,1.00999,-0.145614,0.182782,-0.163997,-0.0818338,0.104632,-0.296625,0.20988
UID_H15_16_4_hem-7,0.19574,0.753575,-0.154134,0.210181,-0.142275,-0.17878,-0.355797,0.00666277,-0.175277
UID_H15_16_5_hem-7,0.206702,0.656945,-0.0915351,0.285452,-0.133283,-0.00635466,-0.180133,-0.0878162,0.214881
UID_H15_16_6_hem-19,0.115372,0.609941,0.0026792,-0.152715,0.233836,0.0770828,-0.11812,-0.163428,-0.0401517
UID_H15_16_7_hem-4,0.0554493,0.793503,-0.042115,0.0776129,0.107771,0.0540652,-0.150222,-0.117648,0.370208
UID_H15_16_8_hem-5,0.0852411,0.986607,-0.131824,0.115357,-0.113496,-0.208689,-0.0401179,-0.343818,-0.459402
UID_H15_16_9_hem-8,0.0756345,0.966751,-0.112448,0.146336,-0.00885963,-0.0517508,-0.383921,-0.0980697,-0.087297
UID_H15_17_1_hem-3,0.250071,0.620043,-0.0931125,0.343343,-0.345496,-0.252241,0.0170811,-0.287509,-0.243224
UID_H15_17_2_hem-4,0.155585,0.733074,-0.0623119,0.129271,-0.0319283,-0.024182,0.114971,-0.289595,-0.0241679
UID_H15_17_3_hem-21,0.352892,0.424376,-0.0873784,0.388598,-0.298334,-0.0360102,0.022884,-0.0451498,-0.0867411
UID_H15_17_4_hem-12,0.700334,-0.597634,0.144567,0.286824,-0.178172,-0.0249599,0.817342,-0.162454,-0.572288
UID_H15_17_5_hem-13,0.369587,0.467731,-0.2049,0.442495,-0.316906,-0.202894,-0.134165,0.173409,-0.151043
UID_H15_18_1_hem-11,1.06532,-0.837751,-0.142231,0.965741,-0.721441,0.0411622,0.313437,0.122353,-0.161058
UID_H15_18_2_hem-3,-0.122545,1.16496,0.00451615,-0.153729,0.221072,-0.0932577,-0.268178,-0.193034,-0.152436
UID_H15_18_3_hem-9,0.408631,0.246649,-0.0800771,0.381346,-0.236616,-0.0223677,0.117711,-0.111741,-0.106407
UID_H15_18_4_hem-10,0.15391,0.0126855,0.00437539,-0.692118,0.236,-0.198105,1.17651,-0.205725,-0.0876442
UID_H15_18_5_hem-3,-2.79288,-0.539002,2.19487,-0.359284,1.03743,2.415,-1.49053,-1.31082,2.33569
UID_H15_18_6_hem-4,0.0162233,1.09845,-0.0996254,0.145373,-0.0462639,-0.05756,-0.270592,-0.275009,0.0822499
UID_H15_19_10_hem-6,-3.19904,-0.865694,0.447076,1.51861,0.630605,-0.882583,0.0397141,0.0728166,2.12941
UID_H15_19_1_hem-2,-3.04628,-0.80313,1.36321,1.58935,-1.08149,2.56875,-0.388116,0.491681,-0.272317
UID_H15_19_2_hem-5,0.396083,0.269492,-0.0816451,0.477656,-0.221202,-0.0930687,0.0438647,-0.435625,-0.319718
UID_H15_19_3_hem-3,-0.0375688,1.24802,-0.0939573,0.0389871,-0.157035,-0.168833,-0.332976,-0.250456,-0.295607
UID_H15_19_4_hem-17,1.2385,-1.12539,-0.100549,0.971868,-0.773602,0.248235,0.25562,0.239059,-0.100662
UID_H15_19_5_hem-6,0.0636827,0.96525,-0.111227,0.106075,-0.098055,-0.259075,-0.214914,-0.109522,-0.269134
UID_H15_19_6_hem-2,0.0379499,0.796841,-0.0319653,-0.12699,0.165235,-0.161132,-0.228643,0.00756009,-0.177799
UID_H15_19_7_hem-5,-3.1864,-0.795325,-0.874782,1.91946,0.123138,0.357815,-1.48172,0.207128,0.696104
UID_H15_19_8_hem-11,0.227363,0.6025,-0.115369,0.166669,-0.17779,-0.153212,0.046693,-0.0724739,-0.0493279
UID_H15_19_9_hem-12,0.219557,-0.767122,-0.700669,-1.56437,-1.47799,-2.02818,-0.404797,-0.876201,-0.668221
UID_H15_1_1_hem-9,0.248646,-0.370911,0.431071,-0.133125,0.590907,0.197198,-0.524268,0.45194,0.309909
UID_H15_1_2_hem-2,0.00290208,0.997309,-0.0798039,-0.0316365,0.139707,-0.0399531,-0.311238,-0.205781,0.152268
UID_H15_1_3_hem-14,0.592398,-0.286958,0.0868371,0.738767,-0.809584,-0.485091,0.339671,-0.18307,-0.516409
UID_H15_1_4_hem-9,0.485656,0.114567,-0.0747781,0.426367,-0.244849,0.00983538,0.150492,-0.275599,-0.161991
UID_H15_1_5_hem-22,1.1381,-1.07933,0.0449664,1.04059,-0.841294,0.0957041,0.120786,0.512935,-0.416201
UID_H15_20_1_hem-2,0.292611,0.567904,-0.100982,0.370991,-0.322566,-0.166602,0.174192,-0.275607,-0.232522
UID_H15_20_2_hem-3,0.10227,0.785951,-0.0894565,-0.0205911,0.170287,-0.0641538,-0.458848,-0.0983563,-0.178096
UID_H15_20_3_hem-2,0.0112078,1.09312,-0.109211,0.0520755,-0.120204,-0.04379,-0.315962,-0.189865,0.100651
UID_H15_20_4_hem-2,-0.0969377,1.0705,-0.0586024,-0.00737549,0.120526,0.0297307,-0.44178,-0.089675,0.251017
UID_H15_20_5_hem-10,0.243598,0.664078,-0.156152,0.167001,0.00248081,-0.042517,-0.297941,-0.248174,-0.106699
UID_H15_20_6_hem-2,-0.178904,0.855235,0.141163,-0.401484,0.559618,0.0831254,-0.420669,0.155667,0.27259
UID_H15_20_7_hem-7,1.02673,-1.10251,0.0242299,0.644072,-0.25048,0.248978,0.132955,0.276734,-0.0838255
UID_H15_21_1_hem-2,0.0288279,0.892715,-0.0176066,-0.00708934,0.251561,-0.0361534,-0.142355,-0.0980345,0.00709989
UID_H15_21_2_hem-4,0.228511,0.774122,-0.169148,0.309216,-0.248842,-0.114503,-0.230423,-0.0925323,-0.0760639
UID_H15_21_3_hem-2,-0.0424907,1.21845,-0.156438,0.00203079,0.000122261,-0.17211,-0.356326,-0.145113,-0.115222
UID_H15_21_4_hem-4,0.307006,0.489059,-0.0457049,0.28175,-0.120423,-0.0227624,-0.333264,-0.277983,-0.273718
UID_H15_21_5_hem-8,0.325076,0.393252,-0.104439,0.301058,-0.362879,0.0801148,-0.242748,0.351491,0.104538
UID_H15_21_6_hem-3,-0.0287314,0.577331,0.172163,-0.0138646,0.152142,-0.0101098,-0.145117,0.118163,0.220816
UID_H15_21_7_hem-2,0.0995877,0.877295,-0.136421,-0.0505195,0.0861276,-0.0152968,-0.335615,0.0251835,-0.0836507
UID_H15_22_1_hem-31,1.53402,-1.84298,-0.0289069,1.34091,-0.893755,0.0719594,0.957462,0.21626,-1.1311
UID_H15_22_2_hem-14,0.924843,-0.819685,-0.269879,0.60209,-0.922979,-0.372478,0.487734,-0.13955,-0.345717
UID_H15_22_3_hem-4,-0.171268,0.687368,-0.00398935,-0.565589,0.416053,-0.194002,0.319999,-0.0378664,0.353175
UID_H15_22_4_hem-13,0.284984,0.383283,-0.0843441,0.00978029,0.153074,0.0560781,-0.115909,-0.0319948,-0.114447
UID_H15_22_5_hem-6,-0.0853989,0.966153,-0.0129611,-0.306312,0.383463,-0.00583522,-0.451274,-0.0278197,0.08427
UID_H15_22_6_hem-2,-0.118102,0.978303,-0.0281898,0.0432848,0.00451517,-0.131288,0.105738,-0.187497,0.798181
UID_H15_23_10_hem-2,-0.0520961,1.2211,-0.0839116,0.172427,-0.177844,-0.179103,-0.134876,-0.331746,-0.194661
UID_H15_23_11_hem-5,-0.0362086,0.497946,-0.0127271,-0.362795,0.26045,0.0672204,0.051022,-0.180564,0.601722
UID_H15_23_12_hem-2,-0.0826287,0.545153,0.184955,-0.660707,0.57669,0.204131,0.0892047,-0.419134,0.161733
UID_H15_23_1_hem-8,0.233055,0.523285,0.00944061,0.249565,0.131993,0.0861745,-0.402132,-0.00326229,-0.0430859
UID_H15_23_2_hem-5,0.0690511,0.667864,0.0843077,-0.322178,0.43665,0.182263,-0.216421,-0.160651,0.0335221
UID_H15_23_3_hem-13,0.295537,0.437008,-0.0499505,0.23218,0.00248234,-0.0731949,0.019154,-0.117911,-0.928049
UID_H15_23_4_hem-3,0.02464,0.93371,-0.0579087,0.104152,-0.00982694,-0.158005,-0.401539,0.331431,-0.156117
UID_H15_23_5_hem-5,0.0355905,0.84516,-0.153362,-0.159927,0.233522,0.00778611,-0.15871,-0.271785,0.24206
UID_H15_23_6_hem-12,0.397063,0.471635,-0.128941,0.422453,-0.401779,-0.0454409,-0.261602,0.0219798,-0.210709
UID_H15_23_7_hem-18,0.333103,0.459907,-0.100397,0.270161,-0.189362,-0.160862,0.0089446,0.0158827,-0.336154
UID_H15_23_8_hem-7,0.0431274,1.05034,-0.144429,0.0819535,-0.00853664,-0.0985335,-0.412062,-0.139286,-0.161121
UID_H15_23_9_hem-3,0.00708264,0.633051,0.131375,-0.40586,0.411331,0.12745,0.161708,-0.084057,0.0193164
UID_H15_24_10_hem-8,0.0647293,0.735183,-0.0350104,-0.267087,0.424273,-0.0918577,-0.0922565,-0.238138,-0.428566
UID_H15_24_11_hem-14,0.126402,0.782669,-0.143434,-0.0773707,0.116764,-0.0478669,-0.174656,-0.211499,-0.125621
UID_H15_24_12_hem-6,0.0275417,1.04798,-0.121416,0.102974,-0.0269224,-0.0337098,-0.271542,-0.360205,0.23551
UID_H15_24_13_hem-3,-0.0674364,0.43845,0.241139,-0.360306,0.775683,0.598137,-0.721861,0.0687365,0.849348
UID_H15_24_14_hem-5,-0.143507,0.380401,0.225518,-0.829077,0.783824,0.391186,0.545773,-0.331528,0.542176
UID_H15_24_15_hem-4,0.0161811,0.731417,0.0608952,-0.258457,0.580263,0.173758,-0.517541,-0.00832887,0.0758884
UID_H15_24_16_hem-3,-0.17022,1.10082,-0.057187,-0.40339,0.46308,0.0264606,-0.773796,0.300469,-0.0631906
UID_H15_24_1_hem-7,0.251589,0.593727,-0.126462,0.282809,-0.256988,-0.247402,0.300965,-0.11028,-0.223818
UID_H15_24_2_hem-8,0.376386,0.405889,-0.117936,0.339778,-0.247408,-0.154427,0.0216153,-0.00946039,-0.358923
UID_H15_24_3_hem-2,-0.134078,1.32133,-0.0952928,-0.0438251,0.0702561,-0.100483,-0.479359,-0.279712,-0.151025
UID_H15_24_4_hem-4,0.137598,0.339359,0.327613,-0.224879,0.447998,0.392967,-0.697793,0.0365687,0.0201759
UID_H15_24_5_hem-4,0.0479195,1.04301,-0.160244,0.104389,-0.00976173,-0.141706,-0.421567,-0.188929,-0.157
UID_H15_24_6_hem-2,-0.199942,1.10769,-0.089803,-0.302978,0.341788,-0.231339,-0.725818,-0.598039,0.33665
UID_H15_24_7_hem-2,0.00856512,0.639016,0.134003,-0.385452,0.369525,0.126532,0.226458,-0.124949,0.00554602
UID_H15_24_8_hem-5,-0.0873867,0.605219,0.188198,-0.656989,0.540185,0.221945,0.160511,-0.423833,0.145996
UID_H15_24_9_hem-3,0.356084,0.513944,-0.218653,0.478073,-0.492917,-0.258239,-0.0557781,-0.092389,0.19057
UID_H15_25_10_hem-3,0.288142,0.510819,-0.0990428,0.212583,0.0443635,0.0489169,-0.378353,-0.0503978,-0.0211873
UID_H15_25_11_hem-3,0.421281,0.356472,-0.189046,0.262868,-0.186341,-0.0183566,-0.0973576,-0.131829,-0.103183
UID_H15_25_12_hem-14,0.194444,0.411618,-0.0452016,0.430407,-0.405613,0.235894,0.71301,0.285842,0.933467
UID_H15_25_13_hem-2,0.202989,0.639685,-0.0861776,0.156006,-0.0463404,-0.0971798,-0.159242,-0.1545,-0.111857
UID_H15_25_14_hem-6,0.111412,0.986477,-0.219341,0.21573,-0.260356,-0.11781,-0.163052,0.0493197,-0.0376431
UID_H15_25_15_hem-2,0.0230995,0.950414,-0.0651252,-0.125945,0.172717,0.0239975,-0.344648,-0.11542,-0.0658825
UID_H15_25_16_hem,-3.26812,-0.212225,-0.481882,2.27473,0.951821,-0.302345,0.534696,1.24257,-0.992012
UID_H15_25_1_hem-3,0.244375,-0.234164,0.0361245,-0.399875,0.0251638,-0.286827,0.0141535,-0.647038,-0.10781
UID_H15_25_2_hem-2,0.232548,0.493918,-0.0463756,0.264034,-0.118127,-0.0752504,-0.200358,0.0590807,0.143822
UID_H15_25_3_hem-9,0.293161,0.57003,-0.0883505,0.296764,-0.204737,-0.055564,0.098902,-0.216958,-0.219555
UID_H15_25_4_hem-14,0.326838,0.323597,0.00749436,0.309325,-0.0109801,0.0915161,-0.187108,-0.141224,-0.305596
UID_H15_25_5_hem-5,0.184373,0.370641,0.116814,-0.0667894,0.604908,0.0227696,-0.132167,0.365399,-0.212241
UID_H15_25_6_hem-16,0.822637,-0.378154,-0.140679,0.637307,-0.415324,-0.0174617,0.0978297,0.0561165,-0.371035
UID_H15_25_7_hem-6,0.0439066,0.859967,0.00165597,-0.189141,0.200814,-0.0158567,-0.246016,-0.173802,-0.122735
UID_H15_25_8_hem-5,-0.0826359,0.206135,0.199834,0.106629,0.321467,-0.334921,-1.09396,-1.8034,-2.37138
UID_H15_25_9_hem-3,-3.36061,-0.47465,-0.0770056,2.44215,0.256688,0.562567,0.0617823,-0.0756991,0.242726
UID_H15_2_1_hem-5,0.352918,0.446036,-0.298407,0.271609,-0.430104,-0.245924,-0.390104,-0.106278,-0.0485802
UID_H15_2_2_hem-20,0.63901,-1.51066,0.324891,-0.826448,1.193,0.532365,0.810367,0.312055,0.145991
UID_H15_2_3_hem-8,0.200946,-1.35684,-1.04067,-0.442165,-3.03493,-3.10687,-1.33991,-0.621484,0.5154
UID_H15_2_4_hem-9,0.781221,-1.1066,0.238486,-0.134372,0.623828,0.57926,0.0933166,0.23323,0.00640374
UID_H15_2_5_hem-11,0.96884,-0.89183,0.0281203,0.561472,-0.0952319,0.326187,0.0179506,0.302814,-0.0993752
UID_H15_3_1_hem-14,0.276698,-0.185653,0.221597,-0.51606,0.865004,0.224963,0.332384,0.19737,0.105124
UID_H15_3_2_hem-10,0.638851,-0.534824,0.13288,0.770453,-0.118566,0.324108,0.240369,-0.0694851,0.648195
UID_H15_3_3_hem-17,0.144863,0.871624,-0.14088,0.196214,-0.141594,-0.113584,-0.173038,-0.194931,0.075043
UID_H15_4_1_hem-25,1.16274,-3.05914,0.935787,0.177324,1.77235,1.66158,-0.606069,0.399898,-0.193706
UID_H15_4_2_hem-16,0.846146,-0.721667,-0.0772348,0.471923,-0.510791,0.291847,0.136624,0.399561,0.337285
UID_H15_4_3_hem-12,0.158507,0.762842,-0.0750189,0.198608,-0.077467,-0.0275276,-0.340286,-0.278355,0.0321159
UID_H15_5_1_hem-13,0.375622,0.266803,-0.122202,0.181154,-0.0793761,-0.0402986,-0.274373,-0.165729,-0.137177
UID_H15_5_2_hem-15,0.522303,0.026912,-0.00180552,0.384689,-0.0839468,0.170305,-0.0613129,-0.242989,-0.263924
UID_H15_5_3_hem-6,0.137458,0.446285,0.0993537,0.041744,-0.0501539,-0.283357,-0.187003,-0.0900189,-0.112223
UID_H15_5_4_hem-14,0.247388,0.690605,-0.159214,0.288185,-0.182053,-0.0613505,-0.167509,-0.185388,0.0478184
UID_H15_5_5_hem-8,0.329937,0.514171,-0.202921,0.25745,-0.100715,-0.0666441,-0.117109,-0.139455,0.036947
UID_H15_5_6_hem-16,-2.88299,-0.0403942,3.22595,-0.305124,-6.42235,5.00013,-1.9607,4.37471,-5.7911
UID_H15_5_7_hem-11,0.235352,0.714116,-0.073611,0.367051,-0.413387,-0.181028,0.12008,-0.216744,-0.300442
UID_H15_6_1_hem-6,0.249202,0.305629,0.0660959,0.0802459,0.0291311,-0.0996679,-0.110689,0.240301,-0.0660118
UID_H15_6_2_hem-6,0.231272,-0.00809001,0.343423,-0.0437224,0.429682,0.380694,-0.457936,-0.181622,0.181333
UID_H15_6_3_hem-6,0.342776,0.247079,0.0253755,0.2457,-0.00125082,-0.282872,-0.132967,-0.145947,-1.2147
UID_H15_7_1_hem-15,0.59457,-0.168918,0.0091513,0.551738,-0.395041,0.313966,0.392616,-0.0233415,0.705555
UID_H15_7_2_hem-15,1.16827,-1.92868,-0.546018,1.2386,-2.2433,-1.06446,0.950878,0.776544,1.36794
UID_H15_8_1_hem-10,0.0476271,0.876068,-0.152175,-0.033863,0.0578004,-0.203939,-0.269836,0.0140907,-0.338931
UID_H15_8_2_hem-7,0.1416,-0.0263885,-0.323355,0.993596,-0.407313,-0.970593,0.021267,-0.203909,-0.510752
UID_H15_8_3_hem-5,-2.23352,0.698872,1.4684,-4.74089,-8.60863,14.7094,-6.94242,2.21811,-3.46391
UID_H15_8_4_hem-8,0.0784522,0.616202,0.147381,-0.148115,-0.334219,0.188009,-0.399073,0.470279,0.93929
UID_H15_8_5_hem-6,-0.00772679,0.926145,-0.00328528,-0.113791,0.143248,-0.0220701,0.171001,-0.228525,-0.195058
UID_H15_9_1_hem-7,0.391732,0.482459,-0.165738,0.405791,-0.266015,-0.00800474,-0.169515,-0.111244,-0.0332544
UID_H15_9_2_hem-4,0.165991,0.705872,-0.0695945,0.253795,0.0343439,0.102704,-0.365456,-0.262938,0.214757
UID_H15_9_3_hem-2,-0.0735691,1.18342,-0.137452,-0.0163035,-0.0128231,-0.150513,-0.0397565,-0.323722,0.00276622
UID_H15_9_4_hem-6,0.163595,0.811884,-0.0736849,0.271493,-0.144666,-0.118133,-0.30835,0.00168993,-0.0491662
UID_H16_10_1_hem-22,0.600992,-1.17792,0.241955,-0.408404,0.419946,0.617983,1.2722,0.0780065,0.865472
UID_H16_11_1_hem-2,-0.12594,1.37709,-0.189965,-0.00877618,0.0350361,-0.16642,-0.193121,-0.330788,0.240149
UID_H16_11_2_hem-2,0.0726264,0.852402,0.0579016,-0.237122,0.260932,-0.261034,-0.163187,0.20424,-0.201772
UID_H16_12_1_hem-2,-0.451206,0.673314,-0.512019,-1.23028,-0.23086,-0.463548,0.48472,0.378061,1.03354
UID_H16_12_2_hem-3,0.566294,0.0139438,-0.180313,0.78904,-0.788804,-0.0702227,0.0962155,0.515524,0.362619
UID_H16_12_3_hem-8,0.546467,-0.201207,-0.0943372,0.0896251,-0.104518,0.212231,-0.285477,0.0678697,0.116019
UID_H16_12_4_hem-14,0.312402,0.191297,0.0938204,0.372935,-0.0757129,0.113466,-0.141229,-0.130623,0.141537
UID_H16_12_5_hem-13,0.875087,-1.46961,-0.598533,0.541565,-1.9362,-0.266051,0.422988,0.999606,1.15309
UID_H16_12_6_hem-5,-0.192052,1.15171,0.0164474,-0.443428,0.571634,-0.0902529,-0.375138,-0.0410932,-0.280997
UID_H16_13_1_hem-19,0.374244,-0.091276,0.0947313,0.134891,0.266913,0.209384,-0.187372,0.185719,0.0409927
UID_H16_14_1_hem-8,-0.0348786,1.23634,-0.213778,-0.00656574,-0.0173244,-0.176301,-0.484359,-0.22883,-0.221598
UID_H16_17_1_hem-4,-0.0598158,0.951111,0.0255689,0.120953,-0.0744859,-0.31782,-0.41778,-0.157098,-0.276542
UID_H16_17_2_hem-11,0.542726,-0.629151,0.121801,-0.0946204,0.354793,0.659772,-0.3246,0.380931,0.496583
UID_H16_17_3_hem-4,-0.0482833,0.781652,-0.390293,0.0554397,-0.828014,-0.697841,-0.241901,0.391287,0.375156
UID_H16_18_1_hem-13,0.446856,-0.0371874,0.107679,0.421985,0.0433,0.347593,-0.458708,-0.045186,-0.111841
UID_H16_18_2_hem-2,-0.110749,1.07394,-0.238918,0.0122937,-0.157606,-0.332662,0.0853244,0.0446235,-0.0966848
UID_H16_18_3_hem-3,0.639929,-0.406155,0.0532635,0.286683,0.06222,0.194737,-0.228559,0.00828696,-0.243484
UID_H16_19_1_hem-8,-0.214085,0.623435,-0.0540124,-0.833579,0.936657,0.128162,0.55478,0.00145842,0.173085
UID_H16_19_2_hem-2,-0.134425,1.11391,0.0262366,-0.117158,0.211687,-0.0669875,-0.206706,-0.387816,-0.0474431
UID_H16_19_3_hem-2,0.289169,0.216881,0.00557498,0.209967,0.0384694,0.0215915,-0.281205,0.379613,0.142674
UID_H16_1_1_hem-12,0.83548,-1.6476,-0.255205,-0.0943783,-0.08156,0.0683271,0.35849,1.05874,0.255175
UID_H16_1_2_hem-4,-0.0895486,0.934619,-0.0740638,-0.434367,0.607102,0.0803973,-0.234325,-0.169523,0.307542
UID_H16_1_3_hem-2,-0.0925095,1.27241,-0.18986,-0.0285647,0.0391438,-0.156547,-0.505619,-0.0164303,0.0451348
