Contour,Path Length
UID_31_27_2_all-8,687.681
UID_31_27_3_all-8,754.793
UID_31_28_1_all-13,576.526
UID_31_29_1_all-24,640.797
UID_31_29_2_all-24,716.997
UID_31_29_3_all-16,644.658
UID_31_29_4_all-8,671.595
UID_31_29_5_all-6,689.413
UID_31_29_6_all-11,616.585
UID_31_3_1_all-6,805.272
UID_31_30_1_all-15,930.758
UID_31_30_2_all-19,1281.6
UID_31_30_3_all-17,652.184
UID_31_30_4_all-9,712.528
UID_31_31_1_all-3,606.669
UID_31_31_2_all-12,671.282
UID_31_31_3_all-10,682.892
UID_31_31_4_all-7,654.703
UID_31_32_1_all-5,581.146
UID_31_32_2_all-11,767.442
UID_31_32_3_all-17,962.057
UID_31_32_4_all-7,889.223
UID_31_32_5_all-6,154.977
UID_31_34_1_all-4,565.514
UID_31_34_2_all-12,733.178
UID_31_34_3_all-7,584.19
UID_31_34_4_all-8,640.124
UID_31_36_1_all-10,654.842
UID_31_36_2_all-10,676.071
UID_31_36_3_all-15,632.544
UID_31_36_4_all-9,755.48
UID_31_37_1_all-18,636.458
UID_31_37_2_all-34,771.291
UID_31_37_3_all-11,639.451
UID_31_37_4_all-12,607.978
UID_31_38_1_all-29,781.59
UID_31_38_2_all-14,797.433
UID_31_4_1_all-21,726.125
UID_31_5_1_all-5,634.339
UID_31_5_2_all-11,712.136
UID_31_5_3_all-3,675.361
UID_31_5_4_all-3,635.76
UID_31_6_1_all-11,1638.97
UID_31_8_1_all-3,977.876
UID_31_9_1_all-11,721.214
UID_31_9_2_all-10,697.66
UID_31_9_3_all-11,620.11
UID_31_9_4_all-14,705.945
UID_36_1_1_all-21,592.739
UID_36_1_2_all-16,1219.24
UID_36_1_3_all-25,686.871
UID_36_2_1_all-16,702.328
UID_36_2_2_all-23,1501.53
UID_36_3_1_all-23,683.86
UID_36_3_2_all-7,595.083
UID_36_3_3_all-13,653.403
UID_36_3_4_all-7,1061.4
UID_36_3_5_all-5,1187.07
UID_36_3_6_all-36,1399.03
UID_36_3_7_all-35,711.831
UID_36_3_8_all-39,789.887
UID_36_3_9_all-10,694.441
UID_36_4_1_all-19,1164.53
UID_36_4_2_all-20,590.788
UID_36_4_3_all-35,1577.78
UID_36_5_1_all-25,729.908
UID_36_5_2_all-5,1053.13
UID_36_5_3_all-29,807.195
UID_36_5_4_all-20,692.61
UID_36_5_5_all-23,622.452
UID_36_6_1_all-20,624.795
UID_36_6_2_all-31,819.742
UID_36_6_3_all-22,1599.22
UID_36_6_4_all-21,670.547
UID_36_6_5_all-22,614.485
UID_36_6_6_all-14,953.064
UID_36_7_1_all-20,625.603
UID_36_7_2_all-17,1715.92
UID_36_7_3_all-19,1315.95
UID_36_7_4_all-28,614.769
UID_36_7_5_all-17,1283.92
UID_36_7_6_all-11,940.479
UID_36_7_7_all-7,1169.37
UID_37_1_1_all-14,1461.41
UID_37_1_10_all-13,567.694
UID_37_1_11_all-32,688.383
UID_37_1_12_all-14,627.61
UID_37_1_13_all-29,715.983
UID_37_1_14_all-12,1191.5
UID_37_1_15_all-6,853.197
UID_37_1_16_all-16,676.451
UID_37_1_17_all-12,537.888
UID_37_1_18_all-17,1177.17
UID_37_1_2_all-31,1366.68
UID_37_1_3_all-36,967.787
UID_37_1_4_all-23,590.013
UID_37_1_5_all-21,688.382
UID_37_1_6_all-23,1312.69
UID_37_1_7_all-14,1396.47
UID_37_1_8_all-14,615.841
UID_37_1_9_all-27,671.008
UID_37_10_1_all-17,1146.5
UID_37_10_2_all-33,829.506
UID_37_10_3_all-19,690.343
UID_37_10_4_all-14,1165.74
UID_37_10_5_all-18,673.969
UID_37_10_6_all-5,525.122
UID_37_10_7_all-22,1249.52
UID_37_11_1_all-4,1456.55
UID_37_11_10_all-17,561.692
UID_37_11_11_all-12,686.273
UID_37_11_12_all-23,648.278
UID_37_11_13_all-13,531.619
UID_37_11_14_all-25,1620.15
UID_37_11_15_all-18,564.257
UID_37_11_16_all-13,537.855
UID_37_11_17_all-10,619.906
UID_37_11_18_all-23,688.098
UID_37_11_19_all-13,590.59
UID_37_11_2_all-15,1284.83
UID_37_11_3_all-12,1113.44
UID_37_11_4_all-11,688.186
UID_37_11_5_all-28,714.282
UID_37_11_6_all-18,693.808
UID_37_11_7_all-22,601.289
UID_37_11_8_all-16,1561.38
UID_37_11_9_all-22,581.203
UID_37_13_1_all-12,656.134
UID_37_13_2_all-15,1024.65
UID_37_14_1_all-26,712.781
UID_37_14_2_all-13,607.554
UID_37_14_3_all-26,615.414
UID_37_15_1_all-22,603.8
UID_37_15_10_all-21,1283.41
UID_37_15_11_all-5,628.925
UID_37_15_2_all-7,551.816
UID_37_15_3_all-11,683.806
UID_37_15_4_all-13,614.993
UID_37_15_5_all-17,639.938
UID_37_15_6_all-10,699.68
UID_37_15_7_all-2,1117.54
UID_37_15_8_all-3,827.016
UID_37_15_9_all-18,559.718
UID_37_16_1_all-15,741.954
UID_37_16_2_all-13,534.181
UID_37_16_3_all-31,700.866
UID_37_16_4_all-15,561.719
UID_37_16_5_all-23,600.96
UID_37_16_6_all-18,520.365
UID_37_17_1_all-8,1246.65
UID_37_17_10_all-13,1100.37
UID_37_17_11_all-17,544.975
UID_37_17_12_all-13,937.289
UID_37_17_2_all-3,1007.62
UID_37_17_3_all-21,943.155
UID_37_17_4_all-18,687.029
UID_37_17_5_all-11,1040.87
UID_37_17_6_all-14,1528.13
UID_37_17_7_all-18,631.958
UID_37_17_8_all-19,670.502
UID_37_17_9_all-15,751.434
UID_37_18_1_all-13,734.475
UID_37_18_2_all-11,655.966
UID_37_18_3_all-44,663.272
UID_37_18_4_all-23,584.367
UID_37_18_5_all-13,559.278
UID_37_19_1_all-4,971.299
UID_37_2_1_all-26,1207.28
UID_37_2_2_all-15,717.508
UID_37_2_3_all-29,757.388
UID_37_2_4_all-26,1377.47
UID_37_20_1_all-14,1231.12
UID_37_20_2_all-4,1019.79
UID_37_20_3_all-14,726.393
UID_37_20_4_all-30,607.815
UID_37_20_5_all-15,544.912
UID_37_20_6_all-21,722.944
UID_37_21_1_all-15,547.742
UID_37_21_2_all-12,685.896
UID_37_21_3_all-17,625.801
UID_37_21_4_all-26,689.714
UID_37_21_5_all-12,587.593
UID_37_21_6_all-15,638.825
UID_37_21_7_all-11,573.169
UID_37_21_8_all-12,1092.17
UID_37_22_1_all-9,667.281
UID_37_22_2_all-25,617.49
UID_37_22_3_all-12,575.849
UID_37_22_4_all-24,1510.72
UID_37_22_5_all-35,692.979
UID_37_23_1_all-20,607.407
UID_37_23_2_all-13,1098.71
UID_37_23_3_all-21,773.171
UID_37_23_4_all-26,568.522
UID_37_23_5_all-21,610.705
UID_37_23_6_all-19,1232.07
UID_37_23_7_all-18,995.54
UID_37_24_1_all-29,1020.94
UID_37_24_2_all-17,594.045
UID_37_24_3_all-22,717.427
UID_37_24_4_all-21,1422.73
UID_37_24_5_all-17,597.353
UID_37_24_6_all-28,624.653
UID_37_24_7_all-8,658.888
UID_37_24_8_all-10,563.725
UID_37_25_1_all-10,1071.81
UID_37_25_10_all-20,828.141
UID_37_25_11_all-25,1683.71
UID_37_25_12_all-8,536.339
UID_37_25_13_all-20,604.601
UID_37_25_2_all-22,1359.62
UID_37_25_3_all-2,179.723
UID_37_25_4_all-16,1161.28
UID_37_25_5_all-11,533.678
UID_37_25_6_all-9,1258.82
UID_37_25_7_all-23,646.689
UID_37_25_8_all-11,1108.22
UID_37_25_9_all-20,656.901
UID_37_26_1_all-7,604.078
UID_37_26_2_all-25,616.085
UID_37_26_3_all-21,569.772
UID_37_26_4_all-26,1187.07
UID_37_26_5_all-3,939.126
UID_37_27_1_all-17,626.135
UID_37_27_2_all-11,556.538
UID_37_27_3_all-24,730.016
UID_37_28_1_all-24,845.099
UID_37_28_2_all-24,570.438
UID_37_28_3_all-19,547.498
UID_37_28_4_all-12,617.47
UID_37_3_1_all-22,555.886
UID_37_3_2_all-12,557.74
UID_37_3_3_all-20,582.067
UID_37_3_4_all-44,761.244
UID_37_3_5_all-13,1077.64
UID_37_3_6_all-22,596.065
UID_37_3_7_all-36,756.079
UID_37_3_8_all-20,589.049
UID_37_3_9_all-16,568.429
UID_37_4_1_all-16,727.442
UID_37_4_10_all-15,568.851
UID_37_4_2_all-14,615.094
UID_37_4_3_all-9,1172.16
UID_37_4_4_all-32,780.59
UID_37_4_5_all-8,498.961
UID_37_4_6_all-21,654.115
UID_37_4_7_all-21,752.85
UID_37_4_8_all-14,559.185
UID_37_4_9_all-17,1462.09
UID_37_5_1_all-29,1109.99
UID_37_5_2_all-34,1600.71
UID_37_6_1_all-13,519.283
UID_37_6_2_all-11,542.068
UID_37_6_3_all-27,639.181
UID_37_6_4_all-32,679.274
UID_37_7_1_all-14,1137.34
UID_37_7_10_all-9,1161.25
UID_37_7_11_all-10,1114.85
UID_37_7_12_all-14,536.742
UID_37_7_13_all-7,958.623
UID_37_7_2_all-25,735.18
UID_37_7_3_all-20,1336.4
UID_37_7_4_all-13,1120.28
UID_37_7_5_all-20,618.024
UID_37_7_6_all-10,761.919
UID_37_7_7_all-15,555.525
UID_37_7_8_all-7,537.358
UID_37_7_9_all-17,601.798
UID_37_8_1_all-14,586.136
UID_37_8_2_all-10,567.529
UID_37_8_3_all-13,676.087
UID_37_8_4_all-15,649.154
UID_37_8_5_all-8,116.076
UID_37_8_6_all-17,604.328
UID_37_8_7_all-8,590.404
UID_37_9_1_all-21,558.652
UID_37_9_2_all-14,579.046
UID_37_9_3_all-15,698.421
UID_37_9_4_all-25,592.701
UID_37_9_5_all-37,715.3
UID_47_1_1_all-13,683.315
UID_47_1_2_all-16,1065.11
UID_47_1_3_all-20,658.884
UID_47_11_1_all-18,1369.72
UID_47_11_2_all-22,722.213
UID_47_11_3_all-18,715.143
UID_47_11_4_all-7,839.406
UID_47_11_5_all-22,779.957
UID_47_12_1_all-14,852.96
UID_47_12_10_all-20,1484.18
UID_47_12_11_all-26,759.363
UID_47_12_2_all-14,693.166
UID_47_12_3_all-34,740.046
UID_47_12_4_all-22,1326.99
UID_47_12_5_all-27,998.477
UID_47_12_6_all-13,1189.85
UID_47_12_7_all-31,726.329
UID_47_12_8_all-19,1455.62
UID_47_12_9_all-26,744.039
UID_47_13_1_all-23,1220.14
UID_47_13_10_all-7,769.884
UID_47_13_11_all-9,776.773
UID_47_13_12_all-13,1052.66
UID_47_13_13_all-16,756.794
UID_47_13_14_all-9,833.493
UID_47_13_2_all-12,753.711
UID_47_13_3_all-9,1180.72
UID_47_13_4_all-7,933.742
UID_47_13_5_all-16,661.462
UID_47_13_6_all-31,745.548
UID_47_13_7_all-17,774.801
UID_47_13_8_all-22,761.555
UID_47_13_9_all-11,1068.64
UID_47_14_1_all-17,736.946
UID_47_14_2_all-27,812.353
UID_47_14_3_all-22,1224.21
UID_47_14_4_all-18,752.622
UID_47_14_5_all-10,1073.65
UID_47_15_1_all-17,884.937
UID_47_15_2_all-18,884.47
UID_47_15_3_all-33,807.561
UID_47_15_4_all-23,991.12
UID_47_15_5_all-18,709.058
UID_47_15_6_all-21,1105.08
UID_47_15_7_all-8,926.338
UID_47_15_8_all-8,1574.15
UID_47_16_1_all-8,794.494
UID_47_16_2_all-18,999.158
UID_47_16_3_all-24,927.459
UID_47_17_1_all-20,886.799
UID_47_17_2_all-24,1596.8
UID_47_17_3_all-16,1039.12
UID_47_17_4_all-11,868.36
UID_47_17_5_all-13,728.57
UID_47_18_1_all-5,1538.5
UID_47_18_2_all-11,807.489
UID_47_18_3_all-21,745.195
UID_47_18_4_all-13,752.543
UID_47_18_5_all-11,795.78
UID_47_19_1_all-16,772.184
UID_47_19_2_all-17,1275.68
UID_47_19_3_all-12,718.896
UID_47_19_4_all-12,989.746
UID_47_19_5_all-7,593.037
UID_47_19_6_all-7,710.079
UID_47_19_7_all-6,863.809
UID_47_2_1_all-5,1099.2
UID_47_2_2_all-6,1215.84
UID_47_20_1_all-8,896.48
UID_47_20_2_all-17,1100.71
UID_47_20_3_all-10,728.127
UID_47_20_4_all-17,1068.04
UID_47_20_5_all-15,680.737
UID_47_20_6_all-18,829.687
UID_47_20_7_all-13,727
UID_47_20_8_all-14,699.468
UID_47_21_1_all-16,838.477
UID_47_21_2_all-27,749.362
UID_47_21_3_all-23,738.041
UID_47_21_4_all-6,1159.25
UID_47_21_5_all-25,814.887
UID_47_21_6_all-14,859.627
UID_47_21_7_all-11,1021.97
UID_47_21_8_all-17,706.039
UID_47_22_1_all-17,685.015
UID_47_22_10_all-17,633.74
UID_47_22_11_all-21,683.125
UID_47_22_12_all-4,779.991
UID_47_22_13_all-18,765.378
UID_47_22_14_all-2,803.882
UID_47_22_15_all-22,707.481
UID_47_22_16_all-15,1776.29
UID_47_22_2_all-19,1202.62
UID_47_22_3_all-12,799.26
UID_47_22_4_all-13,912.845
UID_47_22_5_all-21,1207.01
UID_47_22_6_all-25,741.237
UID_47_22_7_all-16,739.436
UID_47_22_8_all-7,668.25
UID_47_22_9_all-7,890.449
UID_47_23_1_all-12,821.708
UID_47_23_10_all-20,832.878
UID_47_23_11_all-17,953.405
UID_47_23_12_all-15,734.114
UID_47_23_2_all-21,741.79
UID_47_23_3_all-14,746.698
UID_47_23_4_all-11,992.508
UID_47_23_5_all-23,776.855
UID_47_23_6_all-19,660.055
UID_47_23_7_all-21,775.699
UID_47_23_8_all-14,742.358
UID_47_23_9_all-21,2834.95
UID_47_24_1_all-11,920.762
UID_47_24_10_all-17,654.514
UID_47_24_11_all-2,698.499
UID_47_24_12_all-13,612.212
UID_47_24_13_all-13,884.372
UID_47_24_14_all-12,676.103
UID_47_24_2_all-9,818.302
UID_47_24_3_all-18,809.367
UID_47_24_4_all-12,1315.83
UID_47_24_5_all-12,1045.68
UID_47_24_6_all-7,646.204
UID_47_24_7_all-15,729.579
UID_47_24_8_all-6,653.225
UID_47_24_9_all-21,943.684
UID_47_25_1_all-7,841.998
UID_47_25_2_all-18,741.404
UID_47_25_3_all-13,718.327
UID_47_25_4_all-12,657.972
UID_47_25_5_all-21,766.843
UID_47_25_6_all-6,721.888
UID_47_25_7_all-13,967.159
UID_47_26_1_all-11,840.014
UID_47_26_2_all-14,740.459
UID_47_26_3_all-19,657.429
UID_47_26_4_all-22,752.399
UID_47_26_5_all-9,719.114
UID_47_26_6_all-26,706.367
UID_47_26_7_all-14,852.735
UID_47_27_1_all-9,852.561
UID_47_27_10_all-5,766.077
UID_47_27_11_all-7,730.097
UID_47_27_12_all-12,743.3
UID_47_27_13_all-20,825.85
UID_47_27_2_all-24,730.193
UID_47_27_3_all-9,810.453
UID_47_27_4_all-17,754.812
UID_47_27_5_all-4,778.995
UID_47_27_6_all-14,771.192
UID_47_27_7_all-8,738.011
UID_47_27_8_all-14,885
UID_47_27_9_all-19,697.491
UID_47_28_1_all-18,844.973
UID_47_28_10_all-11,770.853
UID_47_28_11_all-5,733.017
UID_47_28_12_all-12,755.799
UID_47_28_13_all-22,845.567
UID_47_28_2_all-16,732.274
UID_47_28_3_all-17,748.338
UID_47_28_4_all-22,889.478
UID_47_28_5_all-6,834.733
UID_47_28_6_all-17,786.687
UID_47_28_7_all-29,1002.92
UID_47_28_8_all-16,850.147
UID_47_28_9_all-31,699.934
UID_47_29_1_all-16,798.122
UID_47_29_10_all-16,751.186
UID_47_29_11_all-16,704.844
UID_47_29_12_all-14,1111.01
UID_47_29_13_all-15,868.607
UID_47_29_14_all-6,825.314
UID_47_29_2_all-8,868.438
UID_47_29_3_all-30,759.863
UID_47_29_4_all-23,766.978
UID_47_29_5_all,74.455
UID_47_29_6_all-20,1163.41
UID_47_29_7_all-12,1156.28
UID_47_29_8_all-4,1009.12
UID_47_29_9_all-2,689.772
UID_47_3_1_all-23,735.993
UID_47_3_2_all-11,701.69
UID_47_3_3_all-17,657.511
UID_47_3_4_all-28,813.491
UID_47_3_5_all-21,1011.69
UID_47_3_6_all-16,337.762
UID_47_3_7_all-5,779.677
UID_47_30_1_all-14,741.883
UID_47_30_2_all-11,1563.8
UID_47_30_3_all-28,1048.36
UID_47_30_4_all-12,741.281
UID_47_30_5_all,72.893
UID_47_30_6_all-26,710.938
UID_47_30_7_all-19,1304.69
UID_47_30_8_all-13,703.439
UID_47_31_1_all-29,730.915
UID_47_31_2_all-10,737.275
UID_47_31_3_all-30,724.174
UID_47_32_1_all-27,736.235
UID_47_32_10_all-17,693.532
UID_47_32_11_all-26,722.489
UID_47_32_12_all-12,818.851
UID_47_32_13_all-17,685.961
UID_47_32_2_all-12,843.267
UID_47_32_3_all-22,1120.14
UID_47_32_4_all-16,1006.82
UID_47_32_5_all-9,772.855
UID_47_32_6_all-4,1025.31
UID_47_32_7_all-12,977.287
UID_47_32_8_all-16,723.442
UID_47_32_9_all-4,769.306
UID_47_33_1_all-23,1100.38
UID_47_33_10_all-7,819.697
UID_47_33_2_all-14,775.816
UID_47_33_3_all-17,772.973
UID_47_33_4_all-16,794.379
UID_47_33_5_all-15,1141.69
UID_47_33_6_all-10,940.818
UID_47_33_7_all-16,745.89
UID_47_33_8_all-18,800.5
UID_47_33_9_all-10,775.846
UID_47_34_1_all-16,824.568
UID_47_34_10_all-33,830.018
UID_47_34_2_all-20,755.259
UID_47_34_3_all-21,2204.41
UID_47_34_4_all-8,1157.52
UID_47_34_5_all-19,1299.16
UID_47_34_6_all-19,1001.27
UID_47_34_7_all-17,1077.82
UID_47_34_8_all-11,846.037
UID_47_34_9_all-25,1148.71
UID_47_35_1_all-19,862.304
UID_47_35_10_all-15,850.951
UID_47_35_11_all-13,844.735
UID_47_35_2_all-16,747.591
UID_47_35_3_all-21,1586.33
UID_47_35_4_all-16,685.98
UID_47_35_5_all-17,818.584
UID_47_35_6_all-12,885.259
UID_47_35_7_all-8,1079.49
UID_47_35_8_all-3,77.6975
UID_47_35_9_all-20,1418.72
UID_47_36_1_all-2,1004.95
UID_47_36_2_all-8,767.33
UID_47_36_3_all-19,819.394
UID_47_36_4_all-7,831.293
UID_47_36_5_all-25,736.586
UID_47_36_6_all-18,852.502
UID_47_4_1_all-18,680.783
UID_47_4_2_all-17,674.085
UID_47_4_3_all-9,1112.9
UID_47_4_4_all-18,721.264
UID_47_5_1_all-19,1287.58
UID_47_5_2_all-17,1181.33
UID_47_5_3_all-22,721.251
UID_47_5_4_all-11,987.194
UID_47_5_5_all,82.3082
UID_47_5_6_all,120.462
UID_47_6_1_all-11,1404.65
UID_47_6_2_all-12,715.118
UID_47_6_3_all-13,901.12
UID_47_6_4_all-18,858.15
UID_47_6_5_all-23,814.469
UID_47_6_6_all-16,735.931
UID_47_7_1_all-21,745.367
UID_47_7_2_all-19,787.917
UID_47_7_3_all-17,735.859
UID_47_7_4_all-14,739.753
UID_47_8_1_all-12,955.378
UID_47_8_2_all-22,738.777
UID_47_8_3_all-18,756.369
UID_47_8_4_all-12,1219
UID_47_8_5_all-13,796.247
UID_47_8_6_all-22,688.909
UID_47_9_1_all-18,1178.97
UID_47_9_2_all-28,1600.07
UID_47_9_3_all-22,734.722
UID_47_9_4_all-12,1440.98
UID_49_1_1_all-4,612.646
UID_49_1_2_all-21,693.189
UID_49_1_3_all-13,663.806
UID_49_1_4_all-21,547.107
UID_49_1_5_all-26,780.175
UID_49_1_6_all-20,686.964
UID_49_1_7_all-15,990.201
UID_49_10_1_all-8,657.398
UID_49_10_2_all-27,720.514
UID_49_10_3_all-12,1145.34
UID_49_10_4_all-3,622.081
UID_49_10_5_all-48,950.986
UID_49_10_6_all-15,656.406
UID_49_10_7_all-13,966.45
UID_49_10_8_all-26,985.432
UID_49_11_1_all-17,713.544
UID_49_11_2_all-9,742.394
UID_49_11_3_all-15,642.064
UID_49_11_4_all-24,1592.1
UID_49_12_1_all-14,1265.81
UID_49_12_2_all-27,787.643
UID_49_12_3_all,1036.94
UID_49_12_4_all-14,646.214
UID_49_12_5_all-14,605.018
UID_49_13_1_all-15,698.224
UID_49_13_2_all-20,715.751
UID_49_13_3_all-13,857.703
UID_49_13_4_all-12,671.32
UID_49_14_1_all-14,1005.83
UID_49_14_2_all-26,701.405
UID_49_14_3_all-22,661.725
UID_49_14_4_all-3,640.726
UID_49_15_1_all-23,714.756
UID_49_15_2_all-21,877.018
UID_49_15_3_all-18,688.668
UID_49_15_4_all-9,724.992
UID_49_15_5_all-10,703.22
UID_49_15_6_all-24,711.089
UID_49_16_1_all-16,810.552
UID_49_16_2_all-20,758.994
UID_49_16_3_all-12,678.398
UID_49_16_4_all-9,708.04
UID_49_16_5_all-23,774.325
UID_49_17_1_all-24,1528.18
UID_49_17_2_all-20,654.075
UID_49_17_3_all-15,798.255
UID_49_18_1_all-9,815.703
UID_49_18_2_all-22,706.489
UID_49_18_3_all-5,1203.48
UID_49_18_4_all-15,646.302
UID_49_19_1_all-22,778.151
UID_49_19_2_all-2,53.3428
UID_49_19_3_all-39,796.762
UID_49_19_4_all-8,1435.07
UID_49_19_5_all-14,651.367
UID_49_19_6_all-17,977.194
UID_49_19_7_all-22,686.936
UID_49_2_1_all-6,618.866
UID_49_2_2_all-14,702.062
UID_49_2_3_all-11,750.73
UID_49_2_4_all-23,726.873
UID_49_2_5_all-16,669.676
UID_49_2_6_all-17,724.74
UID_49_2_7_all-4,657.847
UID_49_2_8_all-15,738.84
UID_49_20_1_all-6,609.391
UID_49_20_2_all-9,668.09
UID_49_20_3_all-22,991.136
UID_49_20_4_all-13,1283.63
UID_49_20_5_all-20,1448.62
UID_49_20_6_all-23,666.062
UID_49_20_7_all-28,724.164
UID_49_20_8_all-17,984.675
UID_49_20_9_all-18,700.94
UID_49_21_1_all-18,933.944
UID_49_21_2_all-18,759.795
UID_49_21_3_all-18,767.455
UID_49_21_4_all-26,819.226
UID_49_21_5_all-6,665.906
UID_49_21_6_all-32,750.156
UID_49_22_1_all-17,793.912
UID_49_22_2_all-21,928.566
UID_49_22_3_all-27,738.445
UID_49_22_4_all-23,1186.76
UID_49_22_5_all-16,702.226
UID_49_23_1_all-7,699.633
UID_49_23_2_all-6,674.85
UID_49_23_3_all-9,722.284
UID_49_23_4_all-13,1113.53
UID_49_23_5_all-14,706.245
UID_49_23_6_all-26,723.235
UID_49_23_7_all-19,1509.86
UID_49_24_1_all-26,729.8
UID_49_24_2_all-14,719.795
UID_49_24_3_all-13,847.036
UID_49_24_4_all-18,812.285
UID_49_24_5_all-13,686.026
UID_49_24_6_all-29,669.104
UID_49_25_1_all-12,1148.59
UID_49_25_2_all-9,811.74
UID_49_25_3_all-24,729.178
UID_49_25_4_all-8,724.53
UID_49_26_1_all-12,699.609
UID_49_26_2_all-7,1157.44
UID_49_26_3_all-23,704.312
UID_49_26_4_all-19,778.576
UID_49_26_5_all-15,1254.51
UID_49_27_1_all-6,780.534
UID_49_27_2_all-25,739.582
UID_49_27_3_all-10,740.702
UID_49_28_1_all-26,818.507
UID_49_28_2_all-4,582.611
UID_49_28_3_all-22,883.285
UID_49_28_4_all-12,966.485
UID_49_28_5_all-12,653.796
UID_49_29_1_all-5,1103.01
UID_49_29_2_all-24,738.13
UID_49_29_3_all-19,755.001
UID_49_29_4_all-17,789.785
UID_49_3_1_all-10,694.197
UID_49_3_2_all-6,667.156
UID_49_3_3_all-9,866.809
UID_49_3_4_all-14,1518.08
UID_49_3_5_all-20,797.659
UID_49_3_6_all-18,681.753
UID_49_30_1_all-22,868.857
UID_49_30_2_all-18,964.213
UID_49_31_1_all-15,719.638
UID_49_31_2_all-18,691.79
UID_49_31_3_all-18,678.895
UID_49_31_4_all-11,626.868
UID_49_31_5_all-5,762.094
UID_49_32_1_all,1343.3
UID_49_32_2_all-7,1244.87
UID_49_33_1_all-16,659.448
UID_49_33_2_all-22,671.109
UID_49_33_3_all-22,677.666
UID_49_33_4_all-13,683.028
UID_49_33_5_all-23,700.302
UID_49_33_6_all-21,663.27
UID_49_34_1_all-22,656.552
UID_49_34_2_all-25,671.111
UID_49_34_3_all-40,847.325
UID_49_35_1_all-4,662.154
UID_49_35_2_all-10,634.754
UID_49_36_1_all-4,738.86
UID_49_36_2_all-2,662.782
UID_49_37_1_all-5,788.194
UID_49_37_2_all-4,664.815
UID_49_4_1_all-21,974.027
UID_49_4_2_all-22,734.195
UID_49_4_3_all-25,712.803
UID_49_4_4_all-22,679.922
UID_49_4_5_all-9,677.992
UID_49_4_6_all-15,653.5
UID_49_4_7_all-16,722.376
UID_49_5_1_all-9,1198.42
UID_49_5_2_all-24,754.163
UID_49_5_3_all-5,618.669
UID_49_5_4_all-26,684.88
UID_49_5_5_all-12,610.513
UID_49_5_6_all-18,685.406
UID_49_5_7_all-19,677.57
UID_49_6_1_all-14,638.347
UID_49_6_10_all-25,709.402
UID_49_6_11_all-15,765.678
UID_49_6_12_all-19,736.101
UID_49_6_2_all-8,638.779
UID_49_6_3_all-26,795.839
UID_49_6_4_all-9,723.919
UID_49_6_5_all-21,665.868
UID_49_6_6_all-14,637.093
UID_49_6_7_all-19,624.832
UID_49_6_8_all-12,676.33
UID_49_6_9_all-20,654.175
UID_49_7_1_all-11,658.919
UID_49_7_10_all-17,780.935
UID_49_7_11_all-16,719.731
UID_49_7_12_all-15,658.843
UID_49_7_2_all-10,650.055
UID_49_7_3_all-2,574.984
UID_49_7_4_all-4,559.472
UID_49_7_5_all-16,625.407
UID_49_7_6_all-17,654.264
UID_49_7_7_all-18,594.626
UID_49_7_8_all-15,628.451
UID_49_7_9_all-6,638.542
UID_49_8_1_all-8,655.693
UID_49_8_2_all-21,713.773
UID_49_8_3_all-11,624.58
UID_49_8_4_all-11,665.511
UID_49_8_5_all-11,654.011
UID_49_9_1_all-16,1265.29
UID_49_9_2_all-28,703.489
UID_49_9_3_all-11,1527.61
UID_49_9_4_all-32,1222.64
UID_49_9_5_all-25,819.53
UID_67_1_1_all-14,911.867
UID_67_1_2_all-14,926.177
UID_67_1_3_all-17,821.524
UID_67_1_4_all-6,651.037
UID_67_1_5_all-8,680.022
UID_67_1_6_all-15,841
UID_67_1_7_all-12,649.784
UID_67_1_8_all-9,735.253
UID_67_10_1_all-14,734.131
UID_67_10_2_all-12,786.179
UID_67_10_3_all-9,775.608
UID_67_10_4_all-8,720.155
UID_67_10_5_all-9,845.541
UID_67_10_6_all-7,649.349
UID_67_10_7_all-13,739.316
UID_67_10_8_all-18,786.425
UID_67_11_1_all-13,821.019
UID_67_11_10_all-7,777.897
UID_67_11_2_all-9,669.225
UID_67_11_3_all-16,830.674
UID_67_11_4_all-8,776.234
UID_67_11_5_all-12,665.554
UID_67_11_6_all-6,699.511
UID_67_11_7_all-9,655.606
UID_67_11_8_all-17,737.793
UID_67_11_9_all-12,786.123
UID_67_12_1_all-7,691.038
UID_67_12_2_all-14,642.228
UID_67_12_3_all-14,671.351
UID_67_12_4_all-11,848.578
UID_67_13_1_all-14,803.179
UID_67_13_2_all-26,768.432
UID_67_13_3_all-15,805.602
UID_67_13_4_all-7,689.155
UID_67_13_5_all-19,774.491
UID_67_13_6_all-12,863.495
UID_67_13_7_all-13,808.049
UID_67_13_8_all-13,756.499
UID_67_13_9_all-18,766.507
UID_67_14_1_all-26,703.176
UID_67_14_10_all-11,721.329
UID_67_14_11_all-22,766.632
UID_67_14_2_all-14,729.202
UID_67_14_3_all-31,786.468
UID_67_14_4_all-15,697.15
UID_67_14_5_all-16,729.789
UID_67_14_6_all-20,613.152
UID_67_14_7_all-14,867.638
UID_67_14_8_all-13,774.728
UID_67_14_9_all-14,730.221
UID_67_15_1_all-10,718.272
UID_67_15_10_all-15,670.59
UID_67_15_2_all-12,769.216
UID_67_15_3_all-14,681.905
UID_67_15_4_all-13,735.119
UID_67_15_5_all-14,736.289
UID_67_15_6_all-17,768.608
UID_67_15_7_all-12,723.814
UID_67_15_8_all-21,760.414
UID_67_15_9_all-12,664.297
