Contour,Normalized Curvature
UID_31_19_3_all-18,24.3343
UID_31_19_4_all-5,29.1704
UID_31_19_5_all-15,20.7089
UID_31_2_1_all-3,31.1711
UID_31_2_2_all-2,62.8327
UID_31_20_1_all-4,86.547
UID_31_20_2_all-4,36.3696
UID_31_20_3_all-5,22.5615
UID_31_20_4_all-2,35.3981
UID_31_20_5_all-16,36.844
UID_31_20_6_all-3,66.2688
UID_31_21_1_all-4,20.0624
UID_31_21_2_all-21,27.6671
UID_31_22_1_all-16,34.2915
UID_31_22_2_all-14,55.1818
UID_31_22_3_all-16,30.6375
UID_31_22_4_all-11,25.2042
UID_31_23_1_all-11,41.3034
UID_31_23_2_all-9,35.46
UID_31_23_3_all-24,26.5701
UID_31_23_4_all-17,31.7529
UID_31_24_1_all-7,33.5451
UID_31_24_2_all-5,26.7482
UID_31_24_3_all-5,33.5621
UID_31_24_4_all-11,35.546
UID_31_24_5_all-15,26.4187
UID_31_24_6_all-23,22.6043
UID_31_25_1_all-17,50.9828
UID_31_25_2_all-8,36.1943
UID_31_25_3_all-11,23.7985
UID_31_26_1_all-5,31.0312
UID_31_26_2_all-7,41.1067
UID_31_27_1_all-17,104.181
UID_31_27_2_all-8,33.8288
UID_31_27_3_all-8,35.2839
UID_31_28_1_all-13,28.6143
UID_31_29_1_all-24,29.7878
UID_31_29_2_all-24,50.2479
UID_31_29_3_all-16,30.6739
UID_31_29_4_all-8,35.7488
UID_31_29_5_all-6,44.2581
UID_31_29_6_all-11,33.3818
UID_31_3_1_all-6,77.46
UID_31_30_1_all-15,41.6328
UID_31_30_2_all-19,409.572
UID_31_30_3_all-17,31.1392
UID_31_30_4_all-9,42.643
UID_31_31_1_all-3,26.1373
UID_31_31_2_all-12,23.3465
UID_31_31_3_all-10,25.6628
UID_31_31_4_all-7,27.7687
UID_31_32_1_all-5,33.1278
UID_31_32_2_all-11,66.1398
UID_31_32_3_all-17,61.5565
UID_31_32_4_all-7,62.6158
UID_31_32_5_all-6,49.6756
UID_31_34_1_all-4,33.3591
UID_31_34_2_all-12,33.3506
UID_31_34_3_all-7,34.9265
UID_31_34_4_all-8,37.4397
UID_31_36_1_all-10,35.7233
UID_31_36_2_all-10,27.5267
UID_31_36_3_all-15,31.7867
UID_31_36_4_all-9,31.33
UID_31_37_1_all-18,30.5098
UID_31_37_2_all-34,27.3282
UID_31_37_3_all-11,30.4589
UID_31_37_4_all-12,23.872
UID_31_38_1_all-29,37.1284
UID_31_38_2_all-14,30.4373
UID_31_4_1_all-21,20.5121
UID_31_5_1_all-5,24.9276
UID_31_5_2_all-11,34.1056
UID_31_5_3_all-3,31.3312
UID_31_5_4_all-3,34.607
UID_31_6_1_all-11,278.185
UID_31_8_1_all-3,61.0154
UID_31_9_1_all-11,35.0043
UID_31_9_2_all-10,28.2059
UID_31_9_3_all-11,26.366
UID_31_9_4_all-14,43.392
UID_36_1_1_all-21,32.1758
UID_36_1_2_all-16,72.9197
UID_36_1_3_all-25,38.7749
UID_36_2_1_all-16,120.279
UID_36_2_2_all-23,227.256
UID_36_3_1_all-23,27.6128
UID_36_3_2_all-7,35.9319
UID_36_3_3_all-13,29.5609
UID_36_3_4_all-7,154.663
UID_36_3_5_all-5,179.405
UID_36_3_6_all-36,151.349
UID_36_3_7_all-35,32.5936
UID_36_3_8_all-39,40.7201
UID_36_3_9_all-10,40.6403
UID_36_4_1_all-19,116.565
UID_36_4_2_all-20,28.1897
UID_36_4_3_all-35,171.883
UID_36_5_1_all-25,46.8189
UID_36_5_2_all-5,80.287
UID_36_5_3_all-29,34.8017
UID_36_5_4_all-20,38.0159
UID_36_5_5_all-23,26.587
UID_36_6_1_all-20,29.1998
UID_36_6_2_all-31,41.5504
UID_36_6_3_all-22,244.277
UID_36_6_4_all-21,37.5478
UID_36_6_5_all-22,42.448
UID_36_6_6_all-14,236.311
UID_36_7_1_all-20,24.396
UID_36_7_2_all-17,464.624
UID_36_7_3_all-19,305.602
UID_36_7_4_all-28,39.7288
UID_36_7_5_all-17,83.3484
UID_36_7_6_all-11,429.498
UID_36_7_7_all-7,824.835
UID_37_1_1_all-14,421.811
UID_37_1_10_all-13,32.364
UID_37_1_11_all-32,38.5904
UID_37_1_12_all-14,34.9353
UID_37_1_13_all-29,29.2283
UID_37_1_14_all-12,121.092
UID_37_1_15_all-6,61.7238
UID_37_1_16_all-16,26.4114
UID_37_1_17_all-12,26.3167
UID_37_1_18_all-17,88.7527
UID_37_1_2_all-31,404.594
UID_37_1_3_all-36,144.746
UID_37_1_4_all-23,31.8509
UID_37_1_5_all-21,29.6929
UID_37_1_6_all-23,270.033
UID_37_1_7_all-14,306.879
UID_37_1_8_all-14,41.8866
UID_37_1_9_all-27,28.2657
UID_37_10_1_all-17,73.5711
UID_37_10_2_all-33,40.3445
UID_37_10_3_all-19,32.0569
UID_37_10_4_all-14,117.965
UID_37_10_5_all-18,36.8916
UID_37_10_6_all-5,32.1343
UID_37_10_7_all-22,157.566
UID_37_11_1_all-4,317.791
UID_37_11_10_all-17,35.3517
UID_37_11_11_all-12,36.4249
UID_37_11_12_all-23,30.9671
UID_37_11_13_all-13,35.8407
UID_37_11_14_all-25,140.841
UID_37_11_15_all-18,27.5244
UID_37_11_16_all-13,34.7357
UID_37_11_17_all-10,28.1204
UID_37_11_18_all-23,28.4752
UID_37_11_19_all-13,38.5055
UID_37_11_2_all-15,206.956
UID_37_11_3_all-12,83.2026
UID_37_11_4_all-11,36.2171
UID_37_11_5_all-28,25.4487
UID_37_11_6_all-18,31.354
UID_37_11_7_all-22,31.8356
UID_37_11_8_all-16,77.4048
UID_37_11_9_all-22,37.6413
UID_37_13_1_all-12,38.5875
UID_37_13_2_all-15,345.701
UID_37_14_1_all-26,35.9192
UID_37_14_2_all-13,31.5379
UID_37_14_3_all-26,34.1127
UID_37_15_1_all-22,32.6947
UID_37_15_10_all-21,145.101
UID_37_15_11_all-5,35.6393
UID_37_15_2_all-7,28.8669
UID_37_15_3_all-11,53.4208
UID_37_15_4_all-13,47.8711
UID_37_15_5_all-17,32.5799
UID_37_15_6_all-10,30.2307
UID_37_15_7_all-2,145.312
UID_37_15_8_all-3,56.4565
UID_37_15_9_all-18,35.2821
UID_37_16_1_all-15,35.0736
UID_37_16_2_all-13,30.2956
UID_37_16_3_all-31,25.0674
UID_37_16_4_all-15,30.3008
UID_37_16_5_all-23,32.4698
UID_37_16_6_all-18,35.5432
UID_37_17_1_all-8,186.201
UID_37_17_10_all-13,126.613
UID_37_17_11_all-17,30.394
UID_37_17_12_all-13,62.4221
UID_37_17_2_all-3,63.7531
UID_37_17_3_all-21,68.6228
UID_37_17_4_all-18,39.4633
UID_37_17_5_all-11,209.612
UID_37_17_6_all-14,315.421
UID_37_17_7_all-18,55.5919
UID_37_17_8_all-19,30.8199
UID_37_17_9_all-15,178.662
UID_37_18_1_all-13,30.62
UID_37_18_2_all-11,29.9185
UID_37_18_3_all-44,30.2535
UID_37_18_4_all-23,28.3549
UID_37_18_5_all-13,33.2213
UID_37_19_1_all-4,100.809
UID_37_2_1_all-26,87.8349
UID_37_2_2_all-15,28.5017
UID_37_2_3_all-29,36.007
UID_37_2_4_all-26,177.41
UID_37_20_1_all-14,192.971
UID_37_20_2_all-4,93.9352
UID_37_20_3_all-14,35.8115
UID_37_20_4_all-30,35.8122
UID_37_20_5_all-15,26.8746
UID_37_20_6_all-21,31.2894
UID_37_21_1_all-15,33.6576
UID_37_21_2_all-12,26.1503
UID_37_21_3_all-17,55.0824
UID_37_21_4_all-26,42.1601
UID_37_21_5_all-12,34.0571
UID_37_21_6_all-15,37.9808
UID_37_21_7_all-11,28.8814
UID_37_21_8_all-12,230.473
UID_37_22_1_all-9,35.5411
UID_37_22_2_all-25,28.7326
UID_37_22_3_all-12,25.6396
UID_37_22_4_all-24,439.747
UID_37_22_5_all-35,34.2391
UID_37_23_1_all-20,41.1247
UID_37_23_2_all-13,343.399
UID_37_23_3_all-21,37.8636
UID_37_23_4_all-26,35.0071
UID_37_23_5_all-21,38.9461
UID_37_23_6_all-19,69.6785
UID_37_23_7_all-18,48.2451
UID_37_24_1_all-29,90.37
UID_37_24_2_all-17,29.9263
UID_37_24_3_all-22,23.423
UID_37_24_4_all-21,347.813
UID_37_24_5_all-17,31.8526
UID_37_24_6_all-28,30.003
UID_37_24_7_all-8,26.9995
UID_37_24_8_all-10,22.8959
UID_37_25_1_all-10,169.5
UID_37_25_10_all-20,87.4814
UID_37_25_11_all-25,352.112
UID_37_25_12_all-8,30.0432
UID_37_25_13_all-20,25.8496
UID_37_25_2_all-22,174.634
UID_37_25_3_all-2,31.924
UID_37_25_4_all-16,82.1327
UID_37_25_5_all-11,35.9005
UID_37_25_6_all-9,592.817
UID_37_25_7_all-23,44.4819
UID_37_25_8_all-11,131.306
UID_37_25_9_all-20,44.9634
UID_37_26_1_all-7,29.8722
UID_37_26_2_all-25,30.9635
UID_37_26_3_all-21,36.8634
UID_37_26_4_all-26,255.458
UID_37_26_5_all-3,48.6105
UID_37_27_1_all-17,32.3248
UID_37_27_2_all-11,27.2767
UID_37_27_3_all-24,34.4189
UID_37_28_1_all-24,61.147
UID_37_28_2_all-24,32.6511
UID_37_28_3_all-19,36.2077
UID_37_28_4_all-12,30.431
UID_37_3_1_all-22,32.3677
UID_37_3_2_all-12,35.4649
UID_37_3_3_all-20,38.9837
UID_37_3_4_all-44,29.9162
UID_37_3_5_all-13,118.885
UID_37_3_6_all-22,32.6221
UID_37_3_7_all-36,39.3989
UID_37_3_8_all-20,29.349
UID_37_3_9_all-16,30.7236
UID_37_4_1_all-16,20.9079
UID_37_4_10_all-15,29.5293
UID_37_4_2_all-14,24.4657
UID_37_4_3_all-9,152.863
UID_37_4_4_all-32,43.651
UID_37_4_5_all-8,31.7608
UID_37_4_6_all-21,29.5847
UID_37_4_7_all-21,36.7011
UID_37_4_8_all-14,28.3783
UID_37_4_9_all-17,841.924
UID_37_5_1_all-29,66.0799
UID_37_5_2_all-34,390.014
UID_37_6_1_all-13,40.9466
UID_37_6_2_all-11,31.7126
UID_37_6_3_all-27,29.535
UID_37_6_4_all-32,24.911
UID_37_7_1_all-14,169.949
UID_37_7_10_all-9,150.472
UID_37_7_11_all-10,239.003
UID_37_7_12_all-14,29.3065
UID_37_7_13_all-7,311.692
UID_37_7_2_all-25,36.3444
UID_37_7_3_all-20,310.724
UID_37_7_4_all-13,94.3419
UID_37_7_5_all-20,33.3101
UID_37_7_6_all-10,198.866
UID_37_7_7_all-15,34.5103
UID_37_7_8_all-7,32.9702
UID_37_7_9_all-17,32.7887
UID_37_8_1_all-14,31.1636
UID_37_8_2_all-10,39.3895
UID_37_8_3_all-13,37.21
UID_37_8_4_all-15,43.3421
UID_37_8_5_all-8,67.1825
UID_37_8_6_all-17,27.2791
UID_37_8_7_all-8,30.7486
UID_37_9_1_all-21,28.967
UID_37_9_2_all-14,64.6257
UID_37_9_3_all-15,34.8508
UID_37_9_4_all-25,32.5253
UID_37_9_5_all-37,41.5579
UID_47_1_1_all-13,33.8821
UID_47_1_2_all-16,219.656
UID_47_1_3_all-20,25.1062
UID_47_11_1_all-18,168.367
UID_47_11_2_all-22,23.7712
UID_47_11_3_all-18,28.7727
UID_47_11_4_all-7,32.8185
UID_47_11_5_all-22,30.0302
UID_47_12_1_all-14,57.0995
UID_47_12_10_all-20,800.218
UID_47_12_11_all-26,37.1664
UID_47_12_2_all-14,29.9282
UID_47_12_3_all-34,37.2888
UID_47_12_4_all-22,232.447
UID_47_12_5_all-27,119.354
UID_47_12_6_all-13,79.9864
UID_47_12_7_all-31,31.4136
UID_47_12_8_all-19,161.931
UID_47_12_9_all-26,22.818
UID_47_13_1_all-23,280.163
UID_47_13_10_all-7,35.995
UID_47_13_11_all-9,44.489
UID_47_13_12_all-13,71.5032
UID_47_13_13_all-16,32.1635
UID_47_13_14_all-9,87.6351
UID_47_13_2_all-12,35.2599
UID_47_13_3_all-9,100.85
UID_47_13_4_all-7,72.6438
UID_47_13_5_all-16,23.9018
UID_47_13_6_all-31,35.9265
UID_47_13_7_all-17,40.6
UID_47_13_8_all-22,32.2708
UID_47_13_9_all-11,94.2169
UID_47_14_1_all-17,25.8403
UID_47_14_2_all-27,36.0432
UID_47_14_3_all-22,242.617
UID_47_14_4_all-18,27.8624
UID_47_14_5_all-10,70.8611
UID_47_15_1_all-17,55.4516
UID_47_15_2_all-18,40.0937
UID_47_15_3_all-33,26.6354
UID_47_15_4_all-23,92.1745
UID_47_15_5_all-18,21.0967
UID_47_15_6_all-21,505.061
UID_47_15_7_all-8,63.8143
UID_47_15_8_all-8,245.12
UID_47_16_1_all-8,26.8057
UID_47_16_2_all-18,70.9956
UID_47_16_3_all-24,77.9935
UID_47_17_1_all-20,39.2157
UID_47_17_2_all-24,218.879
UID_47_17_3_all-16,163.379
UID_47_17_4_all-11,38.989
UID_47_17_5_all-13,50.707
UID_47_18_1_all-5,241.722
UID_47_18_2_all-11,29.2065
UID_47_18_3_all-21,26.2405
UID_47_18_4_all-13,25.1952
UID_47_18_5_all-11,42.8432
UID_47_19_1_all-16,29.4949
UID_47_19_2_all-17,115.448
UID_47_19_3_all-12,37.0251
UID_47_19_4_all-12,281.078
UID_47_19_5_all-7,30.0825
UID_47_19_6_all-7,24.9457
UID_47_19_7_all-6,61.6204
UID_47_2_1_all-5,184.878
UID_47_2_2_all-6,259.439
UID_47_20_1_all-8,43.3921
UID_47_20_2_all-17,245.778
UID_47_20_3_all-10,40.0188
UID_47_20_4_all-17,76.3542
UID_47_20_5_all-15,31.979
UID_47_20_6_all-18,44.449
UID_47_20_7_all-13,37.8399
UID_47_20_8_all-14,31.2146
UID_47_21_1_all-16,48.0118
UID_47_21_2_all-27,27.942
UID_47_21_3_all-23,35.102
UID_47_21_4_all-6,115.787
UID_47_21_5_all-25,28.0622
UID_47_21_6_all-14,63.7939
UID_47_21_7_all-11,100.51
UID_47_21_8_all-17,35.3887
UID_47_22_1_all-17,31.5556
UID_47_22_10_all-17,30.2799
UID_47_22_11_all-21,35.8228
UID_47_22_12_all-4,71.3203
UID_47_22_13_all-18,34.6829
UID_47_22_14_all-2,36.7063
UID_47_22_15_all-22,33.0993
UID_47_22_16_all-15,209.073
UID_47_22_2_all-19,62.5991
UID_47_22_3_all-12,183.343
UID_47_22_4_all-13,77.4091
UID_47_22_5_all-21,157.831
UID_47_22_6_all-25,33.1933
UID_47_22_7_all-16,34.6758
UID_47_22_8_all-7,35.4734
UID_47_22_9_all-7,53.5315
UID_47_23_1_all-12,42.5252
UID_47_23_10_all-20,57.3301
UID_47_23_11_all-17,72.2231
UID_47_23_12_all-15,33.7747
UID_47_23_2_all-21,30.907
UID_47_23_3_all-14,33.1369
UID_47_23_4_all-11,203.92
UID_47_23_5_all-23,44.998
UID_47_23_6_all-19,27.0805
UID_47_23_7_all-21,46.0388
UID_47_23_8_all-14,40.4926
UID_47_23_9_all-21,291.029
UID_47_24_1_all-11,56.7004
UID_47_24_10_all-17,23.8913
UID_47_24_11_all-2,30.09
UID_47_24_12_all-13,35.0118
UID_47_24_13_all-13,101.607
UID_47_24_14_all-12,30.4328
UID_47_24_2_all-9,51.7922
UID_47_24_3_all-18,44.4703
UID_47_24_4_all-12,182.241
UID_47_24_5_all-12,149.92
UID_47_24_6_all-7,30.1573
UID_47_24_7_all-15,62.7881
UID_47_24_8_all-6,35.4935
UID_47_24_9_all-21,143.26
UID_47_25_1_all-7,43.0534
UID_47_25_2_all-18,29.3894
UID_47_25_3_all-13,45.2009
UID_47_25_4_all-12,23.5853
UID_47_25_5_all-21,53.5647
UID_47_25_6_all-6,38.9719
UID_47_25_7_all-13,67.8394
UID_47_26_1_all-11,39.0969
UID_47_26_2_all-14,35.6817
UID_47_26_3_all-19,25.7242
UID_47_26_4_all-22,40.9338
UID_47_26_5_all-9,37.2947
UID_47_26_6_all-26,45.156
UID_47_26_7_all-14,49.7867
UID_47_27_1_all-9,38.3905
UID_47_27_10_all-5,24.1521
UID_47_27_11_all-7,39.5351
UID_47_27_12_all-12,37.7617
UID_47_27_13_all-20,27.8914
UID_47_27_2_all-24,35.5097
UID_47_27_3_all-9,112.829
UID_47_27_4_all-17,51.057
UID_47_27_5_all-4,28.0431
UID_47_27_6_all-14,56.6045
UID_47_27_7_all-8,37.1056
UID_47_27_8_all-14,61.6426
UID_47_27_9_all-19,28.4443
UID_47_28_1_all-18,38.2684
UID_47_28_10_all-11,29.8388
UID_47_28_11_all-5,43.1036
UID_47_28_12_all-12,54.493
UID_47_28_13_all-22,43.032
UID_47_28_2_all-16,38.5398
UID_47_28_3_all-17,90.6639
UID_47_28_4_all-22,56.3087
UID_47_28_5_all-6,58.122
UID_47_28_6_all-17,71.622
UID_47_28_7_all-29,62.8801
UID_47_28_8_all-16,59.7887
UID_47_28_9_all-31,31.2828
UID_47_29_1_all-16,30.6994
UID_47_29_10_all-16,37.8791
UID_47_29_11_all-16,31.7677
UID_47_29_12_all-14,56.6947
UID_47_29_13_all-15,66.9973
UID_47_29_14_all-6,46.2011
UID_47_29_2_all-8,76.404
UID_47_29_3_all-30,56.4776
UID_47_29_4_all-23,46.0936
UID_47_29_5_all,12.9238
UID_47_29_6_all-20,253.165
UID_47_29_7_all-12,201.433
UID_47_29_8_all-4,171.076
UID_47_29_9_all-2,33.1234
UID_47_3_1_all-23,26.1674
UID_47_3_2_all-11,26.7693
UID_47_3_3_all-17,23.5277
UID_47_3_4_all-28,28.6779
UID_47_3_5_all-21,126.939
UID_47_3_6_all-16,417.763
UID_47_3_7_all-5,28.7148
UID_47_30_1_all-14,37.9248
UID_47_30_2_all-11,269.072
UID_47_30_3_all-28,55.4644
UID_47_30_4_all-12,25.4123
UID_47_30_5_all,8.61127
UID_47_30_6_all-26,26.5542
UID_47_30_7_all-19,72.1864
UID_47_30_8_all-13,33.5674
UID_47_31_1_all-29,28.1331
UID_47_31_2_all-10,42.3231
UID_47_31_3_all-30,42.8869
UID_47_32_1_all-27,44.4142
UID_47_32_10_all-17,24.9284
UID_47_32_11_all-26,29.6153
UID_47_32_12_all-12,43.8963
UID_47_32_13_all-17,30.2127
UID_47_32_2_all-12,54.4479
UID_47_32_3_all-22,156.225
UID_47_32_4_all-16,120.742
UID_47_32_5_all-9,32.8096
UID_47_32_6_all-4,99.5311
UID_47_32_7_all-12,67.4529
UID_47_32_8_all-16,29.2431
UID_47_32_9_all-4,102.764
UID_47_33_1_all-23,104.301
UID_47_33_10_all-7,30.5993
UID_47_33_2_all-14,28.1874
UID_47_33_3_all-17,29.3361
UID_47_33_4_all-16,38.4358
UID_47_33_5_all-15,109.966
UID_47_33_6_all-10,55.7247
UID_47_33_7_all-16,29.8535
UID_47_33_8_all-18,40.6278
UID_47_33_9_all-10,30.9729
UID_47_34_1_all-16,28.519
UID_47_34_10_all-33,34.0545
UID_47_34_2_all-20,31.4041
UID_47_34_3_all-21,370.678
UID_47_34_4_all-8,145.31
UID_47_34_5_all-19,378.489
UID_47_34_6_all-19,60.5994
UID_47_34_7_all-17,87.9688
UID_47_34_8_all-11,56.3602
UID_47_34_9_all-25,148.929
UID_47_35_1_all-19,43.5155
UID_47_35_10_all-15,52.2025
UID_47_35_11_all-13,86.5284
UID_47_35_2_all-16,22.7628
UID_47_35_3_all-21,315.902
UID_47_35_4_all-16,28.247
UID_47_35_5_all-17,52.6284
UID_47_35_6_all-12,67.7302
UID_47_35_7_all-8,73.1417
UID_47_35_8_all-3,7.33778
UID_47_35_9_all-20,270.658
UID_47_36_1_all-2,70.2448
UID_47_36_2_all-8,37.8975
UID_47_36_3_all-19,35.4532
UID_47_36_4_all-7,47.3392
UID_47_36_5_all-25,31.8149
UID_47_36_6_all-18,46.4002
UID_47_4_1_all-18,31.2636
UID_47_4_2_all-17,26.8633
UID_47_4_3_all-9,88.3579
UID_47_4_4_all-18,26.6686
UID_47_5_1_all-19,169.237
UID_47_5_2_all-17,83.5484
UID_47_5_3_all-22,25.5822
UID_47_5_4_all-11,46.1767
UID_47_5_5_all,9.40599
UID_47_5_6_all,32.8191
UID_47_6_1_all-11,171.68
UID_47_6_2_all-12,22.9556
UID_47_6_3_all-13,369.703
UID_47_6_4_all-18,39.5425
UID_47_6_5_all-23,32.237
UID_47_6_6_all-16,36.288
UID_47_7_1_all-21,27.4111
UID_47_7_2_all-19,40.8519
UID_47_7_3_all-17,30.4667
UID_47_7_4_all-14,33.4507
UID_47_8_1_all-12,73.2911
UID_47_8_2_all-22,28.095
UID_47_8_3_all-18,34.0486
UID_47_8_4_all-12,136.774
UID_47_8_5_all-13,36.2251
UID_47_8_6_all-22,31.1076
UID_47_9_1_all-18,120.104
UID_47_9_2_all-28,131.727
UID_47_9_3_all-22,47.4159
UID_47_9_4_all-12,152.573
UID_49_1_1_all-4,33.6562
UID_49_1_2_all-21,23.5616
UID_49_1_3_all-13,34.0878
UID_49_1_4_all-21,251.718
UID_49_1_5_all-26,26.2461
UID_49_1_6_all-20,28.6838
UID_49_1_7_all-15,70.0924
UID_49_10_1_all-8,222.079
UID_49_10_2_all-27,28.4684
UID_49_10_3_all-12,176.252
UID_49_10_4_all-3,24.073
UID_49_10_5_all-48,47.3299
UID_49_10_6_all-15,26.7962
UID_49_10_7_all-13,240.921
UID_49_10_8_all-26,49.229
UID_49_11_1_all-17,29.1728
UID_49_11_2_all-9,28.9691
UID_49_11_3_all-15,259.531
UID_49_11_4_all-24,778.404
UID_49_12_1_all-14,83.2612
UID_49_12_2_all-27,23.0564
UID_49_12_3_all,88.2674
UID_49_12_4_all-14,25.0441
UID_49_12_5_all-14,35.6012
UID_49_13_1_all-15,24.3912
UID_49_13_2_all-20,27.9929
UID_49_13_3_all-13,37.3314
UID_49_13_4_all-12,31.1691
UID_49_14_1_all-14,53.2342
UID_49_14_2_all-26,28.3403
UID_49_14_3_all-22,28.877
UID_49_14_4_all-3,28.3608
UID_49_15_1_all-23,31.1985
UID_49_15_2_all-21,55.6541
UID_49_15_3_all-18,33.3063
UID_49_15_4_all-9,46.2216
UID_49_15_5_all-10,34.0499
UID_49_15_6_all-24,31.8944
UID_49_16_1_all-16,47.5098
UID_49_16_2_all-20,37.9953
UID_49_16_3_all-12,38.615
UID_49_16_4_all-9,35.6331
UID_49_16_5_all-23,32.747
UID_49_17_1_all-24,876.275
UID_49_17_2_all-20,26.5157
UID_49_17_3_all-15,45.961
UID_49_18_1_all-9,66.2112
UID_49_18_2_all-22,46.3139
UID_49_18_3_all-5,266.085
UID_49_18_4_all-15,30.7618
UID_49_19_1_all-22,37.4605
UID_49_19_2_all-2,6.28483
UID_49_19_3_all-39,36.892
UID_49_19_4_all-8,240.494
UID_49_19_5_all-14,28.3192
UID_49_19_6_all-17,67.9951
UID_49_19_7_all-22,29.4937
UID_49_2_1_all-6,20.9054
UID_49_2_2_all-14,25.9937
UID_49_2_3_all-11,35.9587
UID_49_2_4_all-23,27.0406
UID_49_2_5_all-16,28.3512
UID_49_2_6_all-17,29.8536
UID_49_2_7_all-4,34.1307
UID_49_2_8_all-15,33.2295
UID_49_20_1_all-6,32.9596
UID_49_20_2_all-9,31.6756
UID_49_20_3_all-22,60.3825
UID_49_20_4_all-13,183.417
UID_49_20_5_all-20,170.1
UID_49_20_6_all-23,28.9721
UID_49_20_7_all-28,47.9037
UID_49_20_8_all-17,51.535
UID_49_20_9_all-18,34.5533
UID_49_21_1_all-18,45.507
UID_49_21_2_all-18,50.4119
UID_49_21_3_all-18,30.0502
UID_49_21_4_all-26,44.8746
UID_49_21_5_all-6,28.4035
UID_49_21_6_all-32,35.3382
UID_49_22_1_all-17,35.0486
UID_49_22_2_all-21,44.1498
UID_49_22_3_all-27,44.1714
UID_49_22_4_all-23,198.497
UID_49_22_5_all-16,34.6095
UID_49_23_1_all-7,31.0329
UID_49_23_2_all-6,27.3096
UID_49_23_3_all-9,39.5612
UID_49_23_4_all-13,166.89
UID_49_23_5_all-14,38.3707
UID_49_23_6_all-26,28.4611
UID_49_23_7_all-19,214.304
UID_49_24_1_all-26,32.7712
UID_49_24_2_all-14,31.8053
UID_49_24_3_all-13,50.4389
UID_49_24_4_all-18,42.3102
UID_49_24_5_all-13,29.3905
UID_49_24_6_all-29,33.1087
UID_49_25_1_all-12,103.014
UID_49_25_2_all-9,47.8534
UID_49_25_3_all-24,37.8412
UID_49_25_4_all-8,28.4577
UID_49_26_1_all-12,28.3845
UID_49_26_2_all-7,100.857
UID_49_26_3_all-23,27.6124
UID_49_26_4_all-19,42.6431
UID_49_26_5_all-15,148.263
UID_49_27_1_all-6,35.0187
UID_49_27_2_all-25,34.4224
UID_49_27_3_all-10,31.3672
UID_49_28_1_all-26,41.3329
UID_49_28_2_all-4,34.2006
UID_49_28_3_all-22,55.3349
UID_49_28_4_all-12,77.0312
UID_49_28_5_all-12,27.1974
UID_49_29_1_all-5,150.504
UID_49_29_2_all-24,31.2242
UID_49_29_3_all-19,32.463
UID_49_29_4_all-17,30.9247
UID_49_3_1_all-10,36.2115
UID_49_3_2_all-6,36.0614
UID_49_3_3_all-9,82.1756
UID_49_3_4_all-14,201.176
UID_49_3_5_all-20,52.252
UID_49_3_6_all-18,28.544
UID_49_30_1_all-22,41.1548
UID_49_30_2_all-18,40.3345
UID_49_31_1_all-15,25.8695
UID_49_31_2_all-18,29.803
UID_49_31_3_all-18,23.1493
UID_49_31_4_all-11,26.7873
UID_49_31_5_all-5,34.5806
UID_49_32_1_all,193.851
UID_49_32_2_all-7,116.398
UID_49_33_1_all-16,31.9743
UID_49_33_2_all-22,30.0743
UID_49_33_3_all-22,37.5521
UID_49_33_4_all-13,42.1158
UID_49_33_5_all-23,42.7962
UID_49_33_6_all-21,32.1601
UID_49_34_1_all-22,29.8836
UID_49_34_2_all-25,36.5766
UID_49_34_3_all-40,60.9354
UID_49_35_1_all-4,36.1542
UID_49_35_2_all-10,32.3081
UID_49_36_1_all-4,25.5595
UID_49_36_2_all-2,35.1788
UID_49_37_1_all-5,54.7273
UID_49_37_2_all-4,22.8128
UID_49_4_1_all-21,76.943
UID_49_4_2_all-22,36.4094
UID_49_4_3_all-25,26.4524
UID_49_4_4_all-22,30.8546
UID_49_4_5_all-9,31.2521
UID_49_4_6_all-15,29.7989
UID_49_4_7_all-16,31.8122
UID_49_5_1_all-9,301.358
UID_49_5_2_all-24,42.1575
UID_49_5_3_all-5,28.053
UID_49_5_4_all-26,30.5104
UID_49_5_5_all-12,23.4184
UID_49_5_6_all-18,27.9131
UID_49_5_7_all-19,27.8082
UID_49_6_1_all-14,44.2283
UID_49_6_10_all-25,41.7746
UID_49_6_11_all-15,32.7445
UID_49_6_12_all-19,33.4976
UID_49_6_2_all-8,30.2915
UID_49_6_3_all-26,47.5929
UID_49_6_4_all-9,38.0567
UID_49_6_5_all-21,26.9399
UID_49_6_6_all-14,34.5109
UID_49_6_7_all-19,29.7889
UID_49_6_8_all-12,25.6516
UID_49_6_9_all-20,29.4502
UID_49_7_1_all-11,29.0231
UID_49_7_10_all-17,40.0804
UID_49_7_11_all-16,34.8403
UID_49_7_12_all-15,24.8572
UID_49_7_2_all-10,26.5515
UID_49_7_3_all-2,23.1519
UID_49_7_4_all-4,30.7718
UID_49_7_5_all-16,29.1981
UID_49_7_6_all-17,30.0623
UID_49_7_7_all-18,22.6166
UID_49_7_8_all-15,32.6649
UID_49_7_9_all-6,29.8063
UID_49_8_1_all-8,50.0544
UID_49_8_2_all-21,36.9429
UID_49_8_3_all-11,21.7103
UID_49_8_4_all-11,31.4375
UID_49_8_5_all-11,35.2126
UID_49_9_1_all-16,180.981
UID_49_9_2_all-28,28.3921
UID_49_9_3_all-11,135.297
UID_49_9_4_all-32,280.081
UID_49_9_5_all-25,40.0642
UID_67_1_1_all-14,91.6901
