Contour,Path Length
UID_H23_9_8_hem-9,523.444
UID_H23_9_9_hem-2,545.942
UID_h3_1_1_hem-29,603.389
UID_h3_10_1_hem-24,608.58
UID_h3_11_1_hem-16,631.791
UID_h3_12_1_hem-28,1514.14
UID_h3_13_1_hem-8,742.17
UID_h3_14_1_hem-15,601.751
UID_h3_16_1_hem-24,841.922
UID_h3_17_1_hem-15,799.766
UID_h3_18_1_hem-11,572.478
UID_h3_19_1_hem-11,610.932
UID_h3_2_1_hem-5,521.402
UID_h3_21_1_hem-18,770.663
UID_h3_23_1_hem-14,886.131
UID_h3_26_1_hem-12,773.954
UID_h3_27_1_hem-12,767.767
UID_h3_28_1_hem-15,582.939
UID_h3_29_1_hem-10,728.932
UID_h3_3_1_hem-10,612.954
UID_h3_3_2_hem-2,508.541
UID_h3_3_3_hem-3,624.44
UID_h3_30_1_hem-22,773.215
UID_h3_31_1_hem-17,576.425
UID_h3_32_1_hem-17,670.521
UID_h3_33_1_hem-24,708.769
UID_h3_34_1_hem-2,1033.64
UID_h3_35_1_hem-16,672.27
UID_h3_36_1_hem-2,656.386
UID_h3_37_1_hem-18,569.561
UID_h3_38_1_hem-16,539.041
UID_h3_39_1_hem-13,700.027
UID_h3_4_1_hem-31,756.422
UID_h3_5_1_hem-14,748.977
UID_h3_6_1_hem-22,735.507
UID_h3_6_2_hem-36,783.984
UID_h3_7_1_hem-12,718.862
UID_h3_9_1_hem-14,687.096
UID_H4_1_1_hem-5,502.38
UID_H4_1_2_hem-20,751.11
UID_H4_3_1_hem-14,654.027
UID_H4_4_1_hem-15,741.609
UID_H4_5_1_hem-16,721.468
UID_H4_6_1_hem-26,722.75
UID_H4_7_1_hem-11,806.276
UID_H4_7_2_hem-20,797.418
UID_H4_8_1_hem-20,1059.96
UID_H40_1_1_hem-4,675.413
UID_H40_1_2_hem-11,871.756
UID_H40_1_3_hem-19,764.314
UID_H40_1_4_hem-36,1012.31
UID_H40_1_5_hem-13,504.669
UID_H40_10_1_hem-6,722.795
UID_H40_10_2_hem-5,692.106
UID_H40_10_3_hem,713.356
UID_H40_10_4_hem-19,657.494
UID_H40_10_5_hem-18,644.657
UID_H40_11_1_hem-18,566.741
UID_H40_11_2_hem,625.852
UID_H40_11_3_hem-2,730.115
UID_H40_12_1_hem-7,671.808
UID_H40_12_2_hem-13,602.37
UID_H40_12_3_hem-2,657.692
UID_H40_12_4_hem-5,822.559
UID_H40_13_1_hem-22,662.616
UID_H40_13_2_hem-2,707.178
UID_H40_13_3_hem,533.872
UID_H40_13_4_hem-5,610.274
UID_H40_13_5_hem-20,639.582
UID_H40_13_6_hem-7,907.29
UID_H40_13_7_hem,598.588
UID_H40_14_1_hem-6,617.548
UID_H40_14_2_hem-8,663.841
UID_H40_14_3_hem-19,660.252
UID_H40_14_4_hem,703.874
UID_H40_14_5_hem-3,601.282
UID_H40_14_6_hem-19,582.801
UID_H40_15_1_hem-6,740.096
UID_H40_15_2_hem-20,771.905
UID_H40_15_3_hem-21,593.286
UID_H40_18_1_hem-2,614.404
UID_H40_18_2_hem-10,644.778
UID_H40_18_3_hem-19,564.939
UID_H40_18_4_hem-24,631.058
UID_H40_18_5_hem-14,648.304
UID_H40_19_1_hem-22,1108.51
UID_H40_19_2_hem-33,668.866
UID_H40_19_3_hem-10,632.035
UID_H40_19_4_hem-20,690.792
UID_H40_19_5_hem-50,778.528
UID_H40_19_6_hem-27,765.106
UID_H40_19_7_hem-14,682.68
UID_H40_19_8_hem-25,1009.5
UID_H40_19_9_hem-16,589.484
UID_H40_2_1_hem-10,584.576
UID_H40_2_2_hem-21,651.298
UID_H40_2_3_hem-23,681.429
UID_H40_2_4_hem-2,594.121
UID_H40_2_5_hem-7,605.561
UID_H40_2_6_hem-4,622.673
UID_H40_20_1_hem-14,1227.35
UID_H40_20_2_hem-11,650.958
UID_H40_20_3_hem-14,736.929
UID_H40_20_4_hem-16,696.456
UID_H40_20_5_hem,679.824
UID_H40_21_1_hem-9,628.724
UID_H40_21_2_hem-15,819.198
UID_H40_21_3_hem-13,681.571
UID_H40_21_4_hem-9,680.039
UID_H40_21_5_hem-13,683.151
UID_H40_21_6_hem-21,605.541
UID_H40_22_1_hem-9,669.715
UID_H40_22_2_hem-14,619.903
UID_H40_22_3_hem-7,666.287
UID_H40_22_4_hem-12,658.561
UID_H40_22_5_hem-7,674.902
UID_H40_22_6_hem-5,669.176
UID_H40_22_7_hem-23,590.158
UID_H40_23_1_hem-15,813.835
UID_H40_23_2_hem-13,646.381
UID_H40_23_3_hem-14,625.191
UID_H40_23_4_hem-7,585.125
UID_H40_23_5_hem,619.911
UID_H40_23_6_hem-6,741.615
UID_H40_23_7_hem-12,610.361
UID_H40_23_8_hem,638.697
UID_H40_24_1_hem-17,646.638
UID_H40_24_10_hem-13,642.201
UID_H40_24_11_hem,618.905
UID_H40_24_12_hem-31,562.544
UID_H40_24_13_hem,617.587
UID_H40_24_14_hem-2,738.605
UID_H40_24_2_hem-34,720.344
UID_H40_24_3_hem-33,645.944
UID_H40_24_4_hem-3,675.753
UID_H40_24_5_hem-12,716.668
UID_H40_24_6_hem-7,631.149
UID_H40_24_7_hem-16,544.213
UID_H40_24_8_hem-4,669.319
UID_H40_24_9_hem,752.687
UID_H40_25_1_hem-20,1337.16
UID_H40_25_2_hem-24,585.33
UID_H40_3_1_hem-2,1311.74
UID_H40_3_2_hem-4,898.134
UID_H40_3_3_hem-21,645.095
UID_H40_3_4_hem-19,672.536
UID_H40_4_1_hem-16,700.716
UID_H40_4_2_hem-22,624.49
UID_H40_4_3_hem-18,1599.78
UID_H40_4_4_hem-19,565.01
UID_H40_4_5_hem-23,674.165
UID_H40_4_6_hem,629.75
UID_H40_4_7_hem-7,780.23
UID_H40_4_8_hem-33,777.084
UID_H40_4_9_hem-10,1024.28
UID_H40_5_1_hem-2,752.488
UID_H40_5_2_hem-7,613.047
UID_H40_5_3_hem-9,685.746
UID_H40_5_4_hem-11,670.7
UID_H40_6_1_hem-3,682.956
UID_H40_6_2_hem-7,739.784
UID_H40_6_3_hem-11,1018.74
UID_H40_6_4_hem-23,1292.99
UID_H40_6_5_hem-8,604.13
UID_H40_6_6_hem-7,651.737
UID_H40_7_1_hem-23,687.487
UID_H40_7_2_hem,1208.65
UID_H40_7_3_hem-17,716.708
UID_H40_7_4_hem-13,610.172
UID_H40_7_5_hem-7,584.642
UID_H40_7_6_hem-5,692.586
UID_H40_7_7_hem-9,733.706
UID_H40_8_1_hem-11,614.83
UID_H40_8_2_hem-10,990.281
UID_H40_8_3_hem-24,699.629
UID_H40_8_4_hem-4,662.207
UID_H40_8_5_hem-2,1140.42
UID_H40_8_6_hem,715.502
UID_H40_8_7_hem-8,604.676
UID_H40_9_1_hem-16,905.105
UID_H40_9_2_hem-15,650.214
UID_H40_9_3_hem-7,659.1
UID_H40_9_4_hem-5,674.026
UID_H40_9_5_hem,705.871
UID_H40_9_6_hem-7,600.683
UID_H40_9_7_hem,598.073
UID_H40_9_8_hem-11,582.134
UID_H46_1_1_hem-22,918.868
UID_H46_1_2_hem-8,675.233
UID_H46_1_3_hem-6,795.001
UID_H46_1_4_hem-5,688.025
UID_H46_11_1_hem-2,689.986
UID_H46_12_1_hem-7,700.675
UID_H46_16_1_hem-11,603.622
UID_H46_17_1_hem-5,629.947
UID_H46_2_1_hem-10,855.024
UID_H46_2_2_hem-12,673.733
UID_H46_2_3_hem-10,1186.21
UID_H46_2_4_hem-11,745.22
UID_H46_20_1_hem-2,1028.48
UID_H46_21_1_hem-3,728.178
UID_H46_21_2_hem-4,764.082
UID_H46_22_1_hem-3,1067.27
UID_H46_25_1_hem-13,640.448
UID_H46_25_2_hem-15,842.104
UID_H46_27_1_hem-2,722.41
UID_H46_27_2_hem,820.492
UID_H46_28_1_hem-7,1035.34
UID_H46_3_1_hem-4,643.746
UID_H46_4_1_hem-20,901.832
UID_H46_5_1_hem,1548.42
UID_H46_6_1_hem-3,786.093
UID_H46_6_2_hem-12,567.715
UID_H46_6_3_hem-7,563.379
UID_H46_6_4_hem-10,835.25
UID_H46_7_1_hem-8,897.303
UID_H48_1_1_hem,544.851
UID_H48_10_1_hem-5,1002.79
UID_H48_10_2_hem-7,1024.69
UID_H48_10_3_hem-4,594.638
UID_H48_11_1_hem-4,867.588
UID_H48_14_1_hem-4,818.716
UID_H48_14_2_hem-4,1156.15
UID_H48_14_3_hem-2,778.561
UID_H48_14_4_hem-19,1244.63
UID_H48_15_1_hem-12,499.351
UID_H48_15_2_hem-2,651.747
UID_H48_15_3_hem-8,626.113
UID_H48_15_4_hem-4,1205.3
UID_H48_16_1_hem,892.433
UID_H48_16_10_hem-4,1320.31
UID_H48_16_11_hem-6,586.666
UID_H48_16_12_hem-4,589.655
UID_H48_16_13_hem-2,571.697
UID_H48_16_2_hem,621.434
UID_H48_16_3_hem-6,747.15
UID_H48_16_4_hem-6,770.701
UID_H48_16_5_hem-2,1001.7
UID_H48_16_6_hem,827.823
UID_H48_16_7_hem-5,569.318
UID_H48_16_8_hem-5,625.42
UID_H48_16_9_hem-9,825.747
UID_H48_2_1_hem-29,795.817
UID_H48_2_2_hem-4,653.938
UID_H48_2_3_hem-10,911.526
UID_H48_2_4_hem-4,852.171
UID_H48_2_5_hem-8,1035.88
UID_H48_3_1_hem,539.603
UID_H48_4_1_hem-2,80.7061
UID_H48_6_1_hem,697.514
UID_H48_6_2_hem-12,705.345
UID_H48_6_3_hem-15,958.239
UID_H48_6_4_hem,564.462
UID_H48_6_5_hem-4,928.731
UID_H48_6_6_hem-4,752.495
UID_H48_6_7_hem-15,568.684
UID_H48_6_8_hem-9,621.567
UID_H48_6_9_hem-7,795.851
UID_H48_7_1_hem-2,737.552
UID_H48_7_2_hem-2,577.91
UID_H48_7_3_hem-3,584.181
UID_H48_7_4_hem-20,910.667
UID_H48_8_1_hem-17,1101.83
UID_H48_9_1_hem-4,786.735
UID_H48_9_2_hem-4,660.874
UID_H48_9_3_hem-2,690.178
UID_H5_1_1_hem-14,711.354
UID_H5_10_1_hem-10,662.209
UID_H5_10_2_hem-16,763.137
UID_H5_10_3_hem-17,708.074
UID_H5_10_4_hem-22,782.117
UID_H5_11_1_hem-14,594.212
UID_H5_11_2_hem-5,720.741
UID_H5_11_3_hem-10,696.266
UID_H5_11_4_hem-14,570.378
UID_H5_12_1_hem-20,696.309
UID_H5_12_2_hem-11,535.394
UID_H5_12_3_hem-21,573.867
UID_H5_12_4_hem-28,689.673
UID_H5_2_1_hem-6,541.866
UID_H5_2_2_hem-29,787.6
UID_H5_2_3_hem-19,576.651
UID_H5_3_1_hem-30,754.386
UID_H5_4_1_hem-16,934.943
UID_H5_5_1_hem-11,747.348
UID_H5_6_1_hem-15,837.784
UID_H5_6_2_hem-10,613.962
UID_H5_6_3_hem-12,634.424
UID_H5_7_1_hem-28,555.627
UID_H5_7_2_hem-11,565.987
UID_H5_8_1_hem-12,607.865
UID_H5_8_2_hem-4,646.092
UID_H5_9_1_hem-16,695.109
UID_H5_9_2_hem-14,776.018
UID_H8_1_1_hem-3,579.916
UID_H8_1_2_hem-13,575.582
UID_H8_1_3_hem-11,657.495
UID_H8_1_4_hem-18,598.387
UID_H8_1_5_hem-5,583.283
UID_H8_2_1_hem-8,738.733
UID_H8_2_2_hem-7,533.427
UID_H8_2_3_hem-4,641.944
UID_H8_2_4_hem-10,584.217
UID_H8_3_1_hem-11,669.244
UID_H8_4_1_hem-13,595.871
UID_H8_4_2_hem-16,630.874
UID_H8_4_3_hem-16,620.478
UID_H8_4_4_hem-15,623.85
UID_H8_5_1_hem-10,636.415
UID_H8_5_2_hem-15,791.095
UID_H8_6_1_hem-7,1469.69
UID_H8_7_1_hem-2,874.824
UID_H8_7_2_hem-4,829.66
UID_H8_8_1_hem-7,637.615
UID_H9_1_1_hem-11,637.174
UID_H9_1_2_hem-5,576.698
UID_H9_10_1_hem-20,609.729
UID_H9_11_1_hem-12,578.116
UID_H9_12_1_hem-26,815.788
UID_H9_13_1_hem-22,679.747
UID_H9_15_1_hem-5,639.949
UID_H9_16_1_hem-5,777.724
UID_H9_16_2_hem-4,720.282
UID_H9_17_1_hem-2,777.511
UID_H9_18_1_hem-3,653.986
UID_H9_19_1_hem-7,712.944
UID_H9_19_2_hem-15,703.434
UID_H9_2_1_hem-10,607.316
UID_H9_2_2_hem-13,612.067
UID_H9_20_1_hem-4,768.247
UID_H9_21_1_hem-5,759.398
UID_H9_21_2_hem-17,791.732
UID_H9_22_1_hem-2,784.698
UID_H9_22_2_hem-17,712.916
UID_H9_23_1_hem-14,826.702
UID_H9_23_2_hem-5,813.384
UID_H9_24_1_hem-16,773.002
UID_H9_25_1_hem-6,786.786
UID_H9_26_1_hem-3,753.631
UID_H9_27_1_hem-2,738.582
UID_H9_29_1_hem-4,647.077
UID_H9_30_1_hem-3,673.216
UID_H9_31_1_hem-4,823.868
UID_H9_33_1_hem-12,694.288
UID_H9_34_1_hem-6,690.523
UID_H9_34_2_hem-14,685.102
UID_H9_35_1_hem-5,754.212
UID_H9_36_1_hem-3,720.313
UID_H9_36_2_hem-4,625.933
UID_H9_37_1_hem-2,711.082
UID_H9_4_1_hem-15,604.426
UID_H9_4_2_hem-10,918.878
UID_H9_5_1_hem-16,678.653
UID_H9_5_2_hem-6,620.168
UID_H9_6_1_hem-9,839.059
UID_H9_6_2_hem-11,922.236
UID_H9_7_1_hem-10,909.668
UID_H9_8_1_hem-16,729.375
UID_H9_9_1_hem-15,655.462
UID_H9_9_2_hem-6,903.297
