Contour,Path Length
UID_H24_13_11_hem-13,533.594
UID_H24_13_12_hem-13,635.763
UID_H24_13_13_hem-13,526.208
UID_H24_13_14_hem-7,648.218
UID_H24_13_15_hem-10,580.468
UID_H24_13_16_hem-13,539.029
UID_H24_13_17_hem-14,584.754
UID_H24_13_18_hem-9,546.527
UID_H24_13_2_hem-7,548.976
UID_H24_13_3_hem-10,554.755
UID_H24_13_4_hem-15,591.973
UID_H24_13_5_hem-11,1305.21
UID_H24_13_6_hem-9,539.449
UID_H24_13_7_hem-7,552.975
UID_H24_13_8_hem-10,547.643
UID_H24_13_9_hem-12,553.313
UID_H24_14_1_hem-5,907.729
UID_H24_14_2_hem-7,578.196
UID_H24_14_3_hem-15,610.384
UID_H24_14_4_hem-5,1012.05
UID_H24_14_5_hem-4,558.567
UID_H24_14_6_hem-5,642.691
UID_H24_15_1_hem-5,558.983
UID_H24_15_10_hem-4,610.321
UID_H24_15_2_hem-4,875.706
UID_H24_15_3_hem-4,545.731
UID_H24_15_4_hem-6,540.335
UID_H24_15_5_hem-2,594.307
UID_H24_15_6_hem-4,693.89
UID_H24_15_7_hem-14,585.516
UID_H24_15_8_hem-3,1056.3
UID_H24_15_9_hem-4,503.169
UID_H24_16_1_hem-6,516.105
UID_H24_16_10_hem-8,596.975
UID_H24_16_11_hem-12,576.679
UID_H24_16_12_hem-8,544.701
UID_H24_16_13_hem-11,581.811
UID_H24_16_2_hem-4,879.644
UID_H24_16_3_hem-11,1129.96
UID_H24_16_4_hem-11,962.059
UID_H24_16_6_hem-13,722.907
UID_H24_16_7_hem-10,600.341
UID_H24_16_8_hem-3,575.419
UID_H24_16_9_hem-4,544.964
UID_H24_17_1_hem-5,1066.87
UID_H24_17_10_hem-5,535.889
UID_H24_17_11_hem-7,512.93
UID_H24_17_2_hem-5,710.693
UID_H24_17_3_hem-2,1175.63
UID_H24_17_4_hem-4,986.091
UID_H24_17_6_hem-6,603.477
UID_H24_17_7_hem-10,590.198
UID_H24_17_8_hem-16,589.282
UID_H24_17_9_hem-7,542.466
UID_H24_18_1_hem-15,588.864
UID_H24_18_10_hem-7,566.441
UID_H24_18_11_hem-2,497.63
UID_H24_18_2_hem-3,576.484
UID_H24_18_3_hem-5,559.336
UID_H24_18_4_hem-8,558.13
UID_H24_18_5_hem-6,108.078
UID_H24_18_6_hem-2,475.943
UID_H24_18_7_hem-8,637.867
UID_H24_18_8_hem-5,865.117
UID_H24_18_9_hem-5,522.483
UID_H24_19_1_hem-9,556.26
UID_H24_19_10_hem-2,635.979
UID_H24_19_11_hem-6,501.263
UID_H24_19_12_hem-12,549.714
UID_H24_19_13_hem-3,974.811
UID_H24_19_14_hem-2,758.732
UID_H24_19_2_hem-11,598.797
UID_H24_19_3_hem-8,586.253
UID_H24_19_4_hem-8,573.029
UID_H24_19_5_hem-6,666.875
UID_H24_19_6_hem-5,561.494
UID_H24_19_7_hem-16,1326.12
UID_H24_19_8_hem-6,593.105
UID_H24_19_9_hem-13,587.536
UID_H24_2_1_hem-8,613.088
UID_H24_2_10_hem-6,520.098
UID_H24_2_11_hem-9,576.388
UID_H24_2_12_hem-2,897.296
UID_H24_2_2_hem-5,595.393
UID_H24_2_3_hem-12,645.046
UID_H24_2_4_hem-12,601
UID_H24_2_5_hem-8,579.946
UID_H24_2_6_hem-3,569.672
UID_H24_2_7_hem-5,560.024
UID_H24_2_8_hem-6,1130.4
UID_H24_2_9_hem-9,556.797
UID_H24_20_1_hem-13,637.831
UID_H24_20_10_hem-9,983.229
UID_H24_20_11_hem-4,591.768
UID_H24_20_2_hem-7,969.581
UID_H24_20_3_hem-12,643.082
UID_H24_20_4_hem-11,1212
UID_H24_20_5_hem-4,536.035
UID_H24_20_6_hem-10,562.461
UID_H24_20_7_hem-9,553.054
UID_H24_20_8_hem-9,562.057
UID_H24_21_1_hem-8,554.788
UID_H24_21_10_hem-6,617.487
UID_H24_21_11_hem-4,535.097
UID_H24_21_2_hem-4,598.655
UID_H24_21_3_hem-4,542.415
UID_H24_21_4_hem-15,625.229
UID_H24_21_5_hem-14,672.988
UID_H24_21_6_hem-5,565.441
UID_H24_21_7_hem-6,618.002
UID_H24_21_8_hem-12,624.007
UID_H24_21_9_hem-4,489.621
UID_H24_22_1_hem-3,567.228
UID_H24_22_10_hem-5,511.83
UID_H24_22_11_hem-4,531.253
UID_H24_22_12_hem-9,580.282
UID_H24_22_13_hem-5,1134.23
UID_H24_22_2_hem-16,768.206
UID_H24_22_3_hem-16,1593.73
UID_H24_22_4_hem-9,654.453
UID_H24_22_6_hem-8,644.992
UID_H24_22_7_hem-4,511.421
UID_H24_22_8_hem-9,1003.22
UID_H24_22_9_hem-2,496.179
UID_H24_23_1_hem,886.384
UID_H24_23_10_hem-10,614.02
UID_H24_23_11_hem-2,548.169
UID_H24_23_12_hem-6,531.619
UID_H24_23_13_hem-16,577.19
UID_H24_23_15_hem-11,799.839
UID_H24_23_2_hem-14,1486.07
UID_H24_23_3_hem-6,531.477
UID_H24_23_4_hem-3,609.208
UID_H24_23_5_hem-6,515.525
UID_H24_23_6_hem-7,572.437
UID_H24_23_7_hem-4,492.667
UID_H24_23_8_hem-5,504.336
UID_H24_23_9_hem-3,504.11
UID_H24_24_1_hem-2,941.812
UID_H24_24_10_hem-9,857.839
UID_H24_24_2_hem-4,596.938
UID_H24_24_3_hem-6,559.466
UID_H24_24_4_hem-7,1441.25
UID_H24_24_5_hem-21,1280.55
UID_H24_24_6_hem,868.061
UID_H24_24_7_hem-2,469.31
UID_H24_24_8_hem-4,1022.1
UID_H24_24_9_hem-8,567.208
UID_H24_25_1_hem-11,572.883
UID_H24_25_10_hem-2,474.952
UID_H24_25_11_hem-3,598.092
UID_H24_25_2_hem-2,512.193
UID_H24_25_3_hem-5,824.333
UID_H24_25_4_hem-2,487.792
UID_H24_25_5_hem-22,1422.41
UID_H24_25_6_hem-3,516.099
UID_H24_25_7_hem-5,567.819
UID_H24_25_8_hem,1053.49
UID_H24_25_9_hem-2,488.83
UID_H24_26_1_hem-5,559.915
UID_H24_26_2_hem-3,578.579
UID_H24_26_3_hem-7,1159.44
UID_H24_26_4_hem-8,907.397
UID_H24_27_1_hem-2,509.67
UID_H24_27_10_hem-2,491.681
UID_H24_27_11_hem-3,539.799
UID_H24_27_2_hem-17,594.319
UID_H24_27_3_hem-4,597.26
UID_H24_27_4_hem-5,556.671
UID_H24_27_5_hem-8,573.755
UID_H24_27_6_hem-9,856.276
UID_H24_27_7_hem-2,462.405
UID_H24_27_8_hem-18,728.284
UID_H24_27_9_hem-10,578.879
UID_H24_28_1_hem-2,764.475
UID_H24_28_10_hem-6,561.088
UID_H24_28_11_hem-2,488.491
UID_H24_28_12_hem-2,550.228
UID_H24_28_13_hem-7,511.864
UID_H24_28_14_hem-11,670.062
UID_H24_28_15_hem-5,547.708
UID_H24_28_16_hem-14,573.827
UID_H24_28_17_hem-7,561.602
UID_H24_28_2_hem-6,539.448
UID_H24_28_3_hem-13,1177.46
UID_H24_28_4_hem-2,500.572
UID_H24_28_5_hem-3,877.912
UID_H24_28_6_hem-2,448.631
UID_H24_28_7_hem-2,608.125
UID_H24_28_8_hem-9,845.708
UID_H24_28_9_hem-2,470.927
UID_H24_29_1_hem-2,774.899
UID_H24_29_10_hem-6,851.955
UID_H24_29_11_hem-8,562.383
UID_H24_29_12_hem-6,1505.57
UID_H24_29_2_hem-4,1023.54
UID_H24_29_3_hem-2,474.095
UID_H24_29_4_hem-3,1122.22
UID_H24_29_5_hem,921.447
UID_H24_29_6_hem-3,900.783
UID_H24_29_7_hem-15,639.141
UID_H24_29_8_hem-2,495.109
UID_H24_29_9_hem-6,605.773
UID_H24_3_1_hem-7,599.288
UID_H24_3_10_hem-9,564.634
UID_H24_3_11_hem-6,685.897
UID_H24_3_12_hem-4,551.677
UID_H24_3_13_hem-5,559.696
UID_H24_3_14_hem-4,518.627
UID_H24_3_15_hem-3,541.327
UID_H24_3_2_hem-5,755.585
UID_H24_3_3_hem-8,598.151
UID_H24_3_4_hem-8,568.601
UID_H24_3_5_hem-6,578.052
UID_H24_3_6_hem-8,569.124
UID_H24_3_7_hem-6,533.948
UID_H24_3_8_hem-9,956.3
UID_H24_3_9_hem-4,824.811
UID_H24_30_1_hem-9,619.277
UID_H24_30_10_hem-11,617.463
UID_H24_30_11_hem,789.417
UID_H24_30_12_hem-6,575.461
UID_H24_30_13_hem-8,523.435
UID_H24_30_14_hem-4,475.941
UID_H24_30_15_hem-13,614.244
UID_H24_30_2_hem-3,576.48
UID_H24_30_3_hem-10,625.718
UID_H24_30_4_hem-10,587.659
UID_H24_30_5_hem-4,472.388
UID_H24_30_6_hem-5,549.295
UID_H24_30_7_hem-5,557.948
UID_H24_30_8_hem-3,479.137
UID_H24_30_9_hem-3,500.783
UID_H24_31_1_hem-4,637.386
UID_H24_31_10_hem,553.082
UID_H24_31_11_hem-7,556.24
UID_H24_31_12_hem-3,478.29
UID_H24_31_13_hem-2,496.06
UID_H24_31_14_hem-12,616.264
UID_H24_31_2_hem-2,463.246
UID_H24_31_3_hem-3,573.746
UID_H24_31_4_hem-3,1096.31
UID_H24_31_5_hem-7,599.966
UID_H24_31_6_hem-5,468.924
UID_H24_31_7_hem-6,546.166
UID_H24_31_8_hem-16,753.271
UID_H24_31_9_hem-23,817.418
UID_H24_32_1_hem-10,532.439
UID_H24_32_10_hem-2,449.953
UID_H24_32_11_hem-14,663.285
UID_H24_32_12_hem-10,1240.78
UID_H24_32_13_hem-4,517.745
UID_H24_32_2_hem-2,501.413
UID_H24_32_3_hem-10,651.914
UID_H24_32_4_hem-4,579.99
UID_H24_32_5_hem-7,557.033
UID_H24_32_6_hem-2,521.781
UID_H24_32_7_hem-5,487.102
UID_H24_32_8_hem-5,526.191
UID_H24_32_9_hem-4,441.967
UID_H24_33_1_hem-8,546.825
UID_H24_33_10_hem-3,449.26
UID_H24_33_11_hem-2,503.687
UID_H24_33_12_hem-2,461.234
UID_H24_33_13_hem-10,523.355
UID_H24_33_14_hem-16,661.773
UID_H24_33_15_hem-11,1129.14
UID_H24_33_2_hem-5,516.503
UID_H24_33_3_hem-8,532.907
UID_H24_33_4_hem-4,500.06
UID_H24_33_5_hem-7,583.909
UID_H24_33_6_hem-5,518.935
UID_H24_33_7_hem-3,487.767
UID_H24_33_8_hem-12,980.917
UID_H24_33_9_hem-7,902.607
UID_H24_34_1_hem-10,580.032
UID_H24_34_10_hem-4,527.094
UID_H24_34_11_hem-2,443.507
UID_H24_34_12_hem-13,1334.54
UID_H24_34_2_hem-9,532.339
UID_H24_34_3_hem-2,467.467
UID_H24_34_4_hem-12,686.015
UID_H24_34_5_hem-10,555.27
UID_H24_34_6_hem-15,695.822
UID_H24_34_7_hem-23,719.703
UID_H24_34_8_hem,645.884
UID_H24_34_9_hem-6,762.942
UID_H24_35_1_hem-14,580.552
UID_H24_35_2_hem-10,481.696
UID_H24_35_3_hem-23,645.998
UID_H24_35_4_hem-7,504.968
UID_H24_35_5_hem-11,509.411
UID_H24_35_6_hem-2,447.507
UID_H24_35_7_hem-5,905.461
UID_H24_35_8_hem-5,535.056
UID_H24_35_9_hem-7,552.74
UID_H24_36_1_hem-5,514.21
UID_H24_36_10_hem-5,552.437
UID_H24_36_2_hem-2,512.053
UID_H24_36_3_hem-8,560.329
UID_H24_36_4_hem-3,527.697
UID_H24_36_5_hem-7,519.908
UID_H24_36_6_hem-12,708.115
UID_H24_36_7_hem-5,540.665
UID_H24_36_8_hem-2,509.489
UID_H24_36_9_hem-7,554.7
UID_H24_4_1_hem-11,602.567
UID_H24_4_2_hem-5,909.508
UID_H24_4_3_hem-5,714.044
UID_H24_4_4_hem-10,1183.93
UID_H24_4_5_hem-7,1089.98
UID_H24_4_6_hem-8,635.129
UID_H24_4_7_hem-6,577.296
UID_H24_4_8_hem-7,533.863
UID_H24_5_1_hem-5,529.915
UID_H24_5_2_hem-6,609.549
UID_H24_5_3_hem-7,958.486
UID_H24_5_4_hem-2,1154.7
UID_H24_5_5_hem-8,1164.22
UID_H24_5_6_hem-3,604.651
UID_H24_5_7_hem-4,620.426
UID_H24_5_8_hem-6,1509.05
UID_H24_5_9_hem-3,1094.99
UID_H24_6_1_hem-3,628.889
UID_H24_6_10_hem-11,594.857
UID_H24_6_11_hem-9,564.834
UID_H24_6_12_hem-2,593.053
UID_H24_6_2_hem-5,559.324
UID_H24_6_3_hem-8,634.687
UID_H24_6_4_hem-6,568.345
UID_H24_6_5_hem-5,632.26
UID_H24_6_6_hem-2,454.384
UID_H24_6_7_hem-4,608.487
UID_H24_6_8_hem-5,572.207
UID_H24_6_9_hem-4,509.804
UID_H24_7_1_hem-11,1306.29
UID_H24_7_2_hem-7,564.378
UID_H24_7_3_hem-7,639.086
UID_H24_7_4_hem-10,634.124
UID_H24_7_5_hem-13,730.566
UID_H24_7_6_hem-5,941.227
UID_H24_7_7_hem-16,1322.54
UID_H24_8_1_hem-4,768.59
UID_H24_8_2_hem-4,536.34
UID_H24_8_3_hem-7,540.802
UID_H24_8_4_hem-2,504.883
UID_H24_8_5_hem-4,503.748
UID_H24_8_6_hem-2,792.28
UID_H24_8_7_hem-3,486.537
UID_H24_8_8_hem-5,710.543
UID_H24_8_9_hem-5,539.155
UID_H24_9_1_hem-9,977.25
UID_H24_9_2_hem-7,566.415
UID_H24_9_3_hem-19,1442.25
UID_H24_9_4_hem-3,505.643
UID_H6_1_1_hem-18,697.256
UID_H6_1_2_hem-20,781.26
UID_H6_10_1_hem-23,819.745
UID_H6_10_2_hem-3,769.471
UID_H6_11_1_hem-23,656.545
UID_H6_12_1_hem-26,683.416
UID_H6_14_1_hem-29,636.345
UID_H6_15_1_hem-11,599.129
UID_H6_15_2_hem-15,617.792
UID_H6_15_3_hem-7,707.772
UID_H6_16_1_hem-8,764.841
UID_H6_2_1_hem-22,744.463
UID_H6_3_1_hem-24,815.292
UID_H6_4_1_hem-19,700.132
UID_H6_5_1_hem-23,745.873
UID_H6_6_1_hem-18,743.678
UID_H6_7_1_hem-32,705.031
UID_H6_8_1_hem-23,641.651
UID_H7_1_1_hem-14,643.142
UID_H7_1_2_hem-18,994.786
UID_H7_10_1_hem-6,1078.86
UID_H7_10_2_hem-7,648.569
UID_H7_12_1_hem-5,669.686
UID_H7_14_1_hem-3,553.387
UID_H7_15_1_hem-18,605.6
UID_H7_15_2_hem-5,826.944
UID_H7_2_1_hem-10,555.659
UID_H7_2_2_hem-15,603.615
UID_H7_2_3_hem-7,650.304
UID_H7_2_4_hem-17,624.915
UID_H7_3_1_hem-5,951.441
UID_H7_3_2_hem-12,1157.59
UID_H7_5_1_hem-6,881.329
UID_H7_7_1_hem-9,605.771
UID_H7_8_1_hem-5,608.731
UID_H7_9_1_hem-2,615.331
