Contour,Normalized Curvature
UID_H24_10_1_hem-3,115.678
UID_H24_10_10_hem-8,24.6477
UID_H24_10_11_hem-3,21.2916
UID_H24_10_12_hem-17,28.9619
UID_H24_10_2_hem-3,31.4587
UID_H24_10_3_hem-13,50.258
UID_H24_10_4_hem-7,30.7601
UID_H24_10_5_hem-6,27.3176
UID_H24_10_6_hem-5,28.6384
UID_H24_10_7_hem-17,23.0421
UID_H24_10_8_hem-15,32.5184
UID_H24_10_9_hem-3,32.3265
UID_H24_11_1_hem-3,38.3086
UID_H24_11_2_hem-9,22.8119
UID_H24_11_3_hem-3,35.9545
UID_H24_11_4_hem-8,27.3376
UID_H24_11_5_hem-14,37.3231
UID_H24_11_6_hem-6,24.649
UID_H24_11_7_hem-9,47.9404
UID_H24_11_8_hem-7,32.7587
UID_H24_12_1_hem-8,122.278
UID_H24_12_2_hem-7,30.8134
UID_H24_12_3_hem-8,47.5064
UID_H24_12_4_hem-6,25.1613
UID_H24_12_5_hem-6,265.476
UID_H24_12_7_hem-3,26.9377
UID_H24_12_8_hem-10,30.762
UID_H24_12_9_hem-4,29.3587
UID_H24_13_1_hem-5,23.4124
UID_H24_13_10_hem-10,30.7496
UID_H24_13_11_hem-13,26.3458
UID_H24_13_12_hem-13,21.011
UID_H24_13_13_hem-13,32.6571
UID_H24_13_14_hem-7,27.5081
UID_H24_13_15_hem-10,20.6636
UID_H24_13_16_hem-13,22.1355
UID_H24_13_17_hem-14,24.1391
UID_H24_13_18_hem-9,28.3166
UID_H24_13_2_hem-7,27.4556
UID_H24_13_3_hem-10,21.5685
UID_H24_13_4_hem-15,42.2923
UID_H24_13_5_hem-11,94.7052
UID_H24_13_6_hem-9,26.753
UID_H24_13_7_hem-7,36.5217
UID_H24_13_8_hem-10,27.9777
UID_H24_13_9_hem-12,34.8443
UID_H24_14_1_hem-5,82.8048
UID_H24_14_2_hem-7,29.3276
UID_H24_14_3_hem-15,27.8505
UID_H24_14_4_hem-5,83.7416
UID_H24_14_5_hem-4,24.3519
UID_H24_14_6_hem-5,29.5035
UID_H24_15_1_hem-5,28.1746
UID_H24_15_10_hem-4,26.4149
UID_H24_15_2_hem-4,106.675
UID_H24_15_3_hem-4,21.2765
UID_H24_15_4_hem-6,29.0855
UID_H24_15_5_hem-2,48.5727
UID_H24_15_6_hem-4,65.4929
UID_H24_15_7_hem-14,21.8815
UID_H24_15_8_hem-3,115.075
UID_H24_15_9_hem-4,25.9884
UID_H24_16_1_hem-6,38.1349
UID_H24_16_10_hem-8,27.3785
UID_H24_16_11_hem-12,32.7719
UID_H24_16_12_hem-8,33.402
UID_H24_16_13_hem-11,26.9106
UID_H24_16_2_hem-4,73.7984
UID_H24_16_3_hem-11,292.915
UID_H24_16_4_hem-11,52.6874
UID_H24_16_6_hem-13,35.2883
UID_H24_16_7_hem-10,27.7637
UID_H24_16_8_hem-3,30.2907
UID_H24_16_9_hem-4,29.2689
UID_H24_17_1_hem-5,152.746
UID_H24_17_10_hem-5,32.6578
UID_H24_17_11_hem-7,25.6648
UID_H24_17_2_hem-5,30.586
UID_H24_17_3_hem-2,102.555
UID_H24_17_4_hem-4,81.9965
UID_H24_17_6_hem-6,19.487
UID_H24_17_7_hem-10,21.4014
UID_H24_17_8_hem-16,24.8256
UID_H24_17_9_hem-7,29.563
UID_H24_18_1_hem-15,27.2604
UID_H24_18_10_hem-7,34.2141
UID_H24_18_11_hem-2,37.1481
UID_H24_18_2_hem-3,24.3611
UID_H24_18_3_hem-5,38.4788
UID_H24_18_4_hem-8,26.8434
UID_H24_18_5_hem-6,35.1251
UID_H24_18_6_hem-2,28.9519
UID_H24_18_7_hem-8,29.1625
UID_H24_18_8_hem-5,58.8714
UID_H24_18_9_hem-5,24.0566
UID_H24_19_1_hem-9,25.6638
UID_H24_19_10_hem-2,65.2405
UID_H24_19_11_hem-6,27.448
UID_H24_19_12_hem-12,27.7118
UID_H24_19_13_hem-3,122.4
UID_H24_19_14_hem-2,60.903
UID_H24_19_2_hem-11,25.7945
UID_H24_19_3_hem-8,21.602
UID_H24_19_4_hem-8,25.14
UID_H24_19_5_hem-6,45.3825
UID_H24_19_6_hem-5,37.0538
UID_H24_19_7_hem-16,198.474
UID_H24_19_8_hem-6,33.7912
UID_H24_19_9_hem-13,27.8863
UID_H24_2_1_hem-8,29.3935
UID_H24_2_10_hem-6,26.7864
UID_H24_2_11_hem-9,25.5782
UID_H24_2_12_hem-2,71.8971
UID_H24_2_2_hem-5,27.608
UID_H24_2_3_hem-12,22.8904
UID_H24_2_4_hem-12,34.6194
UID_H24_2_5_hem-8,32.9911
UID_H24_2_6_hem-3,30.9232
UID_H24_2_7_hem-5,26.3718
UID_H24_2_8_hem-6,76.4369
UID_H24_2_9_hem-9,23.9633
UID_H24_20_1_hem-13,28.3731
UID_H24_20_10_hem-9,122.124
UID_H24_20_11_hem-4,30.6123
UID_H24_20_2_hem-7,81.5166
UID_H24_20_3_hem-12,32.0635
UID_H24_20_4_hem-11,495.951
UID_H24_20_5_hem-4,27.1836
UID_H24_20_6_hem-10,24.4427
UID_H24_20_7_hem-9,23.1969
UID_H24_20_8_hem-9,19.5706
UID_H24_21_1_hem-8,26.7931
UID_H24_21_10_hem-6,39.3074
UID_H24_21_11_hem-4,24.175
UID_H24_21_2_hem-4,32.232
UID_H24_21_3_hem-4,22.8954
UID_H24_21_4_hem-15,22.4495
UID_H24_21_5_hem-14,37.0771
UID_H24_21_6_hem-5,29.261
UID_H24_21_7_hem-6,27.4321
UID_H24_21_8_hem-12,34.4778
UID_H24_21_9_hem-4,40.8979
UID_H24_22_1_hem-3,34.6099
UID_H24_22_10_hem-5,28.3365
UID_H24_22_11_hem-4,28.6025
UID_H24_22_12_hem-9,32.5076
UID_H24_22_13_hem-5,96.9886
UID_H24_22_2_hem-16,29.9643
UID_H24_22_3_hem-16,174.092
UID_H24_22_4_hem-9,26.9493
UID_H24_22_6_hem-8,41.9382
UID_H24_22_7_hem-4,27.1598
UID_H24_22_8_hem-9,60.2675
UID_H24_22_9_hem-2,27.1084
UID_H24_23_1_hem,73.3645
UID_H24_23_10_hem-10,27.3947
UID_H24_23_11_hem-2,54.0717
UID_H24_23_12_hem-6,31.0032
UID_H24_23_13_hem-16,26.4241
UID_H24_23_15_hem-11,55.0168
UID_H24_23_2_hem-14,152.653
UID_H24_23_3_hem-6,25.5171
UID_H24_23_4_hem-3,27.7013
UID_H24_23_5_hem-6,28.525
UID_H24_23_6_hem-7,27.1323
UID_H24_23_7_hem-4,34.495
UID_H24_23_8_hem-5,30.6699
UID_H24_23_9_hem-3,27.6787
UID_H24_24_1_hem-2,98.6355
UID_H24_24_10_hem-9,80.3106
UID_H24_24_2_hem-4,29.5043
UID_H24_24_3_hem-6,26.1329
UID_H24_24_4_hem-7,270.782
UID_H24_24_5_hem-21,150.723
UID_H24_24_6_hem,60.6625
UID_H24_24_7_hem-2,36.7444
UID_H24_24_8_hem-4,158.296
UID_H24_24_9_hem-8,23.2451
UID_H24_25_1_hem-11,30.6605
UID_H24_25_10_hem-2,27.6126
UID_H24_25_11_hem-3,126.348
UID_H24_25_2_hem-2,31.4523
UID_H24_25_3_hem-5,134.056
UID_H24_25_4_hem-2,34.6181
UID_H24_25_5_hem-22,129.943
UID_H24_25_6_hem-3,32.9546
UID_H24_25_7_hem-5,28.9692
UID_H24_25_8_hem,82.685
UID_H24_25_9_hem-2,25.6231
UID_H24_26_1_hem-5,30.125
UID_H24_26_2_hem-3,31.4118
UID_H24_26_3_hem-7,204.911
UID_H24_26_4_hem-8,39.0015
UID_H24_27_1_hem-2,27.8022
UID_H24_27_10_hem-2,29.8181
UID_H24_27_11_hem-3,31.7383
UID_H24_27_2_hem-17,24.1109
UID_H24_27_3_hem-4,32.2882
UID_H24_27_4_hem-5,34.2431
UID_H24_27_5_hem-8,27.0134
UID_H24_27_6_hem-9,88.6345
UID_H24_27_7_hem-2,23.9041
UID_H24_27_8_hem-18,29.2745
UID_H24_27_9_hem-10,28.4309
UID_H24_28_1_hem-2,99.5199
UID_H24_28_10_hem-6,29.6115
UID_H24_28_11_hem-2,29.6885
UID_H24_28_12_hem-2,43.2384
UID_H24_28_13_hem-7,26.8974
UID_H24_28_14_hem-11,35.1538
UID_H24_28_15_hem-5,30.6212
UID_H24_28_16_hem-14,31.046
UID_H24_28_17_hem-7,28.5986
UID_H24_28_2_hem-6,26.9672
UID_H24_28_3_hem-13,124.79
UID_H24_28_4_hem-2,31.6117
UID_H24_28_5_hem-3,42.4263
UID_H24_28_6_hem-2,32.7636
UID_H24_28_7_hem-2,47.8242
UID_H24_28_8_hem-9,100.911
UID_H24_28_9_hem-2,26.304
UID_H24_29_1_hem-2,50.0736
UID_H24_29_10_hem-6,43.1277
UID_H24_29_11_hem-8,34.985
UID_H24_29_12_hem-6,199.92
UID_H24_29_2_hem-4,77.3593
UID_H24_29_3_hem-2,37.723
UID_H24_29_4_hem-3,124.213
UID_H24_29_5_hem,62.7342
UID_H24_29_6_hem-3,74.9006
UID_H24_29_7_hem-15,26.9695
UID_H24_29_8_hem-2,30.3979
UID_H24_29_9_hem-6,35.4055
UID_H24_3_1_hem-7,24.1436
UID_H24_3_10_hem-9,24.0322
UID_H24_3_11_hem-6,22.387
UID_H24_3_12_hem-4,25.1195
UID_H24_3_13_hem-5,26.7095
UID_H24_3_14_hem-4,24.0669
UID_H24_3_15_hem-3,29.6636
UID_H24_3_2_hem-5,44.6179
UID_H24_3_3_hem-8,27.0043
UID_H24_3_4_hem-8,28.7825
UID_H24_3_5_hem-6,27.1313
UID_H24_3_6_hem-8,22.5969
UID_H24_3_7_hem-6,28.4862
UID_H24_3_8_hem-9,94.2001
UID_H24_3_9_hem-4,67.6392
UID_H24_30_1_hem-9,30.8423
UID_H24_30_10_hem-11,26.5036
UID_H24_30_11_hem,57.1521
UID_H24_30_12_hem-6,35.5404
UID_H24_30_13_hem-8,27.3651
UID_H24_30_14_hem-4,28.6908
UID_H24_30_15_hem-13,24.8182
UID_H24_30_2_hem-3,36.1479
UID_H24_30_3_hem-10,25.8534
UID_H24_30_4_hem-10,29.1099
UID_H24_30_5_hem-4,30.1413
UID_H24_30_6_hem-5,33.2304
UID_H24_30_7_hem-5,31.045
UID_H24_30_8_hem-3,29.2086
UID_H24_30_9_hem-3,40.9443
UID_H24_31_1_hem-4,39.5189
UID_H24_31_10_hem,49.0308
UID_H24_31_11_hem-7,31.0104
UID_H24_31_12_hem-3,28.9079
UID_H24_31_13_hem-2,41.2822
UID_H24_31_14_hem-12,24.6756
UID_H24_31_2_hem-2,26.9123
UID_H24_31_3_hem-3,39.0456
UID_H24_31_4_hem-3,158.033
UID_H24_31_5_hem-7,38.1729
UID_H24_31_6_hem-5,26.403
UID_H24_31_7_hem-6,35.9873
UID_H24_31_8_hem-16,38.4414
UID_H24_31_9_hem-23,48.5018
UID_H24_32_1_hem-10,25.7486
UID_H24_32_10_hem-2,31.1831
UID_H24_32_11_hem-14,46.7153
UID_H24_32_12_hem-10,181.799
UID_H24_32_13_hem-4,25.775
UID_H24_32_2_hem-2,25.1785
UID_H24_32_3_hem-10,30.7899
UID_H24_32_4_hem-4,29.6793
UID_H24_32_5_hem-7,30.5256
UID_H24_32_6_hem-2,29.9065
UID_H24_32_7_hem-5,25.7433
UID_H24_32_8_hem-5,25.9811
UID_H24_32_9_hem-4,32.951
UID_H24_33_1_hem-8,24.9442
UID_H24_33_10_hem-3,34.921
UID_H24_33_11_hem-2,51.5278
UID_H24_33_12_hem-2,28.2722
UID_H24_33_13_hem-10,25.9992
UID_H24_33_14_hem-16,43.6472
UID_H24_33_15_hem-11,214.949
UID_H24_33_2_hem-5,28.2574
UID_H24_33_3_hem-8,30.5047
UID_H24_33_4_hem-4,27.8468
UID_H24_33_5_hem-7,33.4225
UID_H24_33_6_hem-5,31.4065
UID_H24_33_7_hem-3,27.8792
UID_H24_33_8_hem-12,58.0303
UID_H24_33_9_hem-7,41.337
UID_H24_34_1_hem-10,27.5768
UID_H24_34_10_hem-4,25.6374
UID_H24_34_11_hem-2,32.7435
UID_H24_34_12_hem-13,206.821
UID_H24_34_2_hem-9,30.0985
UID_H24_34_3_hem-2,31.6109
UID_H24_34_4_hem-12,48.6123
UID_H24_34_5_hem-10,42.1625
UID_H24_34_6_hem-15,41.5174
UID_H24_34_7_hem-23,26.5561
UID_H24_34_8_hem,51.4453
UID_H24_34_9_hem-6,50.7387
UID_H24_35_1_hem-14,33.7529
UID_H24_35_2_hem-10,29.1334
UID_H24_35_3_hem-23,33.1874
UID_H24_35_4_hem-7,29.5394
UID_H24_35_5_hem-11,33.3832
UID_H24_35_6_hem-2,33.547
UID_H24_35_7_hem-5,40.715
UID_H24_35_8_hem-5,34.9413
UID_H24_35_9_hem-7,36.3481
UID_H24_36_1_hem-5,22.5959
UID_H24_36_10_hem-5,37.1986
UID_H24_36_2_hem-2,34.0916
UID_H24_36_3_hem-8,22.9777
UID_H24_36_4_hem-3,28.4053
UID_H24_36_5_hem-7,21.6088
UID_H24_36_6_hem-12,33.0809
UID_H24_36_7_hem-5,22.084
UID_H24_36_8_hem-2,22.5915
UID_H24_36_9_hem-7,28.03
UID_H24_4_1_hem-11,24.5625
UID_H24_4_2_hem-5,62.2896
UID_H24_4_3_hem-5,41.0895
UID_H24_4_4_hem-10,175.846
UID_H24_4_5_hem-7,118.237
UID_H24_4_6_hem-8,28.0606
UID_H24_4_7_hem-6,26.508
UID_H24_4_8_hem-7,19.1431
UID_H24_5_1_hem-5,35.5771
UID_H24_5_2_hem-6,32.608
UID_H24_5_3_hem-7,138.793
UID_H24_5_4_hem-2,178.652
UID_H24_5_5_hem-8,114.062
UID_H24_5_6_hem-3,26.069
UID_H24_5_7_hem-4,32.151
UID_H24_5_8_hem-6,120.107
UID_H24_5_9_hem-3,112.151
UID_H24_6_1_hem-3,33.961
UID_H24_6_10_hem-11,26.2099
UID_H24_6_11_hem-9,26.6358
UID_H24_6_12_hem-2,42.2252
UID_H24_6_2_hem-5,27.6365
UID_H24_6_3_hem-8,27.7387
UID_H24_6_4_hem-6,30.8694
UID_H24_6_5_hem-5,45.1144
UID_H24_6_6_hem-2,32.7617
UID_H24_6_7_hem-4,50.8951
UID_H24_6_8_hem-5,29.3784
UID_H24_6_9_hem-4,32.7724
UID_H24_7_1_hem-11,218.728
UID_H24_7_2_hem-7,26.4367
UID_H24_7_3_hem-7,22.6319
UID_H24_7_4_hem-10,34.3708
UID_H24_7_5_hem-13,19.088
UID_H24_7_6_hem-5,117.082
UID_H24_7_7_hem-16,85.0901
UID_H24_8_1_hem-4,62.9137
UID_H24_8_2_hem-4,26.7731
UID_H24_8_3_hem-7,30.6749
UID_H24_8_4_hem-2,30.2498
UID_H24_8_5_hem-4,36.1793
UID_H24_8_6_hem-2,68.1506
UID_H24_8_7_hem-3,29.916
UID_H24_8_8_hem-5,46.497
UID_H24_8_9_hem-5,26.2232
UID_H24_9_1_hem-9,130.906
UID_H24_9_2_hem-7,28.7002
UID_H24_9_3_hem-19,199.822
UID_H24_9_4_hem-3,26.3544
UID_H6_1_1_hem-18,30.9388
UID_H6_1_2_hem-20,33.7716
UID_H6_10_1_hem-23,57.9522
UID_H6_10_2_hem-3,43.6917
UID_H6_11_1_hem-23,30.4938
UID_H6_12_1_hem-26,25.0873
UID_H6_14_1_hem-29,34.653
UID_H6_15_1_hem-11,31.9098
UID_H6_15_2_hem-15,30.007
UID_H6_15_3_hem-7,43.5071
UID_H6_16_1_hem-8,52.2068
UID_H6_2_1_hem-22,41.168
UID_H6_3_1_hem-24,61.3737
UID_H6_4_1_hem-19,22.9758
UID_H6_5_1_hem-23,41.8367
UID_H6_6_1_hem-18,38.8434
UID_H6_7_1_hem-32,31.6398
UID_H6_8_1_hem-23,34.7235
UID_H7_1_1_hem-14,26.4616
UID_H7_1_2_hem-18,77.7022
UID_H7_10_1_hem-6,64.8756
UID_H7_10_2_hem-7,30.0298
UID_H7_12_1_hem-5,19.4686
UID_H7_14_1_hem-3,274.872
UID_H7_15_1_hem-18,35.8448
UID_H7_15_2_hem-5,49.2863
UID_H7_2_1_hem-10,28.2169
UID_H7_2_2_hem-15,29.9349
UID_H7_2_3_hem-7,34.7226
UID_H7_2_4_hem-17,38.1919
UID_H7_3_1_hem-5,131.599
UID_H7_3_2_hem-12,127.406
UID_H7_5_1_hem-6,44.3992
UID_H7_7_1_hem-9,27.4926
UID_H7_8_1_hem-5,37.8839
UID_H7_9_1_hem-2,39.1096
