Contour,Normalized Curvature
UID_35_11_1_all-23,73.281
UID_35_11_10_all-13,25.2625
UID_35_11_2_all-13,37.1777
UID_35_11_3_all-7,31.6688
UID_35_11_4_all-13,29.418
UID_35_11_5_all-14,35.8627
UID_35_11_6_all-24,32.0452
UID_35_11_7_all-18,28.4744
UID_35_11_8_all-33,40.3695
UID_35_11_9_all-26,26.1048
UID_35_12_1_all-11,26.0317
UID_35_12_10_all-25,30.128
UID_35_12_11_all-12,21.7849
UID_35_12_2_all-20,54.026
UID_35_12_3_all-18,26.9795
UID_35_12_4_all-27,29.1393
UID_35_12_5_all-14,35.4186
UID_35_12_6_all-16,87.9358
UID_35_12_7_all-19,37.9499
UID_35_12_8_all-22,30.527
UID_35_12_9_all-26,49.9925
UID_35_13_1_all-28,47.4501
UID_35_13_2_all-22,178.608
UID_35_13_3_all-30,26.8769
UID_35_13_4_all-20,44.2858
UID_35_13_5_all-8,29.2477
UID_35_13_6_all-21,234.402
UID_35_13_7_all-30,40.2958
UID_35_13_8_all-22,64.1524
UID_35_13_9_all-21,30.7042
UID_35_14_1_all-25,40.7945
UID_35_14_10_all-8,33.9581
UID_35_14_11_all-19,199.879
UID_35_14_12_all-16,40.8909
UID_35_14_13_all-16,32.4468
UID_35_14_14_all-8,133.086
UID_35_14_15_all-15,33.5074
UID_35_14_16_all-15,46.1541
UID_35_14_2_all-15,185.595
UID_35_14_3_all-35,38.3212
UID_35_14_4_all-24,32.8677
UID_35_14_5_all-17,34.3118
UID_35_14_6_all-12,172.141
UID_35_14_7_all-11,37.7351
UID_35_14_8_all-19,33.4347
UID_35_14_9_all-11,152.584
UID_35_15_1_all-10,52.9898
UID_35_15_10_all-8,29.3303
UID_35_15_11_all-13,29.3196
UID_35_15_12_all-13,23.174
UID_35_15_13_all-17,31.1589
UID_35_15_2_all-11,31.2707
UID_35_15_3_all-17,23.8898
UID_35_15_4_all-13,230.978
UID_35_15_5_all-12,35.4634
UID_35_15_6_all-19,64.7977
UID_35_15_7_all-16,27.9878
UID_35_15_8_all-19,71.8254
UID_35_15_9_all-16,47.324
UID_35_16_1_all-15,132.256
UID_35_16_10_all-10,160.75
UID_35_16_11_all-17,32.6088
UID_35_16_12_all-18,28.6699
UID_35_16_2_all-10,42.7809
UID_35_16_3_all-16,25.4871
UID_35_16_4_all-19,29.1166
UID_35_16_5_all-9,127.755
UID_35_16_6_all-22,326.085
UID_35_16_7_all-22,35.6359
UID_35_16_8_all-11,39.1398
UID_35_16_9_all-18,44.8064
UID_35_2_1_all-22,24.0172
UID_35_2_2_all-15,38.9791
UID_35_2_3_all-18,31.6232
UID_35_2_4_all-15,30.3119
UID_35_2_5_all-25,24.9561
UID_35_2_6_all-18,171.552
UID_35_2_7_all-8,34.0185
UID_35_3_1_all-13,21.603
UID_35_3_10_all-14,46.8519
UID_35_3_2_all-15,85.4408
UID_35_3_3_all-12,42.3018
UID_35_3_4_all-9,32.0685
UID_35_3_5_all-17,34.3558
UID_35_3_6_all-14,26.5827
UID_35_3_7_all-16,38.218
UID_35_3_8_all-5,29.7974
UID_35_3_9_all-16,33.5743
UID_35_4_1_all-12,33.0559
UID_35_4_2_all-26,30.3265
UID_35_4_3_all-22,25.6879
UID_35_4_4_all-26,34.2965
UID_35_4_5_all-14,33.3138
UID_35_4_6_all-15,38.6083
UID_35_5_1_all-20,34.5233
UID_35_5_2_all-22,28.8301
UID_35_5_3_all-28,88.1199
UID_35_5_4_all-10,24.2571
UID_35_5_5_all-10,25.0588
UID_35_5_6_all-23,31.9852
UID_35_5_7_all-20,47.5683
UID_35_5_8_all-3,31.709
UID_35_6_1_all-13,42.2884
UID_35_6_2_all-4,66.7103
UID_35_6_3_all-11,33.8912
UID_35_6_4_all-20,33.9051
UID_35_6_5_all-12,28.2872
UID_35_6_6_all-22,41.3794
UID_35_6_7_all-19,37.1154
UID_35_6_8_all-32,39.6575
UID_35_7_1_all-11,24.5595
UID_35_7_2_all-13,35.7713
UID_35_7_3_all-23,32.3886
UID_35_7_4_all-19,37.5423
UID_35_7_5_all-16,32.2475
UID_35_7_6_all-32,24.7013
UID_35_7_7_all-27,261.138
UID_35_7_8_all-9,33.7608
UID_35_8_1_all-28,25.8323
UID_35_8_10_all-22,39.4248
UID_35_8_11_all-18,50.9391
UID_35_8_2_all-14,31.2331
UID_35_8_3_all-17,72.032
UID_35_8_4_all-11,34.5049
UID_35_8_5_all-21,32.781
UID_35_8_6_all-21,36.7168
UID_35_8_7_all-15,24.379
UID_35_8_8_all-20,38.8368
UID_35_8_9_all-9,36.6265
UID_35_9_1_all-11,30.9757
UID_35_9_10_all-26,23.8149
UID_35_9_11_all-14,32.5798
UID_35_9_12_all-17,39.5986
UID_35_9_2_all-15,28.0085
UID_35_9_3_all-19,32.353
UID_35_9_4_all-17,36.373
UID_35_9_5_all-20,29.9151
UID_35_9_6_all-19,24.7116
UID_35_9_7_all-14,34.934
UID_35_9_8_all-12,26.9251
UID_35_9_9_all-9,35.218
UID_4_1_1_all-12,32.2836
UID_4_1_2_all-18,26.0774
UID_4_1_3_all-20,28.7975
UID_4_11_1_all-21,37.8176
UID_4_11_2_all-8,35.8855
UID_4_11_3_all-7,25.4954
UID_4_12_1_all-25,23.2399
UID_4_12_2_all-17,34.1308
UID_4_13_1_all-11,32.6723
UID_4_13_2_all-30,25.1551
UID_4_13_3_all-28,25.0862
UID_4_14_1_all-33,31.5085
UID_4_14_2_all-2,149.825
UID_4_15_1_all-3,25.8773
UID_4_15_2_all-9,29.525
UID_4_15_3_all-14,26.2389
UID_4_15_4_all-10,30.8935
UID_4_15_5_all-21,31.9342
UID_4_15_6_all-6,32.9036
UID_4_16_1_all-27,25.9481
UID_4_16_2_all-15,29.2998
UID_4_17_1_all-8,20.0153
UID_4_17_2_all-6,137.65
UID_4_17_3_all-8,30.2223
UID_4_17_4_all-3,45.4974
UID_4_18_1_all-5,41.5555
UID_4_18_2_all-20,29.3719
UID_4_18_3_all-4,65.0536
UID_4_18_4_all-2,32.9977
UID_4_19_1_all-5,34.72
UID_4_19_2_all-5,39.7793
UID_4_2_1_all-19,36.9096
UID_4_2_2_all-20,23.5301
UID_4_20_1_all-30,32.3655
UID_4_20_2_all-7,35.027
UID_4_20_3_all-8,28.7746
UID_4_20_4_all-4,27.618
UID_4_20_5_all-9,29.4341
UID_4_20_6_all-5,38.2945
UID_4_21_1_all-6,34.3078
UID_4_21_2_all-12,42.5448
UID_4_21_3_all-5,31.2834
UID_4_22_1_all-2,28.2445
UID_4_22_2_all-22,30.2638
UID_4_22_3_all-22,38.0998
UID_4_23_1_all-17,34.9042
UID_4_23_2_all-13,28.0268
UID_4_23_3_all-12,25.6948
UID_4_24_1_all-6,50.5471
UID_4_27_1_all-10,27.92
UID_4_29_1_all-7,39.0137
UID_4_29_2_all-13,32.1023
UID_4_29_3_all-3,30.0034
UID_4_3_1_all-17,37.7101
UID_4_3_2_all-7,30.4039
UID_4_3_3_all-17,25.4023
UID_4_3_4_all-26,34.3438
UID_4_3_5_all-13,57.5708
UID_4_3_6_all-42,44.4205
UID_4_30_1_all-20,29.4665
UID_4_30_2_all-7,27.7837
UID_4_31_1_all-2,35.6345
UID_4_31_2_all-9,30.4007
UID_4_31_3_all-4,45.1728
UID_4_31_4_all-16,61.7128
UID_4_31_5_all-3,33.9479
UID_4_31_6_all-25,37.4276
UID_4_31_7_all-3,34.3005
UID_4_32_1_all-4,42.2623
UID_4_32_2_all-5,36.3392
UID_4_33_1_all-2,32.196
UID_4_33_2_all-3,33.3953
UID_4_33_3_all-10,37.3411
UID_4_33_4_all-6,36.0844
UID_4_34_1_all-2,34.9263
UID_4_35_1_all-3,49.5909
UID_4_35_2_all-2,29.4423
UID_4_35_3_all-7,22.4998
UID_4_35_4_all-7,38.3561
UID_4_36_1_all-15,47.4271
UID_4_36_2_all-7,34.9622
UID_4_36_3_all-4,33.4866
UID_4_36_4_all-26,44.355
UID_4_36_5_all-3,31.1641
UID_4_37_1_all-4,37.9999
UID_4_37_2_all-22,49.16
UID_4_38_1_all-14,39.5058
UID_4_38_2_all-11,56.8467
UID_4_39_1_all-2,24.938
UID_4_39_2_all-2,25.0293
UID_4_4_1_all-5,36.1868
UID_4_4_2_all-5,41.0697
UID_4_4_3_all-16,29.4643
UID_4_4_4_all-7,47.1698
UID_4_4_5_all-2,33.3214
UID_4_4_6_all-3,28.3629
UID_4_4_7_all-7,24.8189
UID_4_4_8_all-7,34.2637
UID_4_5_1_all-8,33.9965
UID_4_5_2_all-23,39.8048
UID_4_5_3_all-20,35.9974
UID_4_6_1_all-6,27.612
UID_4_7_1_all-26,28.8534
UID_4_8_1_all-10,25.1963
UID_4_8_2_all-14,29.031
UID_4_8_3_all-22,35.7999
UID_4_9_1_all-11,29.0848
UID_4_9_2_all-4,24.6523
UID_4_9_3_all-11,33.2312
UID_4_9_4_all-10,35.5549
UID_4_9_5_all-2,43.3601
UID_4_9_6_all-14,37.7602
UID_4_9_7_all-7,46.1967
UID_43_1_1_all-17,140.591
UID_43_1_2_all-14,38.9744
UID_43_1_3_all-5,46.1857
UID_43_1_4_all-23,52.0562
UID_43_1_5_all-26,38.4772
UID_43_1_6_all-34,44.4088
UID_43_1_7_all-19,39.3388
UID_43_1_8_all-26,55.3421
UID_43_1_9_all-12,39.7781
UID_43_10_1_all-13,31.3156
UID_43_10_2_all-7,35.9511
UID_43_10_3_all-25,30.8088
UID_43_10_4_all-6,45.9754
UID_43_10_5_all-10,41.6023
UID_43_11_1_all-21,35.9991
UID_43_11_2_all-32,45.8554
UID_43_11_3_all-19,37.1924
UID_43_11_4_all-7,26.8646
UID_43_11_5_all-18,35.8966
UID_43_11_6_all-16,53.202
UID_43_12_1_all-2,32.4575
UID_43_12_3_all-3,25.6277
UID_43_13_1_all-25,86.4858
UID_43_14_1_all-11,33.3906
UID_43_14_2_all-29,35.3318
UID_43_15_1_all-12,46.9111
UID_43_15_2_all-24,51.3686
UID_43_15_3_all-15,38.4631
UID_43_15_4_all-21,32.1123
UID_43_15_5_all-11,27.533
UID_43_16_1_all-15,59.6895
UID_43_16_2_all-14,27.0249
UID_43_16_3_all-17,46.4151
UID_43_16_4_all-13,46.2584
UID_43_17_1_all-3,39.118
UID_43_17_2_all-41,53.0025
UID_43_17_3_all-17,43.8573
UID_43_17_4_all-8,50.7306
UID_43_2_1_all-20,68.0199
UID_43_2_2_all-8,25.6326
UID_43_2_3_all-21,177.208
UID_43_2_4_all-20,34.9279
UID_43_2_5_all-19,43.6229
UID_43_2_6_all-14,36.1639
UID_43_3_1_all-18,40.0295
UID_43_3_2_all-14,30.2787
UID_43_3_3_all-17,38.763
UID_43_3_4_all-21,28.4724
UID_43_4_1_all-4,27.654
UID_43_4_2_all-7,28.0424
UID_43_4_3_all-15,30.2585
UID_43_4_4_all-9,32.0362
UID_43_4_5_all-21,20.096
UID_43_4_6_all-8,39.0976
UID_43_4_7_all-4,27.482
UID_43_6_1_all-21,39.4208
UID_43_6_2_all-19,39.6279
UID_43_6_3_all-9,39.6793
UID_43_6_4_all-8,41.7455
UID_43_7_1_all-23,37.4419
UID_43_7_2_all-31,46.6945
UID_43_7_3_all-21,26.3701
UID_43_7_4_all-32,70.5055
UID_43_7_5_all-8,36.2396
UID_43_7_6_all-12,121.347
UID_43_7_7_all-13,172.837
UID_43_7_8_all-4,93.3705
UID_43_8_1_all-14,28.3295
UID_43_9_1_all-33,70.8783
UID_43_9_2_all-21,30.5613
UID_43_9_3_all-29,33.1178
UID_43_9_4_all-24,38.5815
UID_45_1_1_all-22,30.741
UID_45_1_2_all-9,94.9543
UID_45_1_3_all-10,154.722
UID_45_1_4_all-30,190.826
UID_45_1_5_all-15,26.7444
UID_45_1_6_all-21,25.9931
UID_45_1_7_all-5,30.3147
UID_45_1_8_all-13,94.5339
UID_45_10_2_all-9,199.41
UID_45_10_3_all-17,26.9308
UID_45_10_4_all-11,25.2573
UID_45_10_5_all-16,35.4207
UID_45_11_1_all-15,54.5883
UID_45_11_2_all-20,24.5321
UID_45_11_3_all-17,119.54
UID_45_11_4_all-14,34.5117
UID_45_11_5_all-9,34.8077
UID_45_12_1_all-13,50.3091
UID_45_12_2_all-20,79.7546
UID_45_12_3_all-21,235.567
UID_45_12_4_all-16,51.6311
UID_45_12_5_all-17,64.9546
UID_45_13_1_all-12,33.1716
UID_45_13_2_all-15,22.2269
UID_45_13_3_all-12,233.11
UID_45_13_4_all-17,107.066
UID_45_13_5_all-17,50.2321
UID_45_13_6_all-15,27.7633
UID_45_14_1_all-21,47.7678
UID_45_14_2_all-12,33.2363
UID_45_14_3_all-20,51.2181
UID_45_14_4_all-15,25.8385
UID_45_14_5_all-11,126.856
UID_45_15_1_all-9,113.263
UID_45_15_2_all-18,53.432
UID_45_15_3_all-23,93.3474
UID_45_15_4_all-13,32.4176
UID_45_15_5_all-19,414.473
UID_45_16_1_all-22,335.294
UID_45_16_2_all-18,33.0719
UID_45_16_3_all-19,79.1437
UID_45_16_4_all-14,248.055
UID_45_16_5_all-11,108.562
UID_45_17_1_all-15,52.9413
UID_45_17_2_all-15,46.5403
UID_45_17_3_all-17,152.691
UID_45_17_4_all-20,31.5653
UID_45_17_5_all-18,35.0537
UID_45_17_6_all-9,26.5145
UID_45_17_7_all-17,67.4016
UID_45_18_1_all-14,231.992
UID_45_18_2_all-22,56.5387
UID_45_18_3_all-24,35.133
UID_45_18_4_all-11,214.376
UID_45_18_5_all-17,30.8766
UID_45_18_6_all-4,34.5566
UID_45_18_7_all-12,98.3054
UID_45_19_1_all-16,22.7392
UID_45_19_2_all-17,73.5532
UID_45_19_3_all-15,33.0561
UID_45_19_4_all-10,36.02
UID_45_2_1_all-12,122.408
UID_45_2_2_all-24,30.0989
UID_45_2_3_all-19,26.7038
UID_45_2_4_all-27,26.3165
UID_45_20_1_all-10,31.3603
UID_45_20_2_all-22,85.2932
UID_45_20_3_all-23,102.457
UID_45_20_4_all-16,51.1672
UID_45_20_5_all-9,30.4332
UID_45_20_6_all-14,49.1738
UID_45_21_1_all-24,27.5971
UID_45_21_2_all-13,27.9103
UID_45_22_1_all-11,38.4577
UID_45_22_3_all-12,135.365
UID_45_22_4_all-20,27.0257
UID_45_22_5_all-8,371.281
UID_45_23_1_all-27,39.6006
UID_45_23_10_all-8,65.5929
UID_45_23_11_all-11,95.6616
UID_45_23_12_all-4,78.4672
UID_45_23_13_all-3,99.777
UID_45_23_14_all-14,52.8543
UID_45_23_2_all-19,23.1032
UID_45_23_3_all-20,121.158
UID_45_23_4_all-19,211.052
UID_45_23_5_all-21,33.7957
UID_45_23_6_all-11,152.277
UID_45_23_7_all-21,43.9494
UID_45_23_8_all-10,181.509
UID_45_23_9_all-15,35.0987
UID_45_24_1_all-7,33.4226
UID_45_24_10_all-13,25.2608
UID_45_24_11_all-6,141.52
UID_45_24_12_all-10,102.472
UID_45_24_13_all-15,241.172
UID_45_24_2_all-12,43.1364
UID_45_24_3_all-15,33.9282
UID_45_24_4_all-18,39.8283
UID_45_24_5_all-18,25.7117
UID_45_24_6_all-7,40.3533
UID_45_24_7_all-22,49.52
UID_45_24_8_all-11,33.2661
UID_45_24_9_all-10,32.0898
UID_45_25_1_all-11,29.9679
UID_45_25_10_all-9,50.4055
UID_45_25_11_all-5,154.914
UID_45_25_12_all-24,32.5995
UID_45_25_13_all-9,36.2567
UID_45_25_2_all-13,27.7234
UID_45_25_3_all-6,453.518
UID_45_25_4_all-10,300.052
UID_45_25_5_all-8,61.0605
UID_45_25_6_all-15,39.2792
UID_45_25_7_all-15,150.394
UID_45_25_8_all-12,37.7559
UID_45_25_9_all-19,32.7939
UID_45_26_1_all-13,99.602
UID_45_26_2_all-11,62.5189
UID_45_26_3_all-19,25.4672
UID_45_26_4_all-17,36.1806
UID_45_26_5_all-6,36.1108
UID_45_26_6_all-21,33.7231
UID_45_27_1_all-17,149.083
UID_45_27_2_all-9,36.3644
UID_45_27_3_all-36,99.4472
UID_45_27_4_all-4,50.5911
UID_45_27_5_all-17,443.468
UID_45_27_6_all-10,287.086
UID_45_28_1_all-15,44.8913
UID_45_28_2_all-31,31.254
UID_45_28_3_all-17,51.8417
UID_45_28_4_all-10,31.0972
UID_45_28_5_all-12,45.9419
UID_45_28_6_all-6,23.976
UID_45_28_7_all-13,56.4352
UID_45_28_8_all-19,50.1256
UID_45_28_9_all-12,28.331
UID_45_29_1_all-17,45.8681
UID_45_29_10_all-6,28.0642
UID_45_29_11_all-19,31.3282
UID_45_29_2_all-10,44.3068
UID_45_29_3_all-12,58.6381
UID_45_29_4_all-9,30.544
UID_45_29_5_all-22,40.6721
UID_45_29_6_all-8,49.9153
UID_45_29_7_all-15,27.1073
UID_45_29_8_all-5,29.7623
UID_45_29_9_all,38.9388
UID_45_3_1_all-15,62.1117
UID_45_3_2_all-30,271.544
UID_45_3_3_all-18,23.605
UID_45_30_1_all-21,50.5538
UID_45_30_10_all-10,36.0387
UID_45_30_2_all-11,513.933
UID_45_30_3_all-13,26.4909
UID_45_30_4_all-31,47.4154
UID_45_30_5_all-15,36.5659
UID_45_30_6_all-10,44.7334
UID_45_30_7_all-6,221.774
UID_45_30_8_all-12,27.7819
UID_45_30_9_all-12,38.7939
UID_45_31_1_all-12,48.4056
UID_45_31_10_all-17,102.98
UID_45_31_11_all-9,29.5437
UID_45_31_12_all-14,37.4823
UID_45_31_13_all-10,87.3636
UID_45_31_2_all-14,49.5236
UID_45_31_3_all-7,91.4847
UID_45_31_4_all-12,26.6084
UID_45_31_5_all-7,69.5151
UID_45_31_6_all-13,55.9769
UID_45_31_7_all-7,25.4704
UID_45_31_8_all-15,24.6912
UID_45_31_9_all-19,115.338
UID_45_32_1_all-14,26.0343
UID_45_32_2_all-23,28.0425
UID_45_32_3_all-11,34.2683
UID_45_32_4_all-23,30.1426
UID_45_32_5_all-3,34.9847
UID_45_32_6_all-20,122.939
UID_45_33_1_all-12,153.934
UID_45_33_10_all-11,53.7688
UID_45_33_11_all-4,61.1586
UID_45_33_12_all-10,55.042
UID_45_33_13_all-19,33.3646
UID_45_33_14_all-13,131.582
UID_45_33_15_all-5,33.8497
UID_45_33_16_all-6,50.7684
UID_45_33_17_all-6,35.1121
UID_45_33_18_all-8,63.2248
UID_45_33_2_all-14,52.8618
UID_45_33_3_all-21,204.266
UID_45_33_4_all-11,243.471
UID_45_33_5_all-8,257.091
UID_45_33_6_all-16,59.9599
UID_45_33_7_all-11,141.896
UID_45_33_8_all-3,107.381
UID_45_33_9_all-22,25.4982
UID_45_34_1_all-13,38.7194
UID_45_34_10_all-12,47.5868
UID_45_34_11_all-17,36.7261
UID_45_34_12_all-16,30.9668
UID_45_34_13_all-17,38.5826
UID_45_34_14_all-16,43.4
UID_45_34_2_all-12,20.3204
UID_45_34_3_all-18,24.7016
UID_45_34_4_all-6,109.517
UID_45_34_5_all-38,67.436
UID_45_34_6_all-18,48.4921
UID_45_34_7_all-17,72.8677
UID_45_34_8_all-28,51.4122
UID_45_34_9_all-23,30.6819
UID_45_35_1_all-22,339.992
UID_45_35_10_all-9,59.5144
UID_45_35_11_all-13,32.8712
UID_45_35_12_all-8,30.2954
UID_45_35_13_all-7,37.937
UID_45_35_14_all-2,8.17389
UID_45_35_15_all-25,78.9494
UID_45_35_2_all-19,34.787
UID_45_35_4_all-8,29.6723
UID_45_35_5_all-10,136.868
UID_45_35_6_all-15,45.973
UID_45_35_7_all-11,43.2977
UID_45_35_8_all-2,26.6821
UID_45_35_9_all-12,88.3407
UID_45_4_1_all-12,38.6789
UID_45_4_2_all-17,44.0599
UID_45_5_1_all-18,66.6981
UID_45_5_2_all-14,31.4232
UID_45_6_1_all-18,18.7761
UID_45_6_2_all-9,59.1313
UID_45_7_1_all-17,21.1109
UID_45_7_2_all-15,23.2087
UID_45_7_3_all-20,20.7045
UID_45_7_4_all-17,28.2325
UID_45_7_5_all-11,40.0762
UID_45_7_6_all-16,62.9484
UID_45_8_1_all-16,46.6533
UID_45_8_2_all-6,41.7578
UID_45_8_3_all-20,49.4082
UID_45_8_4_all-3,33.5774
UID_45_9_1_all-18,28.0325
UID_45_9_2_all-20,27.5373
UID_45_9_3_all-10,29.0173
UID_45_9_4_all-15,32.8453
UID_45_9_5_all-8,35.249
UID_45_9_6_all-8,133.567
UID_45_9_7_all-14,21.8181
UID_48_1_1_all-20,27.5904
UID_48_1_2_all-12,26.3707
UID_48_10_1_all-17,162.771
UID_48_10_2_all-17,718.875
UID_48_10_3_all-17,28.9972
UID_48_10_4_all-20,32.8713
UID_48_10_5_all-17,28.7169
UID_48_10_6_all-32,39.8049
UID_48_10_7_all-13,107.485
UID_48_10_8_all-17,42.6969
UID_48_10_9_all-10,40.4055
UID_48_11_1_all-7,122.517
UID_48_11_10_all-9,32.7216
UID_48_11_2_all-17,32.3971
UID_48_11_3_all-9,30.5292
UID_48_11_4_all-28,31.279
UID_48_11_5_all-26,41.6225
UID_48_11_6_all-21,31.8454
UID_48_11_7_all-26,45.7621
UID_48_11_8_all-10,27.3775
UID_48_11_9_all-19,29.6516
UID_48_12_1_all-4,35.2643
UID_48_12_2_all-22,32.69
UID_48_12_3_all-6,36.9066
UID_48_12_4_all-15,27.6231
UID_48_12_5_all-5,27.0875
UID_48_12_6_all-4,24.3245
UID_48_12_7_all-4,34.4203
UID_48_12_8_all-14,25.4159
UID_48_12_9_all-13,373.214
UID_48_13_1_all-6,31.6798
UID_48_13_2_all-20,38.2094
UID_48_13_3_all-17,32.9481
UID_48_13_4_all-16,27.8532
UID_48_13_5_all-14,27.968
UID_48_13_6_all-2,40.6599
UID_48_14_1_all-34,26.8561
UID_48_14_2_all-20,31.0452
UID_48_14_3_all-16,46.1608
UID_48_14_4_all-17,25.5425
UID_48_14_5_all-22,38.6956
UID_48_14_6_all-10,23.4517
UID_48_15_1_all-20,63.1588
UID_48_15_2_all-26,33.6044
UID_48_15_3_all-15,37.988
UID_48_15_4_all-14,26.7798
UID_48_15_5_all-21,33.2111
UID_48_15_6_all-23,22.2567
UID_48_15_7_all-4,29.4776
UID_48_16_1_all-19,34.7427
UID_48_16_2_all-20,32.4293
UID_48_16_3_all-36,39.2634
UID_48_16_4_all-31,31.9043
UID_48_16_5_all-18,28.7185
UID_48_17_1_all-3,31.1599
UID_48_17_2_all-5,42.1443
UID_48_17_3_all-4,52.6854
UID_48_17_4_all-5,29.363
UID_48_17_5_all-21,28.4515
UID_48_17_6_all-22,62.8395
UID_48_18_1_all-21,57.5722
UID_48_18_2_all-15,41.7932
UID_48_18_3_all-13,27.4121
UID_48_18_4_all-18,34.9714
UID_48_18_5_all-3,33.3375
UID_48_18_6_all-22,32.1318
UID_48_18_7_all-20,22.8744
UID_48_18_8_all-2,109.882
UID_48_19_1_all-3,103.741
UID_48_19_2_all-30,36.0702
UID_48_19_3_all-34,33.4845
UID_48_19_4_all-19,36.5563
UID_48_19_5_all-17,90.9152
UID_48_19_6_all-20,34.7488
UID_48_19_7_all-19,29.4834
UID_48_19_8_all-14,30.7292
UID_48_2_1_all-26,37.089
UID_48_2_10_all-11,29.0121
UID_48_2_11_all-3,31.7918
UID_48_2_2_all-2,8.88573
UID_48_2_3_all-20,25.7583
UID_48_2_4_all-4,27.5956
UID_48_2_5_all-7,31.4441
UID_48_2_6_all-8,31.7895
UID_48_2_7_all-28,30.5261
UID_48_2_8_all-22,37.0872
UID_48_2_9_all-10,27.6911
UID_48_20_1_all-9,28.472
UID_48_20_10_all-22,34.911
UID_48_20_11_all-24,86.4133
UID_48_20_12_all-28,28.1977
UID_48_20_2_all-16,25.8645
UID_48_20_3_all-4,49.6725
UID_48_20_4_all-3,29.8331
UID_48_20_5_all-17,33.5223
UID_48_20_6_all-25,32.971
UID_48_20_7_all-10,41.7159
UID_48_20_8_all-25,36.2815
UID_48_20_9_all-4,24.4041
UID_48_21_1_all-15,69.3367
UID_48_21_2_all-5,31.3558
UID_48_21_3_all-16,32.8755
UID_48_21_4_all-16,32.9387
UID_48_21_5_all-26,30.6236
UID_48_21_6_all-16,34.7705
UID_48_21_7_all-20,32.6497
UID_48_21_8_all-15,28.7216
UID_48_22_1_all-33,140.424
UID_48_22_2_all-21,33.1059
UID_48_22_3_all-14,34.5806
UID_48_22_4_all-7,27.4293
UID_48_22_5_all-33,30.312
UID_48_22_6_all-36,66.1045
UID_48_23_1_all-23,42.6304
UID_48_23_2_all-15,29.1616
UID_48_23_3_all-32,45.9935
UID_48_23_4_all-43,58.6902
UID_48_23_5_all-34,81.0838
UID_48_23_6_all-20,32.6738
UID_48_23_7_all-24,32.1691
UID_48_24_1_all-27,45.395
UID_48_24_2_all-16,32.2292
UID_48_24_3_all-15,50.0621
UID_48_24_4_all-25,27.7853
UID_48_24_5_all-22,29.1153
UID_48_24_6_all-2,27.1005
UID_48_24_7_all-30,40.3829
UID_48_25_1_all-21,50.7141
UID_48_25_10_all-8,44.246
UID_48_25_2_all-17,35.3299
UID_48_25_3_all-10,112.764
UID_48_25_4_all-5,29.5715
UID_48_25_5_all-4,51.2226
UID_48_25_6_all-4,21.0542
UID_48_25_7_all-24,31.5533
UID_48_25_8_all-3,27.8845
UID_48_25_9_all-21,34.531
UID_48_26_1_all-28,40.184
UID_48_26_2_all-22,41.4504
UID_48_26_3_all-36,28.8872
UID_48_26_4_all-15,52.5804
UID_48_26_5_all-8,47.4179
UID_48_26_6_all-13,35.4557
UID_48_26_7_all-16,37.8504
UID_48_27_1_all-7,59.0589
UID_48_27_2_all-2,51.7971
UID_48_27_3_all-2,31.2514
UID_48_27_4_all-4,36.7372
UID_48_27_5_all-20,45.4657
UID_48_27_6_all-23,27.5589
UID_48_27_7_all-6,23.7218
UID_48_27_8_all-23,36.735
UID_48_27_9_all-3,29.3621
UID_48_28_1_all-23,41.5168
UID_48_28_10_all-40,45.43
UID_48_28_11_all-24,33.4139
UID_48_28_2_all-43,41.9637
UID_48_28_3_all-21,34.2192
UID_48_28_4_all-13,49.8349
UID_48_28_5_all-15,41.1588
UID_48_28_6_all-15,32.4951
UID_48_28_7_all-3,52.3877
UID_48_28_8_all-25,34.8714
UID_48_28_9_all-29,57.7308
UID_48_29_1_all-4,37.6306
UID_48_29_10_all-13,35.7204
UID_48_29_11_all-17,35.6407
UID_48_29_2_all-10,25.4301
UID_48_29_3_all-5,56.561
UID_48_29_4_all-5,54.4207
UID_48_29_5_all-5,28.2255
UID_48_29_6_all-3,33.5766
UID_48_29_7_all-16,29.8833
UID_48_29_8_all-25,31.8954
UID_48_29_9_all-4,29.8557
UID_48_3_1_all-11,23.4609
UID_48_3_2_all-5,28.6293
UID_48_3_3_all-3,93.8089
UID_48_3_4_all-10,28.4489
UID_48_3_5_all-5,27.0303
UID_48_3_6_all-12,25.0261
UID_48_3_7_all-15,27.3265
UID_48_30_1_all-5,33.5136
UID_48_30_10_all-33,27.8793
UID_48_30_2_all-12,27.3361
UID_48_30_3_all-13,29.0169
UID_48_30_4_all-28,30.2679
UID_48_30_5_all-15,29.4168
UID_48_30_6_all-11,25.1299
UID_48_30_7_all-2,34.9296
UID_48_30_8_all-31,29.9821
UID_48_30_9_all-3,28.8189
UID_48_31_1_all-6,70.4541
UID_48_31_2_all-2,51.482
UID_48_31_3_all-2,95.0165
UID_48_31_4_all-2,39.8949
UID_48_31_5_all-25,35.067
UID_48_31_6_all-8,36.8736
UID_48_31_7_all-5,73.201
UID_48_31_8_all-3,31.1671
UID_48_31_9_all-5,35.08
UID_48_32_1_all-8,70.9703
UID_48_32_2_all-4,32.2072
UID_48_33_1_all-3,57.5474
UID_48_33_10_all-10,35.48
UID_48_33_2_all-5,33.9033
UID_48_33_3_all-28,35.2121
UID_48_33_4_all-10,44.6296
UID_48_33_5_all-10,36.2659
